V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,6.11007465344254,Trough,27.32884658064516,0.0,0.0,0.0,80.32854989111131,6.899686075161301,Organic acid,Food Waste,Mg(OH)₂,12.0,10.42715278424629,0.0,None,132.0,Green Waste,Green waste,None,0.06,None,1.775,10.845382509860508,99.62122800000002,7.205353853204911,0.5750149488449097,0.1525057474990351,19.49253170650069
0.0,6.457507569053572,Reactor,27.32884658064516,0.0,1.0,0.0,78.95399311690497,2.40756116313428,Sulfur,Food Waste,Organic acid,19.0,6.962812416016543,0.0,None,33.0,Byproduct,None,None,0.06,None,1.775,11.46207593507009,102.557573,5.437692248469117,0.6026800274848938,0.1638590849711622,26.335107903755485
0.0,6.356380914469714,Windrow,27.32884658064516,0.0,1.0,0.0,71.39868626906258,0.3645203907635896,Zeolite,Food Waste,None,9.0,6.084589062411153,0.0,None,113.0,Green Waste,Mature compost,None,0.06,None,1.775,11.28257612318374,101.24367700000002,7.2381797308349265,0.5686687231063843,0.1605867336951736,21.450642298751287
1.99017225070025,42.97586459101678,Trough,27.328846580645163,0.0,1.0,0.0,81.15544993882341,2.8401075979159374,Sulfur,Food Waste,Potassium phosphate,7.0,6.480567707570078,0.0,None,122.0,Byproduct,Green waste,None,0.06,None,1.775,76.28215964905476,98.640677,5.616751318020775,1.031708836555481,0.1819987431602411,1000000.0
53.8044518091593,5.955093465214397,Reactor,27.328846580645163,23.0,1.0,0.0,58.34408423988108,0.9207641196199812,Mature compost,Food Waste,Gypsum,20.0,6.407602450286291,2.8735009065055817,None,48.0,Green waste,Green waste,None,0.06,Continuous,1.775,11.081295927225392,103.30512000000004,8.041460946155025,1.0504831075668335,0.1936453200133459,1000000.0
0.0,5.82631371555644,Trough,27.32884658064516,0.0,1.0,0.0,61.71486011851084,6.966127966833195,MgO,Food Waste,Zeolite,20.0,5.581071830731543,0.0,None,88.0,Byproduct,None,None,0.06,None,1.775,10.34170684511268,100.60535399999998,5.404866370839101,0.5759437680244446,0.1637241887639043,22.334958043245116
0.0,6.226428043108024,Trough,27.32884658064516,0.0,0.0,0.0,52.43162198124294,2.406891890327757,Gypsum,Food Waste,MgSO₄,17.0,11.425589390835546,0.0,None,25.0,Byproduct,Mature compost,None,0.06,None,1.775,11.051909776516744,103.197537,5.437692248469117,0.7640261650085449,0.1504930122832016,26.692522523682623
34.00252119440603,6.048733491077933,Reactor,27.32884658064516,63.0,1.0,0.0,63.68449010166536,2.4291162435007747,Carbonatite,Food Waste,Biochar,19.0,9.450001585445648,7.572504208204458,None,105.0,Husk,Mature compost,None,0.06,Continuous,1.775,10.736501946663331,103.12238700000002,8.041460946155025,1.0601954460144043,0.1757943630061765,26.400256482126707
59.887998247494295,6.038361882711606,Reactor,27.32884658064516,3.0,1.0,1244.0,82.84791486274858,0.7088195973440192,Lime,Food Waste,Calcium magnesium phosphate fertilizer,13.0,8.76764611055756,9.322381508593589,None,131.0,Husk,Green waste,None,0.06,Intermittent ,1.775,10.7180923418131,103.28236600000002,8.041460946155025,1.015243411064148,0.1723732533196472,24.3217156983555
28.29749465507456,35.51226828099699,Windrow,27.32884658064516,32.0,0.0,50.0,48.26603364556031,2.8427966921501056,Sand,Food Waste,Calcium magnesium phosphate fertilizer,7.0,5.765611573316251,4.868291431810111,None,58.0,Husk,None,None,0.06,Intermittent ,1.775,63.03427619876966,98.44919700000004,8.414254071252504,0.8203160762786865,0.209320367915885,22.353105845181037
