Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Compost volume (m3),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial Moisture Content (%),Initial TN (%),Initial pH
-0.024525446625977457,-0.033658655996596586,0.0039553170413215355,0.004010531383873327,0.0014385339414326854,0.0,0.0,0.0018946258321901645,-0.001513585522663078,-0.003231968207877355,0.0,-0.0032151585092461835,-0.006617154045667187,-0.004934346411370271,-0.001518300635677051,-0.022164553500597126,0.003135614790444476,-0.0009930603129528178,-0.028810935384766537,-0.0021885399877560885,-0.03069575506530581,-0.001098840403608937
-0.023255531759753586,-0.03366329824674369,0.004190351988192763,0.004627353674950983,0.0017191769136412868,0.0,0.0,0.0011175809617105078,-0.001606085444379029,-0.0019889514347008422,0.0,-0.002728118498338809,-0.0067015384438507564,-0.005100149248503896,-0.0015212679585157045,-0.022448370324309172,0.0032681136847327566,-0.0010137370369541789,-0.03282591144131871,-0.003404295882041344,-0.02757225939666758,-0.0015798177232963341
-0.02355496675106102,-0.0340186540113,0.004083584654757814,0.003611460870510022,0.0013824461395352105,0.0,0.0,0.001403669999072842,-0.0016371255139769698,-0.002884718670980954,0.0,-0.003575123017694282,-0.006258554560721983,-0.005212176844006876,-0.0015168930022203325,-0.021355451591526818,0.002510547667455487,-0.001051335054848475,-0.030147069447252473,0.000773545062469715,-0.026309174806082854,-0.0019083202185782126
-0.02249138911365653,-0.030494991960964436,0.0028388477928108966,0.003690816684938468,0.001251677302971916,0.0,0.0,-0.0014941023927921347,-0.0017678400773637644,0.0037523603125999,0.0,-0.0033959187362979128,-0.005261034327130907,-0.003672560261670593,-0.0018181159661182311,-0.0194164793995556,-0.01707217911270359,-0.003176171209258944,-0.02187184454886712,-0.005079611126888006,-0.025711776118788107,-0.0005163180163764185
-0.02472962150188626,-0.0315125335214679,0.0029107039785896756,0.003101452020042944,0.0008363702983070051,0.0,0.0,-0.0017958132374458918,-0.0018433277533550893,0.00425315408143834,0.0,-0.0035762915688650997,-0.005045792052424259,-0.004717608822547658,-0.0017950199805028065,-0.019676698059889915,-0.010115451000305836,-0.002424232581605928,-0.032472603421518344,0.0006220224584894869,-0.024146698304923973,-0.001256614956993894
-0.023443845078057888,-0.033664420066386765,0.00403398312301368,0.004479938833113672,0.0014106238618013622,0.0,0.0,0.004809997302731309,-0.0018661545996927513,-0.00026750907339172795,0.0,-0.002804571634489215,-0.007777304117174989,-0.005195957848533568,-0.0012507855429629408,-0.020601801300882745,0.002892225201586302,-0.0011500610241910998,-0.0372273897177175,-0.005374735377478048,-0.02604766029940211,-0.0005983676364285944
-0.023996606573789093,-0.03042956068561197,0.006470591701042726,0.003523694987452498,0.0016680983039954378,0.0,0.0,0.002138989525242405,-0.0014493263344636,0.018178950341416696,0.0,-0.002572005133868544,-0.006349482801943523,-0.004553240287889095,-0.0005811792806114616,-0.022631177013598836,0.003145073886081399,-0.0017162891141779748,-0.025966333769603674,-0.0011989050272066702,-0.026959398499755677,-0.00037933017087520726
0.02583693044517286,0.027615381768901236,0.01001096354783067,0.0048776689215971405,0.0017253260483833977,0.0,0.0,0.005188201270486219,-0.0017101305227466186,-0.003143009435860769,0.0,0.000391441364738472,-0.00436382264079406,-0.004631403564047615,0.00034790886645744216,-0.0005502455029566655,-0.009131672465613496,0.009271365740099262,-0.020165256942459905,-0.0037915943582715462,-0.020650590795696828,-0.0011469377472216429
0.004702302937991832,0.02309725539524538,0.012332191070246657,0.00934029383696786,0.0034107048832373392,0.0,0.0,0.004283568421731096,-0.001232860886903713,0.0002512146162642678,0.0,0.004286447653716703,0.005398516425655304,0.0038723318190365392,0.0013064562292484034,-0.0008053125703689403,0.008150515015056904,0.01838818637349739,0.028711989244004896,0.003878212482198237,0.02622952261349953,0.0034763636121883197
0.007596426796578882,0.021700761215254466,0.012141825294569345,0.009646088806905477,0.005170441443335594,0.0,0.0,0.005469491619907402,-0.0009998958965155352,0.0005951996501307502,0.0,0.0038945943216769684,0.005931238980687817,0.00571186461506606,0.0011830336024867486,0.014941852293734815,0.009182600341465867,0.01752095817659708,0.032400782195707446,0.001445763210666427,0.031130115512631215,0.002087125057504067
