Initial pH,Period (d),V4_Ventilation Day,Initial C/N (%),Material_3,Additive_4,Material_Main,V1_Ventilation Type,M1_is Enclosed, Composting Method,V3_Ventilation Duration (min),Application Rate (%DW),Initial Moisture Content (%),Additive_3,V5_Ventilation rate (L/min/kg iniDW),Material_2,Additive_2,Compost volume (m3),Initial GI (%),Additive_1,Turning times,V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
10.01955017194916,85.0,39.0,10.0,Poultry manure,None,OFMSW,Continuous,1.0,Reactor,0.0,4.125943001779732,60.0,None,1.1338973838521589,Woody peat,Zeolite,0.15181,27.32884658064516,Biochar,29.0,0.0,1.411,55.92327506980486,107.88757600000004,3.0704421542972686,0.9985173344612122,0.1779092645904842,1000000.0
6.0,114.0,0.0,15.0,Byproduct,None,OFMSW,None,1.0,Trough,0.0,8.093652759014926,56.0,None,0.0,Green Waste,Potassium phosphate,0.15181,27.32884658064516,Sulfur,31.0,0.0,1.411,41.73887424821984,104.78451849999998,2.54567332756948,1.2412029504776,0.1515367248879316,1000000.0
7.91913347928633,121.0,0.0,17.0,Straw,None,OFMSW,None,1.0,Trough,0.0,3.6670527023876143,61.80640777299899,None,0.0,Green Waste,Zeolite,0.15181,27.32884658064516,Sodium phosphates,28.0,0.0,0.5091615427184005,49.53197555834375,106.421727,1000000.0,1000000.0,1000000.0,1000000.0
8.0,58.0,35.0,32.0,None,None,OFMSW,Intermittent ,1.0,Trough,52.57132849692204,3.1811823788793907,60.0,None,0.4401646157633034,Byproduct,Gypsum,0.15181,27.32884658064516,Biochar,31.0,562.0,1.411,51.85997290715237,109.75843800000004,4.4114501268128885,1.1681548357009888,0.1605934907579176,1000000.0
10.713178592846436,49.0,22.0,13.0,Poultry manure,None,OFMSW,Intermittent ,1.0,Trough,16.2635910707057,8.499058512774289,70.21324151586435,None,1.2152640864918405,Byproduct,Microbiological agent,0.15181,27.32884658064516,Sand,31.0,611.0,1.411,36.54680981104549,106.57187249999998,4.4114501268128885,1.0943564176559448,0.1581368606111115,1000000.0
10.883471778086092,91.0,0.0,38.0,Green waste,None,OFMSW,None,0.0,Trough,0.0,4.752322304882332,83.15827374855554,None,0.0,Sawdust,None,0.15181,27.32884658064516,None,27.0,0.0,1.411,36.70054801955192,105.01571399999996,2.650536650582578,1.135949969291687,0.1548699253351775,1000000.0
9.11659024738782,67.0,0.0,38.0,Mature compost,None,OFMSW,None,1.0,Trough,0.0,5.41730059054119,70.18164979673493,None,0.0,Byproduct,None,0.15181,27.32884658064516,None,27.0,0.0,1.411,31.13751957521965,105.64880999999995,2.882385783046997,1.143722414970398,0.1899102451234394,1000000.0
6.0,111.0,84.0,16.0,Straw,None,OFMSW,Continuous,1.0,Trough,0.0,2.822952185264944,67.0,None,1.741921265980776,Green waste,Mg(OH)₂,0.15181,27.32884658064516,Ca-superphosphate,31.0,0.0,1.411,42.58450184706274,107.83863300000004,2.214061316583908,1.1788994073867798,0.2090662455069607,1000000.0
11.300861550042791,126.0,0.0,18.0,Mature compost,None,OFMSW,None,0.0,Windrow,0.0,9.466677356429726,63.0,None,0.0,Straw,MgSO₄,0.15181,27.32884658064516,Carbonatite,30.0,0.0,1.411,32.36557864065572,106.21744500000004,3.400966583813751,1.3506358861923218,0.1045559833036583,1000000.0
6.0,44.0,10.0,20.0,Mature compost,None,OFMSW,Continuous,0.0,Trough,0.0,2.381123776031981,51.0,None,0.7295623404454799,Green Waste,Organic acid,0.15181,27.32884658064516,Lignite,29.0,0.0,1.411,16.78029195236718,108.699548,2.214061316583908,1.1964606046676636,0.2184004036813712,1000000.0
11.824034094451596,121.0,0.0,44.52807551819472,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,3.3525294219351176,52.0,None,0.0,Green Waste,Potassium phosphate,0.15181,27.32884658064516,Forsterite,27.0,0.0,1.411,62.82911455617275,105.34904399999998,2.882385783046997,1.143722414970398,0.1882462071042358,18.000735057413273
10.549939671746642,66.0,13.0,25.0,Poultry manure,None,OFMSW,Continuous,0.0,Windrow,0.0,6.511037752617764,82.57191770184328,None,0.4143560493185603,Soil,Microbiological agent,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,30.0,0.0,1.411,41.79384510198052,108.18969200000004,3.0704421542972686,1.3168095350265503,0.1839550093643072,1000000.0
11.222447593532074,55.0,0.0,43.07848466879842,Poultry manure,None,OFMSW,None,0.0,Windrow,0.0,4.359470551726018,78.65917512146868,None,0.0,Soil,Zeolite,0.15181,27.32884658064516,MgO,30.0,0.0,1.411,60.78374186767458,106.5547255,3.400966583813751,1.3506358861923218,0.1498027596648233,26.043814104751924
10.519728615325434,62.0,0.0,35.0,Mature compost,None,OFMSW,None,0.0,Trough,0.0,6.666612076036365,64.0,None,0.0,Green Waste,Zeolite,0.15181,27.32884658064516,Lignite,31.0,0.0,1.411,15.590321363733214,106.54098449999998,2.882385783046997,1.143722414970398,0.1616813379348629,1000000.0
5.0,58.0,39.0,34.0,Poultry manure,None,OFMSW,Continuous,1.0,Reactor,0.0,7.915940483104036,59.532041989239886,None,1.3178489040249983,Husk,Organic acid,0.15181,27.32884658064516,Ca-superphosphate,26.0,0.0,1.411,30.518006437135256,104.561928,2.214061316583908,1.172798752784729,0.2064658027799957,1000000.0
6.0,98.0,56.0,40.0,Straw,None,OFMSW,Intermittent ,1.0,Windrow,6.275704326325531,2.4513430804253487,75.99430678109518,None,1.2462175270751106,Woody peat,Organic acid,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,30.0,463.0,1.411,38.5806275149224,110.1566195,4.426317113307869,1.3776202201843262,0.1759235093147863,1000000.0
7.0,121.0,44.0,42.37748338687134,Mature compost,None,OFMSW,Intermittent ,0.0,Trough,17.205642079202516,6.711734221027621,83.11899576766353,None,1.7463501695333212,Woody peat,Ca-superphosphate,0.15181,27.32884658064516,Carbonatite,30.0,1368.0,1.411,59.794629058875465,107.55565649999998,4.962006708181232,1.025336503982544,0.1439040933199803,22.542368537808585
7.0,27.0,23.0,38.0,Poultry manure,None,OFMSW,Continuous,1.0,Windrow,0.0,2.359994430053609,58.0,None,0.4111360058303948,Sawdust,None,0.15181,27.32884658064516,Mature compost,29.0,0.0,1.411,24.8157489816884,108.497608,2.074533071800053,1.422213435173035,0.2388881474124337,1000000.0
5.0,13.0,0.0,30.0,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,4.24723553713982,57.0,None,0.0,Sawdust,Microbiological agent,0.15181,27.32884658064516,MgSO₄,28.0,0.0,1.411,36.89916602633687,105.091823,2.255099799264871,1.2062515020370483,0.2111788876442951,1000000.0
5.0,93.0,43.0,28.0,Poultry manure,None,OFMSW,Intermittent ,1.0,Windrow,47.337256851291016,8.880752774569292,77.25702742573677,None,1.3511423770122333,Byproduct,None,0.15181,27.32884658064516,None,30.0,635.0,1.411,18.028376090224075,106.99309249999996,4.039392466846285,1.3825397491455078,0.1511136596191222,1000000.0
5.0,78.0,0.0,22.0,Straw,None,OFMSW,None,1.0,Windrow,0.0,3.7032204720638857,55.0,None,0.0,Green Waste,None,0.15181,27.32884658064516,Organic acid,31.0,0.0,1.411,40.61063001312059,108.5951735,2.2252683448248964,1.4598857164382937,0.1840071165780492,1000000.0
9.526145071678044,109.0,0.0,29.0,Green waste,None,OFMSW,None,1.0,Reactor,0.0,3.931832667574554,67.0,None,0.0,Green waste,Zeolite,0.15181,27.32884658064516,Sodium phosphates,30.0,0.0,1.411,18.652199022820568,106.40799549999998,2.882385783046997,1.1431711912155151,0.1889565242767774,1000000.0
6.0,68.0,34.0,36.0,Green waste,None,OFMSW,Intermittent ,1.0,Windrow,47.42608798551791,9.45105570627814,63.0,None,1.074502458918512,Straw,Organic acid,0.15181,27.32884658064516,Mature compost,28.0,826.0,1.411,29.706675658693257,103.21955899999998,4.426317113307869,1.3776202201843262,0.1410727546894962,1000000.0
11.449259277069949,128.0,37.0,19.0,None,None,OFMSW,Continuous,0.0,Trough,0.0,6.780214491722064,53.0,None,0.8495285989096413,Green Waste,Organic acid,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,28.0,0.0,1.411,49.51587309822979,107.85417200000003,2.586118976550512,1.0735288858413696,0.196162676548411,1000000.0
10.12501188451007,14.0,10.0,24.983503196479585,Mature compost,None,OFMSW,Continuous,0.0,Trough,0.0,6.662915090784294,56.0,None,2.316807376240284,Byproduct,Potassium phosphate,0.15181,27.32884658064516,Forsterite,28.0,0.0,1.411,49.65575283039703,106.16916999999998,2.586118976550512,1.0650914907455444,0.2183859535926734,1000000.0
9.093114850677596,111.0,13.0,13.0,None,None,OFMSW,Continuous,1.0,Trough,0.0,9.10373358736566,65.0,None,1.368865991442321,Green Waste,Potassium phosphate,0.15181,27.32884658064516,Sulfur,28.0,0.0,1.411,27.54820895291458,106.36372699999998,2.586118976550512,1.0686973333358765,0.1730098029788118,1000000.0
5.0,96.0,0.0,30.0,Mature compost,None,OFMSW,None,1.0,Trough,0.0,5.187160359955319,63.0,None,0.0,Byproduct,None,0.15181,27.32884658064516,None,31.0,0.0,1.411,19.643565734446664,108.5938895,2.2252683448248964,1.2435706853866575,0.2051883968061196,1000000.0
5.898053456033696,131.0,0.0,39.0,Green waste,None,OFMSW,None,1.0,Reactor,0.0,9.422495497634356,63.0,None,0.0,Soil,Microbiological agent,0.15181,27.32884658064516,Ca-superphosphate,31.0,0.0,1.411,46.81479903695007,110.17075650000002,3.018356396180236,1.2340763807296753,0.1654672683001561,1000000.0
9.493121447871127,133.0,0.0,39.0,Green waste,None,OFMSW,None,0.0,Trough,0.0,2.675536602901984,59.0,None,0.0,Woody peat,Potassium phosphate,0.15181,27.32884658064516,Mg(OH)₂,30.0,0.0,1.411,50.59480330712384,107.7700655,3.400966583813751,1.135949969291687,0.1447497728012116,1000000.0
6.0,47.0,0.0,45.49577920492201,None,None,OFMSW,None,1.0,Windrow,0.0,6.506604214205101,57.0,None,0.0,Straw,Microbiological agent,0.15181,27.32884658064516,Urea,29.0,0.0,1.411,64.19454445814496,106.2803395,3.018356396180236,1.4561761617660522,0.1577067620432685,24.752774971380315
10.491431195650687,47.0,0.0,39.0,Green waste,None,OFMSW,None,1.0,Trough,0.0,6.710321549671376,73.02121222777137,None,0.0,Sawdust,None,0.15181,27.32884658064516,Lignite,28.0,0.0,1.411,10.910794849465493,105.84482399999996,2.650536650582578,1.135949969291687,0.1840352583451303,1000000.0
