Initial pH,Material_Main,Additive_3,Initial Moisture Content (%),Initial GI (%),V3_Ventilation Duration (min),Material_2,V1_Ventilation Type, Composting Method,Additive_1,Period (d),Initial C/N (%),M1_is Enclosed,Additive_4,Material_3,V5_Ventilation rate (L/min/kg iniDW),Turning times,Additive_2,V2_Ventilation Interval (min),Compost volume (m3),V4_Ventilation Day,Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
5.0,Swine manure,None,68.0,27.32884658064516,0.0,Woody peat,Continuous,Reactor,Mature compost,102.0,21.0,1.0,None,Byproduct,1.2537023154255773,7.0,Organic acid,0.0,0.6277154746460176,76.0,3.7821650504471016,2.0952942734506244,31.60972633488045,104.36824,4.191573050768411,0.543677806854248,0.1943936292284302,1000000.0
5.0,Swine manure,None,78.96466698115205,27.32884658064516,21.776548731695875,Straw,Intermittent ,Reactor,Ferric salt,116.0,39.0,1.0,None,None,1.0472324286119397,18.0,DCD,244.0,0.6277154746460176,75.0,5.487451242380168,2.0952942734506244,31.62290491751398,111.25265300000002,6.960852653060803,0.387477308511734,0.1712526033478884,1000000.0
11.718472900170228,Swine manure,None,70.3559947365338,27.32884658064516,0.0,Plastic tube pieces,Continuous,Reactor,Organic acid,112.0,13.0,1.0,None,Poultry manure,0.9987093484108064,10.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,64.0,3.770210940464749,2.0952942734506244,66.02032093062365,112.099407,4.412503071450836,0.2940239310264587,0.216814189679068,1000000.0
11.246891469209231,Swine manure,None,51.0,27.32884658064516,0.0,Soil,Continuous,Reactor,Gypsum,82.0,42.65891471863986,1.0,None,Straw,0.3025885868613027,26.0,Gypsum,0.0,0.6277154746460176,35.0,8.412488632451986,2.0952942734506244,87.9574230539046,110.092574,5.05634175307047,0.4744468033313751,0.2164854174004085,1000000.0
7.486510351040597,Swine manure,None,56.0,27.328846580645163,0.0,Green Waste,Continuous,Reactor,K₂SO₄,81.0,27.0,1.0,None,None,0.1688734727799723,21.0,DCD,0.0,0.6277154746460176,52.0,2.9706790037418536,4.324610391343544,62.86602845390731,112.844359,1000000.0,1000000.0,1000000.0,1000000.0
10.629292319644012,Swine manure,None,68.0,27.32884658064516,0.0,Green Waste,Continuous,Reactor,Zeolite,82.0,36.0,1.0,None,Green waste,0.5480038680601371,28.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,73.0,8.627834941813756,2.0952942734506244,41.704146431766745,111.544144,5.05634175307047,0.2769082188606262,0.2029059891567834,1000000.0
5.0,Swine manure,None,68.0,27.32884658064516,0.0,Straw,Continuous,Reactor,Biochar,95.0,19.0,1.0,None,Green waste,0.3633321628991504,23.0,Ca-superphosphate,0.0,0.6277154746460176,53.0,6.013181608453242,2.0952942734506244,37.2358204369691,112.02158900000002,4.951186209120335,0.4288850128650665,0.146446868741696,1000000.0
7.0,Swine manure,None,53.0,27.32884658064516,0.0,Straw,Continuous,Reactor,MgHPO₄,124.0,17.0,1.0,None,None,1.5937469376624562,18.0,Biochar,0.0,0.6277154746460176,38.0,8.189667446911287,2.0952942734506244,11.60474691501766,113.11027,1.8134555509259596,1.2076810598373413,0.2093665777418411,1000000.0
8.395124981056778,Swine manure,None,71.64588826975199,27.32884658064516,0.0,Green Waste,Continuous,Reactor,MgSO₄,132.0,45.24612660396321,1.0,None,Straw,0.5856957361370685,29.0,Gypsum,0.0,0.6277154746460176,58.0,7.357698546692202,2.0952942734506244,94.80394996910609,110.49303200000004,4.651655702559637,0.501272976398468,0.2060224606971449,26.239080984703925
9.959569920454197,Swine manure,None,55.0,27.32884658064516,0.0,Byproduct,Continuous,Reactor,Forsterite,124.0,43.98030174409893,1.0,None,Byproduct,1.7006537752934714,24.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,77.0,6.000654790168,2.0952942734506244,92.151674389041,111.542345,5.05634175307047,0.315470278263092,0.2254597445657159,26.465269987988822
5.0,Swine manure,None,65.0,27.32884658064516,0.0,Straw,Continuous,Reactor,Mature compost,120.0,37.0,1.0,None,Poultry manure,0.98505576148817,17.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,29.0,2.6793709551026303,2.0952942734506244,80.48092223666478,112.46560900000004,4.415496614246974,0.4266234636306762,0.2231823007685814,1000000.0
11.27321198217592,Swine manure,None,64.0,27.32884658064516,17.04945966905255,Green Waste,Intermittent ,Windrow,Carbonatite,96.0,24.0,1.0,None,None,0.3465963511959453,7.0,DCD,729.0,0.6277154746460176,40.0,9.00848493040433,2.0952942734506244,65.58816613563211,109.321433,6.740752773166001,0.3375634551048279,0.1514579198958005,1000000.0
6.0,Swine manure,None,78.36615160917094,27.32884658064516,0.0,Straw,Continuous,Windrow,Forsterite,106.0,40.648497367515965,0.0,None,None,1.3931572182413114,15.0,Ca-superphosphate,0.0,0.6277154746460176,62.0,2.603912185566383,2.0952942734506244,85.17056375852898,111.498929,5.233190350605546,0.4503313601016998,0.18368427352777,24.833366422213835
5.0,Swine manure,None,51.0,27.32884658064516,0.0,Soil,Continuous,Reactor,Carbonatite,61.0,41.80811979005322,1.0,None,Straw,1.6401987264861284,29.0,Ca-superphosphate,0.0,0.6277154746460176,51.0,2.5813440870652755,2.0952942734506244,87.60031397983623,112.72172800000004,4.951186209120335,0.4332156479358673,0.2114315414753561,25.330415126038357
6.0,Swine manure,None,50.0,27.32884658064516,0.0,Woody peat,Continuous,Trough,Sulfur,90.0,37.0,0.0,None,Mature compost,0.0363133350906283,18.0,Ca-superphosphate,0.0,0.6277154746460176,72.0,3.727183674754456,2.0952942734506244,52.70165216380645,112.164948,4.951186209120335,0.4303126335144043,0.1588709379915413,1000000.0
6.0,Swine manure,None,70.08538140824704,27.32884658064516,0.0,Sawdust,Continuous,Reactor,Carbonatite,91.0,44.937447425893644,1.0,None,Straw,0.4227648168536688,25.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,55.0,6.183990713695077,-0.1128706398461654,92.01391752144336,113.99907100000004,1000000.0,1000000.0,1000000.0,1000000.0
11.296753299007252,Swine manure,None,70.73420537008894,27.32884658064516,0.0,Straw,Continuous,Reactor,Ferric salt,77.0,39.0,1.0,None,Straw,0.4916886632024397,17.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,54.0,9.771951276431476,2.0952942734506244,44.17912227582767,112.76640900000002,5.05634175307047,0.2940239310264587,0.2029808949370788,1000000.0
8.0,Swine manure,None,64.0,27.32884658064516,0.0,None,Continuous,Windrow,Urea,67.0,44.56076939969625,1.0,None,Byproduct,0.6993406709622556,17.0,Organic acid,0.0,0.6277154746460176,45.0,4.6601667118133605,2.0952942734506244,93.36792494373736,105.817823,4.651655702559637,0.5183887481689453,0.2105118319014773,24.882628371250043
8.0,Swine manure,None,73.76004312492786,28.06983123172355,53.735313044730354,Soil,Intermittent ,Reactor,Inorganic acid,74.0,23.0,1.0,None,Green waste,0.8901305441017744,24.0,Ca-superphosphate,840.0,0.6277154746460176,31.0,7.533191771227912,2.0952942734506244,58.42097878747819,110.17982500000004,7.326020865200291,0.3561554849147796,0.1848523590524729,1000000.0
10.757437479720616,Swine manure,None,57.0,27.32884658064516,34.40315692158271,Husk,Intermittent ,Windrow,Ferric salt,115.0,21.0,1.0,None,Poultry manure,1.2611727276307951,17.0,DCD,1170.0,0.6277154746460176,33.0,3.1600791742493035,2.0952942734506244,24.945780959332826,110.82545700000004,6.790331270326929,0.4643360376358032,0.1654552560673271,1000000.0
7.0,Swine manure,None,74.87196820772769,27.32884658064516,13.618169371601244,Sawdust,Intermittent ,Windrow,None,114.0,34.0,1.0,None,Mature compost,0.0230697211645658,15.0,None,137.0,0.6277154746460176,50.0,8.297467410236091,2.0952942734506244,24.825249479132072,105.782822,7.242856794546014,0.2540474236011505,0.1563640038059517,1000000.0
10.802729311369989,Swine manure,None,58.0,27.32884658064516,0.0,Byproduct,Continuous,Windrow,Gypsum,78.0,23.0,1.0,None,Mature compost,1.080275220787278,24.0,DCD,0.0,0.6277154746460176,72.0,4.654156775759398,2.0952942734506244,72.4896477588126,111.522418,5.05634175307047,0.4744468033313751,0.2107210192546198,1000000.0
8.329068394586345,Swine manure,None,76.0589932001746,27.32884658064516,0.0,Woody peat,Continuous,Windrow,Biochar,52.0,22.0,1.0,None,None,1.5379152381519945,25.0,DCD,0.0,0.6277154746460176,29.0,4.8272515049881495,2.0952942734506244,60.54728213602767,111.332158,4.651655702559637,0.543677806854248,0.181841634783411,1000000.0
7.0,Swine manure,None,51.0,27.32884658064516,14.421745014054403,Sawdust,Intermittent ,Trough,Mature compost,58.0,26.0,0.0,None,Straw,0.7111929395123766,25.0,Ca-superphosphate,547.0,0.6277154746460176,54.0,2.4914533975288924,2.0952942734506244,82.85166219408164,109.21363100000003,7.496542247934165,0.2538240253925323,0.1589180754804754,1000000.0
8.0,Swine manure,None,75.27662366405212,27.32884658064516,0.0,None,Continuous,Reactor,Sand,108.0,40.0,1.0,None,Poultry manure,0.4382770359112931,12.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,61.0,8.69116241873882,2.0952942734506244,17.492974300301917,112.95506900000002,4.933659844044848,0.4266234636306762,0.2280334178015681,1000000.0
6.0,Swine manure,None,83.6659496309187,27.32884658064516,5.296582955479298,Straw,Intermittent ,Trough,Inorganic acid,83.0,23.0,0.0,None,Byproduct,1.1703735181218755,25.0,DCD,1304.0,0.6277154746460176,83.0,2.915286482929524,2.0952942734506244,58.6142053013552,110.76553100000004,6.960852653060803,0.5143740177154541,0.1544249823832637,1000000.0
7.0,Swine manure,None,70.85661531677704,27.32884658064516,32.76649589809965,Woody peat,Intermittent ,Trough,MgSO₄,81.0,18.0,1.0,None,None,1.019376470700859,29.0,DCD,816.0,0.6277154746460176,51.0,7.513705506542869,2.0952942734506244,60.32628332593232,111.66210900000004,6.960852653060803,0.5362423658370972,0.1623273075921733,1000000.0
8.394881895710206,Swine manure,None,68.0,27.32884658064516,0.0,Soil,Continuous,Windrow,MgO,115.0,31.0,0.0,None,Green waste,0.0189053515623598,11.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,82.0,7.631968177808097,2.0952942734506244,69.56577479091763,113.03808500000002,3.943362138408649,0.428051084280014,0.1511641521448803,1000000.0
10.31041194866918,Swine manure,None,67.0,27.32884658064516,0.0,Woody peat,Continuous,Windrow,Sulfur,133.0,15.0,0.0,None,Byproduct,0.2289804270382129,31.0,Ca-superphosphate,0.0,0.6277154746460176,36.0,5.246578971444677,2.0952942734506244,36.29624816857388,111.207506,5.592031347943832,0.2785612940788269,0.1514622527460049,1000000.0
6.0,Swine manure,None,74.4797516928191,27.32884658064516,0.0,Plastic tube pieces,Continuous,Windrow,Phosphogypsum,60.0,21.0,0.0,None,Straw,0.4005616764757409,24.0,Biochar,0.0,0.6277154746460176,51.0,4.476099693350629,2.0952942734506244,76.61101123135752,112.71941600000002,1.8134555509259596,1.2063053846359253,0.1695754505118233,1000000.0
8.0,Swine manure,None,62.0,27.32884658064516,0.0,None,Continuous,Trough,Sulfur,56.0,36.0,1.0,None,Byproduct,1.9851341695876124,30.0,Ca-superphosphate,0.0,0.6277154746460176,52.0,4.8612767691856185,2.0952942734506244,60.29155313724816,112.259611,5.187345297432998,0.4332156479358673,0.2309600701012208,1000000.0
6.0,Swine manure,None,52.0,27.32884658064516,52.76191672333655,Soil,Intermittent ,Trough,Ca-superphosphate,62.0,21.0,1.0,None,Straw,0.4986018672978876,26.0,DCD,484.0,0.6277154746460176,53.0,2.0199218224730533,2.0952942734506244,52.56210167999977,111.41459000000006,6.960852653060803,0.3876011669635772,0.1586683834348708,1000000.0
5.0,Swine manure,None,68.0,27.32884658064516,59.679011646293645,None,Intermittent ,Reactor,Potassium phosphate,69.0,37.0,1.0,None,Green waste,0.5001791334241728,10.0,DCD,439.0,0.6277154746460176,36.0,6.280594518865856,2.0952942734506244,68.88623317631152,111.60639900000002,6.491359037758806,0.2859937846660614,0.1492164189878301,1000000.0
6.0,Swine manure,None,64.0,27.32884658064516,0.0,Woody peat,Continuous,Reactor,Phosphogypsum,88.0,36.0,1.0,None,Straw,1.122673334020428,23.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,73.0,3.536909608964378,2.0952942734506244,20.631875434148206,113.03659800000004,4.415496614246974,0.4266234636306762,0.2135467426152589,1000000.0
11.967679107889316,Swine manure,None,67.0,27.32884658064516,55.5981434387115,None,Intermittent ,Reactor,Organic acid,94.0,14.0,1.0,None,None,0.3059609699752972,6.0,DCD,1269.0,0.6277154746460176,61.0,6.052911795162309,2.0952942734506244,20.1642091378342,109.390244,7.324932790140277,0.3375634551048279,0.1515331501175355,1000000.0
8.269102176080514,Swine manure,None,70.49093929239824,27.32884658064516,0.0,Straw,Continuous,Reactor,Phosphogypsum,50.0,21.0,1.0,None,Green waste,0.5626071302676274,10.0,DCD,0.0,0.6277154746460176,33.0,7.49736865684881,2.0952942734506244,37.81419709057884,113.651082,4.007817020940004,0.5183887481689453,0.2023372864715086,1000000.0
6.0,Swine manure,None,69.0,27.32884658064516,4.460046921439762,Woody peat,Intermittent ,Windrow,Labile carbon source,52.0,40.46008664078556,1.0,None,Poultry manure,0.4217712257998152,5.0,Gypsum,1168.0,0.6277154746460176,34.0,8.738388418108674,2.0952942734506244,84.77578784175408,109.652735,7.492783550606997,0.281080812215805,0.1208087050815665,23.160366938033903
7.0,Swine manure,None,57.0,27.32884658064516,0.0,Straw,Continuous,Trough,Clay,88.0,31.0,0.0,None,Byproduct,0.2250782474929147,28.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,75.0,3.711521622286055,2.0952942734506244,29.75968576362736,113.55443700000004,4.415496614246974,0.4088992774486542,0.1704380877948465,1000000.0
5.0,Swine manure,None,53.0,27.32884658064516,0.0,Straw,Continuous,Windrow,Inorganic acid,73.0,29.0,1.0,None,Byproduct,0.2991184994506128,28.0,Biochar,0.0,0.6277154746460176,37.0,8.955842060275574,2.0952942734506244,17.841360914931066,113.76002300000002,1.8134555509259596,1.2270749807357788,0.1886809957052154,1000000.0
7.0,Swine manure,None,71.13766642753924,27.32884658064516,0.0,Soil,Continuous,Windrow,Gypsum,84.0,28.196971586329816,0.0,None,Mature compost,0.480538448045662,26.0,DCD,0.0,0.6277154746460176,61.0,2.085953098299796,2.0952942734506244,38.5753245587456,113.56702,4.415496614246974,0.5183887481689453,0.1745094598161835,1000000.0
8.0,Swine manure,None,79.33380232043243,27.32884658064516,0.0,Woody peat,Continuous,Reactor,Sodium phosphates,53.0,28.0,1.0,None,Mature compost,1.3427351756357635,11.0,Biochar,0.0,0.6277154746460176,53.0,4.579245996954009,2.0952942734506244,12.44509373993673,112.08800200000002,1.384898759061014,1.2076810598373413,0.2367066188004935,1000000.0
7.0,Swine manure,None,64.0,27.32884658064516,0.0,Byproduct,Continuous,Trough,Mg(OH)₂,91.0,28.0,0.0,None,Byproduct,0.5498341301323388,21.0,DCD,0.0,0.6277154746460176,33.0,6.366913466744788,2.0952942734506244,57.64394123124358,112.688775,4.415496614246974,0.5183887481689453,0.2232989812653341,1000000.0
10.428788002063872,Swine manure,None,52.0,27.32884658064516,0.0,Husk,Continuous,Trough,Carbonatite,93.0,19.0,0.0,None,Poultry manure,0.4456130748311546,12.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,37.0,8.256239826877943,2.0952942734506244,45.9332236187844,112.21965500000002,5.3383458945556805,0.2940239310264587,0.2287352298654235,1000000.0
8.991409591691758,Swine manure,None,82.37849938485621,27.32884658064516,0.0,Husk,Continuous,Trough,LB Culture,102.0,37.0,0.0,None,Straw,1.5425824727384427,6.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,35.0,7.704377687124384,2.0952942734506244,29.788380712486468,109.06711,5.33844945075426,0.4150468111038208,0.1955324346426642,1000000.0
8.0,Swine manure,None,74.32176617046792,27.32884658064516,50.29187009857927,None,Intermittent ,Windrow,Mg(OH)₂,57.0,43.40053296410841,1.0,None,Byproduct,0.8075290632480034,13.0,DCD,833.0,0.6277154746460176,35.0,4.303005281761799,2.0952942734506244,90.9368881844014,111.86662900000005,7.07233541181214,0.281928688287735,0.1750884381407343,24.79371590702132
6.0,Swine manure,None,69.0,27.32884658064516,0.0,Plastic tube pieces,Continuous,Trough,Inorganic acid,107.0,37.0,1.0,None,Straw,0.739640391230475,15.0,Biochar,0.0,0.6277154746460176,47.0,3.4105866595492653,2.0952942734506244,69.73619210562447,113.05194100000004,2.0954596924111706,1.2063053846359253,0.1889113424150644,1000000.0
8.089371634624158,Swine manure,None,78.50867235003375,27.32884658064516,0.0,Green Waste,Continuous,Reactor,Inorganic acid,95.0,11.0,1.0,None,None,0.2324761248784725,14.0,DCD,0.0,0.6277154746460176,76.0,6.8807290908009024,2.0952942734506244,41.44828910861596,112.435631,4.933659844044848,0.5177803039550781,0.2616187292823371,1000000.0
11.66434938031792,Swine manure,None,66.0,27.32884658064516,25.646325108095525,Green waste,Intermittent ,Trough,Phosphogypsum,128.0,17.0,0.0,None,Straw,1.3292012522839909,18.0,DCD,26.0,0.6277154746460176,41.0,8.600722337989776,2.0952942734506244,50.80147302965332,110.83966300000002,6.790331270326929,0.4643360376358032,0.1989499764861381,1000000.0
11.955753426835678,Swine manure,None,69.0,27.32884658064516,7.617061233389119,Green Waste,Intermittent ,Reactor,Inorganic acid,50.0,15.0,1.0,None,Poultry manure,0.1989328300991286,8.0,DCD,170.0,0.6277154746460176,47.0,6.462566120626861,2.0952942734506244,34.47610931376134,109.490044,6.753012046531705,0.3369549512863159,0.1760730857051951,1000000.0
6.0,Swine manure,None,54.0,27.32884658064516,0.0,Husk,Continuous,Reactor,Sulfur,79.0,19.0,1.0,None,Mature compost,1.1468975152928949,25.0,Ca-superphosphate,0.0,0.6277154746460176,60.0,6.613875466338071,2.0952942734506244,67.63138239942077,112.410351,4.951186209120335,0.4503313601016998,0.1966486071475638,1000000.0
5.0,Swine manure,None,61.0,27.32884658064516,0.0,Woody peat,Continuous,Trough,Inorganic acid,121.0,35.0,0.0,None,Byproduct,1.6573624346139264,18.0,DCD,0.0,0.6277154746460176,30.0,6.544732362968772,2.0952942734506244,62.97485721053606,112.40866300000002,4.415496614246974,0.543677806854248,0.1864503362102606,1000000.0
10.77520506108529,Swine manure,None,57.0,27.32884658064516,0.0,Green waste,Continuous,Windrow,Microbiological agent,113.0,34.0,1.0,None,Byproduct,1.7632561067474883,30.0,Biochar,0.0,0.6277154746460176,53.0,6.344201230252645,2.0952942734506244,15.402853998697328,111.59445800000002,2.497878373722831,1.0962690114974976,0.2069612835252987,1000000.0
6.0,Swine manure,None,69.0,27.32884658064516,0.0,None,Continuous,Trough,Zeolite,80.0,30.0,0.0,None,Byproduct,0.3879484058095577,24.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,36.0,5.094295462602591,2.0952942734506244,25.29409225303036,113.57445500000004,4.415496614246974,0.4266234636306762,0.1815000854795789,1000000.0
8.0,Swine manure,None,54.0,27.32884658064516,0.0,Plastic tube pieces,Continuous,Reactor,Urea,106.0,20.0,1.0,None,Poultry manure,1.941760604622031,25.0,Ca-superphosphate,0.0,0.6277154746460176,65.0,4.206030665694375,2.0952942734506244,35.702985845591186,112.259611,5.187345297432998,0.4503313601016998,0.2169689782401243,1000000.0
11.6512513632497,Swine manure,None,83.91931780734687,27.32884658064516,59.04514286895156,Sawdust,Intermittent ,Trough,Labile carbon source,106.0,41.87039939346855,1.0,None,Byproduct,0.1996811425071212,10.0,Biochar,1095.0,0.6277154746460176,38.0,6.325184663080102,2.0952942734506244,87.73080807622516,107.607167,3.988953224100557,0.3768765926361084,0.1376448780880721,24.192945300311443
8.312139251164655,Swine manure,None,63.0,27.32884658064516,0.0,Woody peat,Continuous,Reactor,Inorganic acid,46.0,35.0,1.0,None,Straw,1.3340129901613402,4.0,Biochar,0.0,0.6277154746460176,38.0,3.796820243195903,2.0952942734506244,15.352610163144377,111.11953600000004,3.990526678100518,1.208579421043396,0.210392679593076,1000000.0
11.438638104797464,Swine manure,None,52.0,27.328846580645163,0.0,Husk,Continuous,Windrow,Gypsum,132.0,17.0,0.0,None,Byproduct,0.7319725421318574,22.0,Biochar,0.0,0.6277154746460176,46.0,7.096158503701269,2.0952942734506244,52.16462140172003,111.611156,2.497878373722831,1.0681395530700684,0.1832007019376732,1000000.0
6.0,Swine manure,None,69.0,27.32884658064516,1.1435464968661215,Plastic tube pieces,Continuous,Windrow,Labile carbon source,83.0,39.0,0.0,None,None,1.8683767668012312,26.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,43.0,6.764910658923378,2.0952942734506244,48.07617575078741,113.04252400000004,4.415496614246974,0.4538206756114959,0.1832983803943206,1000000.0
8.48158398331596,Swine manure,None,54.0,27.32884658064516,0.0,Straw,Continuous,Reactor,Mg(OH)₂,42.0,40.0,1.0,None,Mature compost,0.1187875042964983,14.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,37.0,9.074074178860595,2.0952942734506244,73.92512262558317,113.784669,4.933659844044848,0.4426916539669037,0.2046055265553895,1000000.0
12.044120106186249,Swine manure,None,55.0,27.32884658064516,0.0,Green waste,Continuous,Reactor,Organic acid,117.0,40.50732375208628,1.0,None,Straw,0.393983372517191,13.0,Ca-superphosphate,0.0,0.6277154746460176,48.0,3.170046197548289,2.0952942734506244,84.87476349055684,111.3695,5.874035489429043,0.296285480260849,0.2273316456733809,23.267175082417484
8.0,Swine manure,None,83.17158375875331,27.32884658064516,0.0,Green waste,Continuous,Windrow,Labile carbon source,80.0,22.0,0.0,None,Green waste,1.8461063968040103,28.0,DCD,0.0,0.6277154746460176,56.0,8.025601722251992,2.0952942734506244,27.45445519236936,112.189087,4.651655702559637,0.5265620946884155,0.2093690663365325,1000000.0
7.0,Swine manure,None,52.0,27.32884658064516,5.164503020836841,Sawdust,Intermittent ,Windrow,Labile carbon source,112.0,39.0,0.0,None,Poultry manure,0.8751060626286,26.0,Calcium magnesium phosphate fertilizer,432.0,0.6277154746460176,48.0,8.243017709374678,2.0952942734506244,46.669922381804845,110.47762700000004,6.960852653060803,0.3553076088428497,0.1715094415983591,1000000.0
9.464051521207278,Swine manure,None,64.0,27.32884658064516,0.0,Woody peat,Continuous,Trough,Potassium phosphate,103.0,13.0,1.0,None,Poultry manure,0.3745145039315791,14.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,31.0,8.975372355587933,2.0952942734506244,55.695642413871234,111.69299100000002,5.3383458945556805,0.2940239310264587,0.1978821385144488,1000000.0
11.397166796153895,Swine manure,None,51.0,27.32884658064516,0.0,Plastic tube pieces,Continuous,Reactor,K₂SO₄,66.0,40.0,1.0,None,Straw,0.7544125559533985,29.0,Biochar,0.0,0.6277154746460176,49.0,4.732942830735985,2.0952942734506244,65.84592990163864,111.93110900000002,2.497878373722831,1.0948933362960815,0.2157260808476386,1000000.0
10.7758178019456,Swine manure,None,78.98905845300905,27.32884658064516,0.0,Soil,Continuous,Reactor,Lignite,91.0,10.0,1.0,None,None,1.8403342672195269,25.0,Gypsum,0.0,0.6277154746460176,60.0,7.439796763276936,2.0952942734506244,36.691340885149785,108.926323,5.05634175307047,0.4997358918190002,0.2036123359491414,1000000.0
10.246007028939424,Swine manure,None,76.91482770523632,27.32884658064516,0.0,None,Continuous,Reactor,Mg(OH)₂,96.0,38.0,1.0,None,Poultry manure,0.6496870245731845,28.0,DCD,0.0,0.6277154746460176,32.0,2.8811981494927226,2.0952942734506244,56.75807809033826,111.37029400000002,5.05634175307047,0.4573310911655426,0.2218830482800808,1000000.0
6.0,Swine manure,None,79.39943335817873,27.32884658064516,0.0,Green waste,Continuous,Windrow,LB Culture,66.0,25.0,1.0,None,Mature compost,0.5400910468851035,24.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,44.0,3.240888442568319,2.0952942734506244,80.86401951988344,113.19603900000004,4.415496614246974,0.4266234636306762,0.1813172193314582,1000000.0
8.0,Swine manure,None,50.0,27.32884658064516,0.0,Byproduct,Continuous,Reactor,Sodium phosphates,106.0,38.0,1.0,None,Poultry manure,1.8618603984361293,23.0,Ca-superphosphate,0.0,0.6277154746460176,35.0,5.788890991357274,2.0952942734506244,58.099249217862585,111.71621799999998,5.187345297432998,0.4503313601016998,0.226703185551165,1000000.0
7.0,Swine manure,None,83.12019779691819,27.32884658064516,53.887559151456585,Sawdust,Intermittent ,Reactor,Lime,117.0,12.0,1.0,None,Straw,1.243475650862622,13.0,Ca-superphosphate,1017.0,0.6277154746460176,66.0,5.716932245716572,2.0952942734506244,77.60944184598607,109.79862300000003,7.778546389419374,0.2702336013317108,0.1972906313462197,1000000.0
10.542652724323569,Swine manure,None,61.0,27.32884658064516,0.0,Green Waste,Continuous,Reactor,Lime,90.0,23.0,1.0,None,Straw,0.725126215017114,31.0,Biochar,0.0,0.6277154746460176,70.0,7.049877877127018,2.0952942734506244,83.11316882383662,111.08580899999998,2.497878373722831,1.0948933362960815,0.2295926502465759,1000000.0
8.0,Swine manure,None,57.0,27.32884658064516,0.0,Soil,Continuous,Windrow,Ferric salt,54.0,15.0,1.0,None,Straw,0.954020516031252,24.0,Biochar,0.0,0.6277154746460176,31.0,7.692726712093419,2.0952942734506244,11.32197137804012,113.26808100000002,2.093192323212,1.2063053846359253,0.1951888392452562,1000000.0
7.0,Swine manure,None,62.0,27.32884658064516,27.294104280167424,Husk,Intermittent ,Reactor,MgHPO₄,89.0,10.0,1.0,None,Poultry manure,1.6332255344994668,10.0,DCD,1114.0,0.6277154746460176,78.0,7.97498245885698,2.0952942734506244,10.37244337074623,111.76816900000004,6.491359037758806,0.4078534543514251,0.2004319482082618,1000000.0
9.068286180427764,Swine manure,None,50.0,27.32884658064516,0.0,Husk,Continuous,Reactor,Mature compost,127.0,36.0,1.0,None,Mature compost,1.041790395941159,16.0,DCD,0.0,0.6277154746460176,36.0,4.185835275967206,2.0952942734506244,68.6203417565306,112.187159,5.3383458945556805,0.4744468033313751,0.2356511108162055,1000000.0
8.0,Swine manure,None,66.0,27.32884658064516,0.0,Plastic tube pieces,Continuous,Reactor,Urea,85.0,42.39969036814756,1.0,None,None,0.6505700015706526,30.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,61.0,5.815259203930409,2.0952942734506244,88.83982842445917,113.55879900000002,4.651655702559637,0.4095077514648437,0.214762117030774,26.54775851750708
5.0,Swine manure,None,53.0,27.32884658064516,0.0,Woody peat,Continuous,Windrow,Clay,62.0,33.0,0.0,None,Mature compost,0.8257172284039151,27.0,Biochar,0.0,0.6277154746460176,45.0,5.490014215167333,2.0952942734506244,83.40877755109543,113.00901900000002,1.8134555509259596,1.2003211975097656,0.1700419857037025,1000000.0
7.0,Swine manure,None,81.11315563173139,27.32884658064516,0.0,Soil,Continuous,Reactor,MgHPO₄,86.0,20.0,1.0,None,Straw,0.370145404724951,14.0,DCD,0.0,0.6277154746460176,82.0,6.618222610628405,2.0952942734506244,22.38438731051384,112.99927200000002,4.697500755732185,0.5183887481689453,0.2341263906446209,1000000.0
8.0,Swine manure,None,58.99717753151408,27.32884658064516,0.0,None,Continuous,Trough,Ferric salt,55.0,44.237106155964526,1.0,None,Straw,0.7268485307136674,28.0,Biochar,0.0,0.6277154746460176,29.0,2.7817269538233207,2.0952942734506244,92.68975520261984,111.870328,2.093192323212,1.2330591678619385,0.2324683674180615,24.61615967868936
