Title,Author,Location,Journal,Material_0,Material_Main,Material_2,Material_3,Additive Species,Additive_1,Additive_2,Additive_3,Additive_4,Application Rate (%DW),Initial Moisture Content (%),Initial pH,Initial TN (%),Initial TC (%),Initial C/N (%),Initial EC (ms/cm),Initial GI (%),Initial FW (kg),Initial DW (kg),Initial NH3-N (g/kg),Initial NO2-N (g/kg),Final Moisture Content (%),Final pH,Final TN (%),Final TC (%),Final C/N (%),Final EC (ms/cm),Final GI (%),Final FW (kg),Final DW (kg),Final NH3-N (g/kg),Final NO2-N (g/kg),TN loss (%),NH3-N (g),N2O-N (g),NH3-N loss (%),N2O-N loss (%),TC loss (%),CH4-C (g),CO2-C (g),CH4-C loss (%),CO2-C loss (%),Method,M1_isEnclosed,M2_isTurning,M3_isForce aeration,M4_isVessel,M5_isReactor,Period (d),Compost volume (m3),Initial density (kg/L),V1_Ventilation Type,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),V6_Extra,Turning times
沸石和过磷酸钙对鸡粪条垛堆肥甲烷排放的影响及其机制,"Huijie Li et al.,2017",China,Soil (in Chinese),Manure,Poultry manure,Rice husk,,None,,,,,0,60,7.14745,1.55,39.4,25.41935484,,,7000,,,,,8.71314,,,,,,,,,,,,,,,,,,,,Windrow,0,1,0,0,0,46,8.085,0.865800866,None,,,,,,23
沸石和过磷酸钙对鸡粪条垛堆肥甲烷排放的影响及其机制,"Huijie Li et al.,2017",China,Soil (in Chinese),Manure,Poultry manure,Rice husk,,Physical,Zeolite,,,,19.3,60,7.07775,,,,,,7350,,,,,8.68633,,,,,,,,,,,,,,,,,,,,Windrow,0,1,0,0,0,46,8.085,0.909090909,None,,,,,,23
沸石和过磷酸钙对鸡粪条垛堆肥甲烷排放的影响及其机制,"Huijie Li et al.,2017",China,Soil (in Chinese),Manure,Poultry manure,Rice husk,,Chemical,Superphosphate,,,,19.3,60,7.1689,,,,,,7350,,,,,7.30831,,,,,,,,,,,,,,,,,,,,Windrow,0,1,0,0,0,46,8.085,0.909090909,None,,,,,,23
添加剂对厨余垃圾堆肥中H2S和NH3排放的影响,"Hongyu Zhang et al.,2017",China,Environmental Engineering(in Chinese),Food waste,Food waste,Corn stalk,,None,,,,,0,53.59,,1.1,35.52,32.46,2.12887,4.40313,,12.01,,,,,,,,1.41237,86.0078,,7.86,,,31.94,22.37508049,,23.17,,,,,,,Reactor,1,1,1,1,1,30,0.06,,Intermittent ,20,40,30,,,4
添加剂对厨余垃圾堆肥中H2S和NH3排放的影响,"Hongyu Zhang et al.,2017",China,Environmental Engineering(in Chinese),Food waste,Food waste,Corn stalk,Mature compost,None,,,,,0,,,,,,2.1701,3.22896,,11.24,,,,,,,,0.989691,101.859,,7.63,,,24.55,13.52102426,,14.5,,,,,,,Reactor,1,1,1,1,1,30,0.06,,Intermittent ,20,40,30,,,4
添加剂对厨余垃圾堆肥中H2S和NH3排放的影响,"Hongyu Zhang et al.,2017",China,Environmental Engineering(in Chinese),Food waste,Food waste,Corn stalk,,Biological,Rhamnolipid,,,,,,,,,,1.97423,7.04539,,11.68,,,,,,,,1.7268,103.327,,7.78,,,22.86,12.66137336,,12.31,,,,,,,Reactor,1,1,1,1,1,30,0.06,,Intermittent ,20,40,30,,,4
添加剂对厨余垃圾堆肥中H2S和NH3排放的影响,"Hongyu Zhang et al.,2017",China,Environmental Engineering(in Chinese),Food waste,Food waste,Corn stalk,,Biological,Microbiological agent,,,,,,,,,,2.07732,5.87123,,11.04,,,,,,,,1.71649,87.7691,,7.44,,,32.13,19.48821346,,20.84,,,,,,,Reactor,1,1,1,1,1,30,0.06,,Intermittent ,20,40,30,,,4
生物质炭对猪粪堆肥过程中氮素转化及温室气体排放的影响,"Xiangfeng Fu et al.,2017",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Rice straw,,None,,,,,0,65,7.56,1.69,37.96,22.46153846,5.22,,450,157.5,1.1056,0.0734144,,,1.46,36.96,25.31506849,2.71,,,,0.219828,0.679532,,,,26.82,1.37,,,,,,Windrow,0,1,0,0,0,26,1.2,0.375,None,,,,,,7
生物质炭对猪粪堆肥过程中氮素转化及温室气体排放的影响,"Xiangfeng Fu et al.,2017",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Rice straw,,Physical,Biochar,,,,15.67944251,65,8.03,1.51,37.7,24.96688742,5.79,,472.5,165.375,0.853448,0.0488499,,,1.32,37.14,28.13636364,2.63,,,,0.142241,0.417544,,,,21.65,0.71,,,,,,Windrow,0,1,0,0,0,26,1.2,0.39375,None,,,,,,7
生物质炭对猪粪堆肥过程中氮素转化及温室气体排放的影响,"Xiangfeng Fu et al.,2017",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Rice straw,,Physical,Biochar,,,,31.35888502,65,8.17,1.41,37.34,26.4822695,5.81,,495,173.25,0.943966,0.0406628,,,1.28,37.87,29.5859375,2.66,,,,0.122845,0.466667,,,,7.31,0.35,,,,,,Windrow,0,1,0,0,0,26,1.2,0.4125,None,,,,,,7
生物质炭对猪粪堆肥过程中氮素转化及温室气体排放的影响,"Xiangfeng Fu et al.,2017",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Rice straw,,Physical,Biochar,,,,47.03832753,65,8.33,1.35,40.35,29.88888889,5.83,,517.5,181.125,0.931034,0.0365692,,,1.17,37.87,32.36752137,2.79,,,,0.103448,0.7655,,,,5.47,0.38,,,,,,Windrow,0,1,0,0,0,26,1.2,0.43125,None,,,,,,7
Performance of phosphogypsum and calcium magnesium phosphate fertilizer for nitrogen conservation in pig manure composting,"Yun Li et al.,2017",China,Bioresource Technology,Manure,Swine manure,Corn stalk,,None,,,,,0,67.6,7.779,2.22446,38.775,17.43119678,1.94495,69.0698,,,1.0453,,,7.44174,2.39842,24.6605,10.2819773,1.7737,139.535,,,2.12195,,32.01,,,29.26,0.57,,,,,,Reactor,1,1,1,1,1,35,0.06,,Intermittent ,30,30,35,0.38,,2
Performance of phosphogypsum and calcium magnesium phosphate fertilizer for nitrogen conservation in pig manure composting,"Yun Li et al.,2017",China,Bioresource Technology,Manure,Swine manure,Corn stalk,,Chemical,Phosphogypsum,,,,0.408,,6.76537,2.06768,30.6791,14.83745067,3.76758,96.2791,,,2.19512,,,7.5834,2.58062,24.0746,9.328998458,2.45872,162.209,,,4.65157,,20.32,,,16.11,0.79,,,,,,Reactor,1,1,1,1,1,35,0.06,,Intermittent ,30,30,35,0.38,,2
Performance of phosphogypsum and calcium magnesium phosphate fertilizer for nitrogen conservation in pig manure composting,"Yun Li et al.,2017",China,Bioresource Technology,Manure,Swine manure,Corn stalk,,Chemical,Calcium magnesium phosphate fertilizer,,,,0.408,,8.01878,2.16937,35.1531,16.20428972,3.31498,83.7209,,,1.32753,,,7.72509,2.27554,20.719,9.105091539,1.737,144.767,,,2.22648,,33.29,,,30.93,0.41,,,,,,Reactor,1,1,1,1,1,35,0.06,,Intermittent ,30,30,35,0.38,,2
Performance of phosphogypsum and calcium magnesium phosphate fertilizer for nitrogen conservation in pig manure composting,"Yun Li et al.,2017",China,Bioresource Technology,Manure,Swine manure,Corn stalk,,Chemical,Phosphogypsum,Calcium magnesium phosphate fertilizer,,,0.408,,7.24492,2.27531,31.7976,13.97506274,3.10703,77.093,,,2.63415,,,7.79049,2.60181,23.2224,8.925478801,1.89602,136.395,,,3.75261,,19.58,,,16.12,0.68,,,,,,Reactor,1,1,1,1,1,35,0.06,,Intermittent ,30,30,35,0.38,,2
"Comparison of biochar, zeolite and their mixture amendment for aiding organic matter transformation and nitrogen conservation during pig manure composting","Quan Wang et al.,2017",China,Bioresource Technology,Manure,Swine manure,Wheat straw,,None,,,,,0,58,,1.8,45,25,,,,,,,,7.96,,,17,,93.06,,,,,,9.0104,,,,,,,,,Reactor,1,1,1,1,1,50,0.1,0.5,Continuous,0,,50,,,5
"Comparison of biochar, zeolite and their mixture amendment for aiding organic matter transformation and nitrogen conservation during pig manure composting","Quan Wang et al.,2017",China,Bioresource Technology,Manure,Swine manure,Wheat straw,,Physical,Biochar,,,,10,,,1.669636364,,,,,,,,,,8.5,,,16.77,,99.34,,,,,,5.773517647,,,,,,,,,Reactor,1,1,1,1,1,50,0.1,0.5,Continuous,0,,50,,,5
"Comparison of biochar, zeolite and their mixture amendment for aiding organic matter transformation and nitrogen conservation during pig manure composting","Quan Wang et al.,2017",China,Bioresource Technology,Manure,Swine manure,Wheat straw,,Physical,Zeolite,,,,10,,,1.621181818,,,,,,,,,,8.52,,,16.85,,98.21,,,,,,6.209502353,,,,,,,,,Reactor,1,1,1,1,1,50,0.1,0.5,Continuous,0,,50,,,5
"Comparison of biochar, zeolite and their mixture amendment for aiding organic matter transformation and nitrogen conservation during pig manure composting","Quan Wang et al.,2017",China,Bioresource Technology,Manure,Swine manure,Wheat straw,,Physical,Biochar,Zeolite,,,20,,,1.53825,,,,,,,,,,8.6,,,17.62,,102.41,,,,,,3.316138824,,,,,,,,,Reactor,1,1,1,1,1,50,0.1,0.5,Continuous,0,,50,,,5
Effect of phosphate additive on the nitrogen transformation during pig manure composting,"Juan Wu et al.,2017",China,Environ Sci Pollut Res,Manure,Swine manure,Corn stalk,,None,,,,,0,57.5409262,7.08396,2.13,38.5,19.25,,,31.96,13.56992,3.00554,,,8.03388,2.53833,,,,,,,1.16236,,31.5,76.32182353,1.042185455,24.95,0.34,,,,,,Reactor,1,1,1,1,1,28,0.06,0.532666667,Continuous,0,,28,0.48,,5
Effect of phosphate additive on the nitrogen transformation during pig manure composting,"Juan Wu et al.,2017",China,Environ Sci Pollut Res,Manure,Swine manure,Corn stalk,,Chemical,H?PO?,,,,2.449875,,6.59564,2.14833,,,,,32.29244608,,3.03044,,,7.56679,2.62167,,,,,,,2.91421,,15.82,34.74067059,1.170088182,11.23,0.38,,,,,,Reactor,1,1,1,1,1,28,0.06,0.538207435,Continuous,0,,28,0.48,,5
Effect of phosphate additive on the nitrogen transformation during pig manure composting,"Juan Wu et al.,2017",China,Environ Sci Pollut Res,Manure,Swine manure,Corn stalk,,Chemical,H?SO?,,,,2.45195,,6.76549,2.15,,,,,32.29272765,,3.11347,,,7.39694,2.57833,,,,,,,1.81827,,27.47,70.34110588,1.463795455,22.85,0.47,,,,,,Reactor,1,1,1,1,1,28,0.06,0.538212128,Continuous,0,,28,0.48,,5
Effect of phosphate additive on the nitrogen transformation during pig manure composting,"Juan Wu et al.,2017",China,Environ Sci Pollut Res,Manure,Swine manure,Corn stalk,,Chemical,K?HPO?,,,,4.3543475,,8.34723,2.16833,,,,,32.55088147,,1.2869,,,8.55405,2.15833,,,,,,,0.107934,,32.42,83.44082353,1.203249091,26.71,0.39,,,,,,Reactor,1,1,1,1,1,28,0.06,0.542514691,Continuous,0,,28,0.48,,5
Effect of Thiobacillus thioparus 1904 and sulphur addition on odour emission during aerobic composting,"Wenjie Gu et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Mushroom residue,,None,,,,,0,,5.70635,3.07,,,,,,,1.5,0.0103529,,8.81746,2.35,,,,,,,2.04587,0.03839,23.4,10.28588235,0.352609091,,,,,,,,Reactor,1,0,1,1,1,21,0.1,,Intermittent ,360,10,21,0.2,,0
Effect of Thiobacillus thioparus 1904 and sulphur addition on odour emission during aerobic composting,"Wenjie Gu et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Mushroom residue,,Chemical,Sulfur,,,,0.25,,5.60317,3.15,,,,,,,1.5,0.00894118,,7.79365,2.74,,,,,,,3.92661,0.04657,13.05,5.369411765,0.371890909,,,,,,,,Reactor,1,0,1,1,1,21,0.1,,Intermittent ,360,10,21,0.2,,0
Effect of Thiobacillus thioparus 1904 and sulphur addition on odour emission during aerobic composting,"Wenjie Gu et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Mushroom residue,,Mixture,Sulfur,,,,5.25,,5.64286,2.99,,,,,,,1.5,0.00470588,,7.96825,2.79,,,,,,,4.02752,0.05124,6.82,3.771764706,0.189954545,,,,,,,,Reactor,1,0,1,1,1,21,0.1,,Intermittent ,360,10,21,0.2,,0
Effect of Thiobacillus thioparus 1904 and sulphur addition on odour emission during aerobic composting,"Wenjie Gu et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Mushroom residue,,Biological,Microbiological agent,,,,5,,5.65873,2.92,,,,,,,1.5,0.00658824,,8.62698,2.43,,,,,,,2.42202,0.0985,16.78,8.037647059,0.240354545,,,,,,,,Reactor,1,0,1,1,1,21,0.1,,Intermittent ,360,10,21,0.2,,0
Influence of lime and struvite on microbial community succession and odour emission during food waste composting,"Xuan Wang et al.,2018",China,Bioresource Technology,Food waste,Food waste,Sawdust,,None,,,,,0,55,6.36874,1.41,47,33.7,,,9.5,4.275,0.064,,,4.74,,,,,,,,1.3,,,,,,,,,,,,Reactor,1,1,1,1,1,56,0.02,0.5,Continuous,0,,56,,,10
Influence of lime and struvite on microbial community succession and odour emission during food waste composting,"Xuan Wang et al.,2018",China,Bioresource Technology,Food waste,Food waste,Sawdust,,Chemical,Lime,,,,0.45,,11.7275,,,,,,,,,,,8.85,,,,,,,,1.312,,,,,,,,,,,,Reactor,1,1,1,1,1,56,0.02,0.5,Continuous,0,,56,,,10
Influence of lime and struvite on microbial community succession and odour emission during food waste composting,"Xuan Wang et al.,2018",China,Bioresource Technology,Food waste,Food waste,Sawdust,,Chemical,Lime,MgO,K?HPO?,,2.5208695,,11.0822,,,,,,,,,,,9.15,,,,,,,,0.503,,,,,,,,,,,,Reactor,1,1,1,1,1,56,0.02,0.5,Continuous,0,,56,,,10
Biochar to reduce ammonia emissions in gaseous and liquid phase during composting of poultry manure with wheat straw,"Damian Janczak et al.,2017",Poland,Waste Management,Manure,Poultry manure,Wheat straw,,None,,,,,0,53.8,7.9,2.89,47.9,16.6,,,,,,,62.2,9.21,1.03,34.3,33.3,,,,,,,48.7,49,,,,,,,,,Reactor,1,1,1,1,1,42,0.165,0.3,Continuous,0,,42,0.070196856,V5：0.030.18,2
Biochar to reduce ammonia emissions in gaseous and liquid phase during composting of poultry manure with wheat straw,"Damian Janczak et al.,2017",Poland,Waste Management,Manure,Poultry manure,Wheat straw,,Physical,Biochar,,,,10.8,49.3,8.29,2.65,49.3,18.6,,,,,,,62.8,8.83,0.99,37.3,38.1,,,,,,,41.9,34,,,,,,,,,Reactor,1,1,1,1,1,42,0.165,0.3,Continuous,0,,42,0.065334059,V5：0.030.18,2
Biochar to reduce ammonia emissions in gaseous and liquid phase during composting of poultry manure with wheat straw,"Damian Janczak et al.,2017",Poland,Waste Management,Manure,Poultry manure,Wheat straw,,Physical,Biochar,,,,21.6,50.2,8.04,2.45,50.1,20.4,,,,,,,57.6,9.29,0.8,38.5,48.1,,,,,,,38.3,28,,,,,,,,,Reactor,1,1,1,1,1,42,0.165,0.3,Continuous,0,,42,0.07022849,V5：0.030.18,2
过磷酸钙和双氰胺联用减少污泥堆肥温室气体及NH3排放,"Shilei Chen et al.,2017",China,Transactions of the Chinese Society of Agricultural Engineering(in Chinese),Sewage sludge,Sewage sludge,Corn stalk,,None,,,,,0,65,,,,11.37,1.13,38.53,35,12.25,,,,,,,9.71,0.97,103.21,,,,,37.08,,,31.52,0.88,55.95,,,1.12,39.47,Reactor,1,1,1,1,1,34,0.06,0.583333333,Continuous,0,,34,0.272108844,,6
过磷酸钙和双氰胺联用减少污泥堆肥温室气体及NH3排放,"Shilei Chen et al.,2017",China,Transactions of the Chinese Society of Agricultural Engineering(in Chinese),Sewage sludge,Sewage sludge,Corn stalk,,Chemical,Superphosphate,,,,10,65,,,,11.37,1.48,38.63,36.225,12.67875,,,,,,,10.22,1.91,97.4,,,,,28.22,,,21.26,0.6,50.26,,,0.64,35.38,Reactor,1,1,1,1,1,34,0.06,0.60375,Continuous,0,,34,0.262907095,,6
过磷酸钙和双氰胺联用减少污泥堆肥温室气体及NH3排放,"Shilei Chen et al.,2017",China,Transactions of the Chinese Society of Agricultural Engineering(in Chinese),Sewage sludge,Sewage sludge,Corn stalk,,Chemical,Superphosphate,Dicyandiamide,,,10.28571429,65,,,,11.37,1.27,58.62,36.26,12.691,,,,,,,8.9,2.07,120.31,,,,,26.16,,,16.22,0.25,49.66,,,0.56,30.39,Reactor,1,1,1,1,1,34,0.06,0.604333333,Continuous,0,,34,0.262653324,,6
过磷酸钙和双氰胺联用减少污泥堆肥温室气体及NH3排放,"Shilei Chen et al.,2017",China,Transactions of the Chinese Society of Agricultural Engineering(in Chinese),Sewage sludge,Sewage sludge,Corn stalk,,Chemical,Superphosphate,Dicyandiamide,,,14.57142857,65,,,,11.37,1.52,51.69,36.785,12.87475,,,,,,,8.94,2.16,111,,,,,24,,,14.88,0.13,49.64,,,0.49,35.42,Reactor,1,1,1,1,1,34,0.06,0.613083333,Continuous,0,,34,0.258904704,,6
堆肥中不同氮素原位固定剂的综合比较研究,"Tao Jiang et al.,2018",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Corn stalk,,None,,,,,0,69.2,8.2,2.03653,37.5404,18.43351191,,27.668,,,4.12348,0.271911,,,2.57552,26.7784,7.538072638,,98.3399,,,1.82869,0.281475,37.5,,,32.5,1.5,64.9,,,1.7,,Reactor,1,1,1,1,1,35,0.06,,Continuous,0,,,0.25,,6
堆肥中不同氮素原位固定剂的综合比较研究,"Tao Jiang et al.,2018",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Corn stalk,,Chemical,H?PO?,MgO,,,,,8,2.03653,37.5404,18.43351191,,54.2292,,,1.1653,0.190637,,,3.25951,27.4018,11.64136747,,108.142,,,2.56377,0.128484,18.8,,,14.5,1.4,63.1,,,1.8,,Reactor,1,1,1,1,1,35,0.06,,Continuous,0,,,0.25,,6
堆肥中不同氮素原位固定剂的综合比较研究,"Tao Jiang et al.,2018",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Corn stalk,,Physical,Superphosphate,,,,4,,7.25,2.03653,37.5404,18.43351191,,25.4545,,,3.76491,0.194223,,,2.64665,32.3903,14.19668294,,100.553,,,7.18926,0.051992,24.8,,,20.3,1.4,54,,,0.4,,Reactor,1,1,1,1,1,35,0.06,,Continuous,0,,,0.25,,6
堆肥中不同氮素原位固定剂的综合比较研究,"Tao Jiang et al.,2018",China,Journal of Agro-Environment Science (in Chinese),Manure,Swine manure,Corn stalk,,Chemical,H?PO?,,,,,,6.75,2.03653,37.5404,18.43351191,,36.0474,,,3.94421,0.259363,,,2.57552,29.7806,13.9358999,,78.419,,,7.9602,0.190636,15.5,,,12.4,2,42.2,,,1.1,,Reactor,1,1,1,1,1,35,0.06,,Continuous,0,,,0.25,,6
A novel method for sewage sludge composting using bamboo charcoal as a separating material,"Yun bei Li et al.,2018",China,Environmental Science and Pollution Research,Sewage sludge,Sewage sludge,Sawdust,,None,,,,,0,68.2,7.83,1.79,26.2,14.63687151,,,,,0.642857,0.266356,40.2,8.01053,1.27,,,,,,,1.74224,0.975531,33.4,2.080416471,,,,,,,,,Reactor,1,0,1,1,1,29,0.0141,0.3114,Intermittent ,720,720,29,4,V1 is Continuous during heating and thermophilic phases,0
A novel method for sewage sludge composting using bamboo charcoal as a separating material,"Yun bei Li et al.,2018",China,Environmental Science and Pollution Research,Sewage sludge,Sewage sludge,,,Physical,Biochar,,,,,76.4,8.05,1.97,20.8,10.55837563,,,,,3.31677,0.204872,23.1,8.14386,1.74,,,,,,,2.04969,0.663368,18.5,1.752882353,,,,,,,,,Reactor,1,0,1,1,1,29,0.0141,0.3657,Intermittent ,720,720,29,4,V1 is Continuous during heating and thermophilic phases,0
A novel method for sewage sludge composting using bamboo charcoal as a separating material,"Yun bei Li et al.,2018",China,Environmental Science and Pollution Research,Sewage sludge,Sewage sludge,Sawdust,,Physical,Biochar,,,,,70.6,8.22,2.09,25.6,12.24880383,,,,,2.10559,0.438994,26.7,7.93333,1.82,,,,,,,1.70497,0.582963,13.8,1.317358824,,,,,,,,,Reactor,1,0,1,1,1,29,0.0141,0.3359,Intermittent ,720,720,29,4,V1 is Continuous during heating and thermophilic phases,0
Influence of clay as additive on greenhouse gases emission and maturity evaluation during chicken manure composting,"Hongyu Chen et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Wheat straw,,None,,,,,0,60,6.53,,,31.0074,,22.4747,,,,,,8.37694,,,15.6204,,120.707,,,,,41.19,14.8405047,,36.3,2.05,54.2,,310.06926,0.34,,Reactor,1,1,1,1,1,50,0.1,0.5,,,,,,,9
Influence of clay as additive on greenhouse gases emission and maturity evaluation during chicken manure composting,"Hongyu Chen et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Wheat straw,,Physical,Clay,,,,2,60,6.85,,,30.0553,,14.6465,,,,,,8.09964,,,14.1769,,127.02,,,,,38.64,12.7947313,,33.2,2.01,52.1,,282.1082,0.31,,Reactor,1,1,1,1,1,50,0.1,0.5,,,,,,,9
Influence of clay as additive on greenhouse gases emission and maturity evaluation during chicken manure composting,"Hongyu Chen et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Wheat straw,,Physical,Clay,,,,4,60,6.46,,,30.3317,,20.7071,,,,,,8.32293,,,15.0983,,137.879,,,,,31.45,10.2219127,,26.6,1.53,48.8,,300.08323,0.24,,Reactor,1,1,1,1,1,50,0.1,0.5,,,,,,,9
Influence of clay as additive on greenhouse gases emission and maturity evaluation during chicken manure composting,"Hongyu Chen et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Wheat straw,,Physical,Clay,,,,6,60,6.52,,,30.5467,,14.6465,,,,,,7.7503,,,14.2998,,147.98,,,,,25.78,9.3585359,,20.4,1.42,42.3,,435.644885,0.25,,Reactor,1,1,1,1,1,50,0.1,0.5,,,,,,,9
Influence of clay as additive on greenhouse gases emission and maturity evaluation during chicken manure composting,"Hongyu Chen et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Wheat straw,,Physical,Clay,,,,8,60,6.5,,,31.0381,,22.7273,,,,,,7.90876,,,11.8428,,170.202,,,,,18.48,7.9264947,,14.9,1.24,39.5,,444.299551,0.19,,Reactor,1,1,1,1,1,50,0.1,0.5,,,,,,,9
Influence of clay as additive on greenhouse gases emission and maturity evaluation during chicken manure composting,"Hongyu Chen et al.,2018",China,Bioresource Technology,Manure,Poultry manure,Wheat straw,,Physical,Clay,,,,10,60,6.55,,,30.7924,,19.9495,,,,,,8.05282,,,12.6413,,177.525,,,,,12.39,7.4306484,,10.7,0.75,38.7,,453.12054,0.17,,Reactor,1,1,1,1,1,50,0.1,0.5,,,,,,,9
"Combining biochar, zeolite and wood vinegar for composting of pig manure: The effect on greenhouse gas emission and nitrogen conservation","Quan Wang et al.,2018",China,Waste Management,Manure,Swine manure,Wheat straw,,None,,,,,0,55,7.74382,2.084,52.1,25,,0,,,1.94737,0.0360493,,7.96458,,,,,93.1417,,,0.0842105,1.26541,3.27626,8.998294118,,2.49315,0.78311,19.4242,,346.8872727,4.7272,14.697,Reactor,1,1,1,1,1,50,0.1,,Continuous,0,,50,0.3,,9
"Combining biochar, zeolite and wood vinegar for composting of pig manure: The effect on greenhouse gas emission and nitrogen conservation","Quan Wang et al.,2018",China,Waste Management,Manure,Swine manure,Wheat straw,,Physical,Biochar,,,,10,,8.21499,,,,,0,,,2.38947,0.00672348,,8.49835,,,,,99.5483,,,0.0631579,1.24286,1.86454,5.777857647,,1.56621,0.29833,12.303,,256.1124545,2.78785,9.51515,Reactor,1,1,1,1,1,50,0.1,,Continuous,0,,50,0.3,,9
"Combining biochar, zeolite and wood vinegar for composting of pig manure: The effect on greenhouse gas emission and nitrogen conservation","Quan Wang et al.,2018",China,Waste Management,Manure,Swine manure,Wheat straw,,Physical,Biochar,Zeolite,,,20,,8.13921,,,,,0,,,1.68421,0.040558,,8.5972,,,,,102.259,,,0.0736842,1.04211,1.06012,3.29938,,0.863014,0.197106,11.9394,,242.4962727,2.57576,9.36364,Reactor,1,1,1,1,1,50,0.1,,Continuous,0,,50,0.3,,9
"Combining biochar, zeolite and wood vinegar for composting of pig manure: The effect on greenhouse gas emission and nitrogen conservation","Quan Wang et al.,2018",China,Waste Management,Manure,Swine manure,Wheat straw,,Mixture,Biochar,Zeolite,Wood vinegar,,20.5,,8.0173,,,,,0,,,1.86316,0.0360416,,8.57084,,,,,104.723,,,0.0421053,0.95188,1.0175,3.188870588,,0.83105,0.18645,11.2121,,228.2318182,2.54543,8.66667,Reactor,1,1,1,1,1,50,0.1,,Continuous,0,,50,0.3,,9
"Combining biochar, zeolite and wood vinegar for composting of pig manure: The effect on greenhouse gas emission and nitrogen conservation","Quan Wang et al.,2018",China,Waste Management,Manure,Swine manure,Wheat straw,,Mixture,Biochar,Zeolite,Wood vinegar,,21,,7.84926,,,,,0,,,1.67368,0.0270318,,8.64662,,,,,103.737,,,0.0526316,0.88872,0.847032,2.604774118,,0.67656,0.170472,9.51515,,189.3286364,2.15151,7.36364,Reactor,1,1,1,1,1,50,0.1,,Continuous,0,,50,0.3,,9
"Combining biochar, zeolite and wood vinegar for composting of pig manure: The effect on greenhouse gas emission and nitrogen conservation","Quan Wang et al.,2018",China,Waste Management,Manure,Swine manure,Wheat straw,,Mixture,Biochar,Zeolite,Wood vinegar,,22,,7.82949,,,,,0,,,2.77895,0.0157537,,8.55107,,,,,105.955,,,0.0631579,0.832329,0.751142,2.320615294,,0.58067,0.170472,9.18182,,184.1416364,2.0303,7.15152,Reactor,1,1,1,1,1,50,0.1,,Continuous,0,,50,0.3,,9
Nitrogen loss reduction by adding KH2PO4-K2HPO4 buffer solution during composting of sewage sludge,"Jiayun Liang  et al.,2018",China,Bioresource Technology,Sewage sludge,Sewage sludge,Sawdust,,None,,,,,0,67.6,6.1,1.46,42.91,33.5,0.311927,,11,,0.115183,,,8.09437,,,,1.36697,,,,3.26702,,20.9,1.317647059,,8.7,,,,29.34545455,,,Reactor,1,1,1,1,1,34,0.005,2.2,Continuous,0,,34,0.033670034,,7
Nitrogen loss reduction by adding KH2PO4-K2HPO4 buffer solution during composting of sewage sludge,"Jiayun Liang  et al.,2018",China,Bioresource Technology,Sewage sludge,Sewage sludge,Sawdust,,Chemical,MgSO?,K?PO?,,,7.73359,67.3,7.65,1.22,40.9,33.52459016,2.43119,,,,0.230366,,,8.48639,,,,4.47706,,,,2.08377,,14.7,1.070588235,,7.87,,,,27.6,,,Reactor,1,1,1,1,1,34,0.005,,Continuous,0,,34,0.033670034,,7
Nitrogen loss reduction by adding KH2PO4-K2HPO4 buffer solution during composting of sewage sludge,"Jiayun Liang  et al.,2018",China,Bioresource Technology,Sewage sludge,Sewage sludge,Sawdust,,Chemical,K?SO?,KH?PO?K?HPO?,,,7.128276,66.8,6.7,1.24,41.06,33.11290323,2.54128,,,,0.366492,,,8.5735,,,,4.44954,,,,4.29319,,17.3,0.905882353,,6.6,,,,31.66363636,,,Reactor,1,1,1,1,1,34,0.005,,Continuous,0,,34,0.033670034,,7
Nitrogen loss reduction by adding KH2PO4-K2HPO4 buffer solution during composting of sewage sludge,"Jiayun Liang  et al.,2018",China,Bioresource Technology,Sewage sludge,Sewage sludge,Sawdust,,Chemical,MgSO?,KH?PO?K?HPO?,,,6.050428,66,6.43,1.32,41.62,31.53030303,1.69725,,,,0.26178,,,8.03993,,,,3.82569,,,,3.82199,,5.7,0.494117647,,3.5,,,,32.42727273,,,Reactor,1,1,1,1,1,34,0.005,,Continuous,0,,34,0.033670034,,7
