Additive_2,Application Rate (%DW),Period (d),Material_2,V1_Ventilation Type,Initial Moisture Content (%),Compost volume (m3),Additive_3,Initial pH,Material_3,V2_Ventilation Interval (min),Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),V3_Ventilation Duration (min),Turning times,Additive_1,Material_Main,Initial GI (%),M1_is Enclosed,Additive_4,V4_Ventilation Day, Composting Method,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,1.10023213953649,122.0,12.0,1.0,54.035234391077395,2.147162565177521,4.0,6.286670428697596,5.0,531.0,20.349932126217123,9.172661998735315,33.92563028175873,0.0,33.0,0,27.32884658064516,1.0,1.0,69.0,1.0,1.596639959668374,32.49151480925745,100.68495899999999,6.695640779987104,0.617144763469696,0.19353566403686087,27.101034674043433
5.0,7.088185309562071,78.0,13.0,1.0,69.79874415473014,2.147162565177521,4.0,11.667775538026785,9.0,1273.0,35.79866274236835,1.3984456110282906,0.3053425669450638,19.0,15.0,0,27.32884658064516,1.0,1.0,45.0,2.0,1.596639959668374,57.15757543715672,102.397924,5.871040388539998,0.5081616640090942,0.16219692049072626,27.219057737963155
2.0,9.908009235247466,83.0,5.0,1.0,50.625021236981624,2.147162565177521,4.0,6.811779017916369,3.0,586.0,30.064826798159956,0.6050815742955017,7.104528207988966,7.0,18.0,0,27.328846580645163,1.0,1.0,65.0,0.0,1.596639959668374,47.89579526852856,101.876519,4.164970471824036,0.7368820309638977,0.17748030964806083,1000000.0
2.0,9.290902405801903,48.0,5.0,1.0,75.81968347119424,2.147162565177521,4.0,8.710102568507848,3.0,414.0,7.026230108698863,7.280394616599199,40.09212376553283,18.0,17.0,0,27.32884658064516,1.0,1.0,36.0,0.0,1.596639959668374,11.218359757373667,101.37237100000004,3.485168523776271,1.7748488187789917,0.1925946980124778,23.998219299165818
6.0,3.253151791969569,42.0,5.0,1.0,63.43218479543435,2.147162565177521,4.0,9.702145078806323,9.0,681.0,41.14437317964459,0.3874124742794684,47.204742873966346,10.0,38.0,0,27.32884658064516,1.0,1.0,34.0,2.0,1.596639959668374,65.69275033412826,106.01070900000002,4.496863122929123,0.6320236325263977,0.15313424332959352,24.733827164243525
7.0,6.280155375176853,47.0,8.0,1.0,48.21237056551035,2.147162565177521,4.0,5.476493004792719,0.0,197.0,39.34748666110387,3.017962986343469,59.3020032580015,23.0,33.0,0,27.32884658064516,0.0,1.0,47.0,1.0,1.596639959668374,62.82376951563677,102.36772000000002,3.7734521032761577,0.3711114823818207,0.17958610065457567,25.58861752198738
8.0,3.316751911621973,48.0,6.0,1.0,75.444888711821,2.147162565177521,4.0,9.82480324324773,2.0,549.0,11.693374283150781,6.183257425811206,36.29621316982458,23.0,37.0,0,27.32884658064516,1.0,1.0,33.0,2.0,1.596639959668374,18.670108643837064,103.77332600000004,4.339214916697878,1.4985723495483398,0.15836707546963816,25.142700881642376
5.0,5.206822137895216,44.0,4.0,1.0,73.9801803500315,2.147162565177521,4.0,6.843660863318611,0.0,275.0,26.595223837600578,2.78776601748468,32.56633760730552,13.0,21.0,0,27.32884658064516,0.0,1.0,31.0,1.0,1.596639959668374,42.462997115437965,104.59857899999999,1.4885323490254116,1.1139545440673828,0.1797757301967007,23.914741073355323
1.0,3.2156280803138158,120.0,8.0,1.0,79.61952252213113,2.147162565177521,4.0,6.937228677379264,0.0,1303.0,7.7060079414370195,9.770330411322412,43.55115223920485,12.0,37.0,0,27.32884658064516,0.0,1.0,75.0,2.0,1.596639959668374,12.303720208820174,101.705319,1.5833044359049993,0.3193020522594452,0.14778533032725077,1000000.0
6.0,3.6698495444479646,46.0,13.0,1.0,55.51014239179241,2.147162565177521,4.0,10.26019482283456,9.0,700.0,41.13269083000229,3.040440502168573,8.541318201297157,13.0,25.0,0,27.32884658064516,0.0,1.0,38.0,1.0,1.596639959668374,65.67409782786655,103.06752100000003,3.745154145589953,0.391818106174469,0.15955123072823418,26.857958357553247
5.0,4.598579689123026,73.0,13.0,1.0,59.00847855175577,2.147162565177521,4.0,4.810657990121973,9.0,589.0,9.983172381661815,1.7986981804683022,37.16558876750992,0.0,24.0,0,27.696262561391535,0.0,1.0,42.0,1.0,1.596639959668374,16.166383935834467,101.83995299999998,1.0254939785024153,1.2975999116897583,0.17037057893907376,1000000.0
0.0,3.7103247377278334,37.0,6.0,1.0,77.01248505694609,2.147162565177521,4.0,4.87589178296407,0.0,1138.0,22.989856938099997,3.6174914582113593,45.6380762710146,2.0,8.0,0,27.32884658064516,1.0,1.0,35.0,0.0,1.596639959668374,36.70652425442967,102.62557000000002,2.4957318018710746,0.45688289403915405,0.2026857028836957,23.53278306368845
2.0,5.301981908822087,96.0,12.0,1.0,76.1396028155919,2.147162565177521,4.0,5.96281446126445,0.0,1376.0,27.358962055927933,1.8026893345135508,16.924620118725883,7.0,33.0,0,27.32884658064516,1.0,1.0,31.0,2.0,1.596639959668374,43.68241207354535,102.32471999999999,3.5122383441293574,1.2638680934906006,0.1950106061366606,22.525349742182446
5.0,0.6738964995832865,108.0,0.0,1.0,47.68213448782355,2.147162565177521,4.0,9.383534901926994,3.0,1200.0,14.452077983369744,4.02735720095307,36.596427930315144,11.0,23.0,0,27.32884658064516,1.0,1.0,50.0,0.0,1.596639959668374,23.074765208491662,101.54745799999999,5.059603238082626,1.3773423433303833,0.173983673859104,27.70717801085972
11.0,2.819656193996128,46.0,8.0,1.0,46.67778686104871,2.147162565177521,4.0,6.528997951750674,2.0,1148.0,8.211544243747825,0.12177322461602968,52.38781959471252,31.0,33.0,0,27.32884658064516,1.0,1.0,36.0,1.0,1.596639959668374,13.110879670152597,102.56539699999999,3.3388619590770583,1.1925292015075684,0.14519449054357486,26.857989146156992
1.0,0.5748697030575955,40.0,13.0,1.0,83.43210601983088,2.147162565177521,4.0,6.618048513894202,3.0,446.0,24.319681396145675,2.1477819681665933,56.90090972000914,9.0,28.0,0,27.328846580645163,0.0,1.0,29.0,2.0,1.596639959668374,38.82977512348974,102.09272800000001,4.758267767499166,0.47727227210998535,0.18956260145735737,27.693037828067595
6.0,1.3629524290810757,99.0,0.0,1.0,62.65753463983304,2.147162565177521,4.0,7.872857472418684,9.0,486.0,23.564817768763337,6.227296134157286,56.81660580135333,20.0,17.0,0,27.32884658064516,1.0,1.0,44.0,0.0,1.596639959668374,35.76111324046707,101.23698,8.058974124831574,1.4635282754898071,0.18264226545198475,1000000.0
15.0,3.462543161444165,35.0,5.0,1.0,50.35573968145579,2.147162565177521,4.0,5.8365407117775,4.0,821.0,7.308842289497855,2.498217288800638,14.471700349268822,18.0,21.0,0,27.32884658064516,1.0,1.0,32.0,1.0,1.596639959668374,11.669589658326363,103.47764000000001,5.103296027833588,1.3127470016479492,0.17237473540778148,26.58102788718085
6.0,2.566767014417007,133.0,13.0,1.0,53.66784858120333,2.147162565177521,4.0,8.050051367695124,5.0,1359.0,23.312514162199864,3.1000252048953625,0.46591871746210156,27.0,14.0,0,27.32884658064516,0.0,1.0,71.0,1.0,1.596639959668374,37.22169167170319,104.10374000000002,5.0575189157539455,1.2479193210601807,0.17217202631063422,27.35178816725752
5.0,2.793008303671178,48.0,2.0,1.0,78.14847834255781,2.147162565177521,4.0,9.493787142227333,4.0,581.0,33.23267013519695,1.6910034458874261,32.20854982302785,11.0,2.0,0,27.32884658064516,1.0,1.0,40.0,0.0,1.596639959668374,53.06060910433323,102.84393800000004,7.267611394364361,0.48713749647140503,0.18015373853440333,22.9292043769487
1.0,0.5106784426460098,45.0,8.0,1.0,45.344446375582315,2.147162565177521,4.0,9.917867735591363,4.0,652.0,36.31149719735146,4.1079148138360235,54.21286183136338,2.0,30.0,0,27.32884658064516,1.0,1.0,42.0,0.0,1.596639959668374,57.976387420677504,104.21021200000001,6.759848694323426,0.4922890067100525,0.17955563238677943,27.57938426541086
7.0,3.2437748982263073,44.0,13.0,1.0,44.85196266600222,2.147162565177521,4.0,4.825682234425692,4.0,1320.0,38.37412955474364,5.388904358381122,5.307489531886237,25.0,16.0,0,28.94652009432834,1.0,1.0,32.0,2.0,1.596639959668374,61.269668664594846,104.43919700000002,6.308696721007049,0.6713024973869324,0.1753597181634159,25.832211750835263
0.0,4.932339610085895,86.0,12.0,1.0,65.70903093905561,2.147162565177521,4.0,7.595822210165304,0.0,1305.0,37.06447022229421,1.1174536353585618,12.258815740619756,12.0,21.0,0,27.32884658064516,1.0,1.0,61.0,2.0,-0.8773472930357953,59.17861424085348,102.451377,1000000.0,1000000.0,1000000.0,1000000.0
5.0,4.317970792598188,47.0,2.0,1.0,62.50507521289156,2.147162565177521,4.0,11.290543659444277,3.0,1106.0,23.54029107630891,7.916456481213524,22.026007129902215,2.0,31.0,0,27.32884658064516,1.0,1.0,35.0,1.0,1.596639959668374,37.585369394659644,103.40518300000004,5.056665945729026,1.605299949645996,0.18232767194516258,25.015704388560696
8.0,1.0873633980029618,44.0,6.0,1.0,63.849459942178925,2.147162565177521,4.0,10.875810933809388,3.0,136.0,28.189187996580774,1.1053220564127142,54.29411820697459,5.0,30.0,0,27.32884658064516,1.0,1.0,44.0,1.0,1.596639959668374,45.00798398594494,102.368635,6.47562088571074,1.3849477767944336,0.22282914985292163,27.797615897873307
5.0,5.584982548358135,45.0,2.0,1.0,63.65776546796344,2.147162565177521,4.0,9.792759353828046,9.0,717.0,9.264160174877816,9.05336809842063,38.47045991904594,21.0,33.0,0,27.32884658064516,0.0,1.0,33.0,2.0,1.596639959668374,14.791528327978272,104.31712100000004,1.7726198746488468,1.4163647890090942,0.13963339022001223,26.711713495278516
2.0,2.5077942498669517,123.0,8.0,1.0,63.879138167677226,2.147162565177521,4.0,5.067257831257951,4.0,1193.0,21.538391134573953,3.63740521879114,45.84327691958998,30.0,34.0,0,27.32884658064516,1.0,1.0,31.0,2.0,1.596639959668374,34.38905595242782,101.726935,4.790421404668981,1.5982933044433594,0.2035584944350296,25.03838966006497
3.0,8.29532716881921,43.0,8.0,1.0,74.85589826633728,2.147162565177521,4.0,4.3809734237354725,4.0,520.0,16.565656265805426,7.981459971987261,33.92645864338793,10.0,23.0,0,27.32884658064516,1.0,1.0,34.0,0.0,1.596639959668374,29.225707633153146,101.54376000000002,4.536929158126142,1.673608660697937,0.17710346093237403,1000000.0
5.0,8.253361541343555,34.0,14.0,1.0,64.73365249058764,2.147162565177521,4.0,4.373911895306059,4.0,1336.0,37.04770619539324,7.955909013535846,23.407489909207335,11.0,15.0,0,27.32884658064516,1.0,1.0,34.0,1.0,1.596639959668374,59.003891521714884,102.59309300000001,5.443875040304928,0.6865006685256958,0.17317681036327626,1000000.0
8.0,3.7658053687419364,35.0,8.0,1.0,64.30494067664935,2.147162565177521,4.0,6.667189448601295,0.0,101.0,11.993285919210024,8.811362673996337,32.81822711122864,27.0,20.0,0,27.328846580645163,0.0,1.0,34.0,2.0,1.596639959668374,15.796845782162311,105.43057700000003,2.410256358635314,1.122686505317688,0.1820977748098437,1000000.0
12.0,0.9426986196202338,36.0,4.0,1.0,45.96834746689747,2.147162565177521,4.0,11.814239577049378,0.0,945.0,26.04841850873315,8.03464193121798,52.872370522080104,14.0,19.0,0,27.32884658064516,1.0,1.0,33.0,0.0,1.596639959668374,41.58994587720862,101.85241500000004,3.798697960409707,1.0965312719345093,0.19412256000293845,27.79573642667087
1.0,0.7868982399076585,105.0,4.0,1.0,76.49849503899165,2.147162565177521,4.0,8.608126381952285,2.0,1286.0,42.66958075556393,2.272177758846757,14.179039620627623,3.0,34.0,0,27.32884658064516,1.0,1.0,84.0,1.0,1.596639959668374,68.12795769663002,101.54855499999998,4.64360230830177,0.5100815296173096,0.16933113363690747,23.009018710598678
6.0,3.2978798090407313,64.0,3.0,1.0,61.30500448947798,2.147162565177521,4.0,6.785527695134709,0.0,637.0,27.77385252609841,7.716256526655801,0.5197518665313705,4.0,19.0,0,27.32884658064516,1.0,1.0,41.0,0.0,1.596639959668374,44.34484277710513,103.411575,5.500070413922893,1.2012157440185547,0.19747562581815425,22.042072966844074
13.0,1.69848199332722,34.0,4.0,1.0,73.58274706428766,2.147162565177521,4.0,4.794391989630515,2.0,1242.0,20.550021883394045,5.800896817883122,47.89155287294211,24.0,35.0,0,27.32884658064516,1.0,1.0,34.0,1.0,1.596639959668374,32.81098611108647,102.53360500000001,3.630430003833802,1.2555643320083618,0.2193462075618765,26.31955045551764
5.0,3.170499483624533,117.0,0.0,1.0,53.03889595061735,2.147162565177521,4.0,8.705453614713235,4.0,311.0,39.59071788358208,2.549173438718663,33.30271512094262,20.0,16.0,0,27.328846580645163,1.0,1.0,75.0,1.0,1.5966399596683738,63.212122204884466,102.85874499999998,1000000.0,1000000.0,1000000.0,1000000.0
1.0,3.173278754619644,38.0,0.0,1.0,56.241111354698646,2.147162565177521,4.0,4.5538686980361955,4.0,491.0,36.07646843749809,4.273923481320744,40.123488199980066,5.0,4.0,0,27.32884658064516,0.0,1.0,34.0,1.0,1.596639959668374,57.60113111102432,102.80036600000001,2.6961305058975733,0.6045635938644409,0.18371849323020303,22.963427799484172
8.0,1.6907903204201646,49.0,0.0,1.0,52.105997666459174,2.147162565177521,4.0,5.361109280452869,0.0,928.0,8.886429371186935,0.824632996563901,13.481159473855868,30.0,37.0,0,27.32884658064516,1.0,1.0,33.0,2.0,1.596639959668374,14.188428232807762,103.83588500000002,4.957884131471366,1.2203222513198853,0.16478796548306712,26.04665229890542
7.0,1.1109718447959582,95.0,14.0,1.0,77.71037424822012,2.147162565177521,4.0,6.655071839012114,3.0,674.0,8.158994922315681,2.8835398267714343,17.627187001094754,29.0,38.0,0,27.32884658064516,0.0,1.0,56.0,2.0,1.596639959668374,13.026977323700578,101.42257899999998,1.7018581288465024,1.3641148805618286,0.15990922696869786,24.545721463224112
3.0,3.2704095446053607,111.0,2.0,1.0,68.71909653501979,2.147162565177521,4.0,6.941399917681759,2.0,341.0,11.776063203142915,7.529064906158202,17.010701886359463,31.0,35.0,0,27.32884658064516,0.0,1.0,45.0,1.0,1.596639959668374,18.802133077718327,101.875999,2.1435811084278598,1.5712636709213257,0.16378645977568282,24.93955335013755
1.0,7.436278373735835,34.0,0.0,1.0,70.6856345126568,2.147162565177521,4.0,9.365306162735667,9.0,1216.0,30.26152522553307,2.5006752642884775,0.21063821658366244,0.0,28.0,0,27.32884658064516,1.0,1.0,33.0,0.0,1.596639959668374,48.64537007482472,105.97032800000002,4.448125135734412,0.5082148313522339,0.17104530824702843,1000000.0
11.0,6.653808400950357,34.0,0.0,1.0,70.0169972453296,2.147162565177521,4.0,4.8730101807954505,4.0,588.0,13.60863708119469,5.923790080746782,6.27122751493145,4.0,27.0,0,27.328846580645163,1.0,1.0,33.0,0.0,1.596639959668374,21.72809376046023,101.727997,4.029228532977937,1.3304921388626099,0.16487971802649423,24.036009239133218
5.0,3.154223222258382,57.0,6.0,1.0,46.012682720111655,2.147162565177521,4.0,9.31236471740458,4.0,483.0,26.212749349756024,9.891776178158896,21.985953549214592,21.0,22.0,0,27.328846580645163,1.0,1.0,36.0,2.0,1.5966399596683742,41.85232306459166,102.84756500000002,1000000.0,1000000.0,1000000.0,1000000.0
1.0,1.693667852187427,125.0,13.0,1.0,71.91174079993648,2.147162565177521,4.0,9.330026632324547,4.0,412.0,13.892188336509939,5.828259102949453,29.318535554644008,4.0,20.0,0,27.32884658064516,1.0,1.0,74.0,0.0,1.596639959668374,22.180823025310684,101.226649,5.363220191342088,0.5288076400756836,0.17845710339765958,26.996991853743765
2.0,3.6229247336487447,46.0,4.0,1.0,45.36252976521755,2.147162565177521,4.0,9.153222265914222,9.0,1325.0,39.09181829893082,1.8335805820814643,27.345820613404996,21.0,21.0,0,27.32884658064516,1.0,1.0,39.0,1.0,1.596639959668374,62.41555919216831,105.11175500000002,6.266953927672724,0.5418301820755005,0.16846717453366575,25.170776865402317
1.0,2.1499637713995723,36.0,4.0,0.0,54.71586748364868,2.147162565177521,4.0,7.648803706279743,9.0,0.0,8.148500130884825,0.20707482120963738,19.103160184085304,10.0,37.0,0,27.32884658064516,0.0,1.0,33.0,1.0,1.596639959668374,13.010220920333687,100.75107400000005,2.136665788237239,0.5258928537368774,0.16121083152409776,26.45863248014737
12.0,2.3710323792602663,38.0,4.0,1.0,73.0618935690753,2.147162565177521,4.0,8.243549198589108,2.0,849.0,45.521887914530026,3.044461002029999,3.8553086863507087,18.0,24.0,0,27.328846580645163,0.0,1.0,36.0,2.0,1.596639959668374,72.68206528388346,101.286035,2.940454892911261,0.18997670710086823,0.17571550414261394,25.6610780771354
8.0,5.522843672884526,94.0,12.0,1.0,54.24367746668539,2.147162565177521,4.0,6.984818444316717,2.0,17.0,19.48846442911457,5.2371378465053,50.92394735214087,16.0,18.0,0,27.32884658064516,0.0,1.0,81.0,1.0,1.596639959668374,31.116061060100026,101.75640099999998,1.0516554326271441,1.5245829820632935,0.21680255906467488,26.899242918884305
