V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,7.197610689733043,1.0,27.328846580645163,0.0,1.0,0.0,77.19661904947631,2.6373613918769276,33.0,2,13.0,13.0,9.164742718349864,0.0,1.0,98.0,2.0,5.0,4.0,0.06,2.0,1.775,12.775758974276151,99.87746299999999,7.736411115668578,0.5260794162750244,0.17091726811016672,20.510393750521768
45.8126369970002,5.864363529009532,2.0,27.32884658064516,74.0,1.0,77.0,60.11143232484068,5.254588268397498,36.0,2,7.0,22.0,7.1659224422594505,8.904685183999408,1.0,89.0,3.0,5.0,4.0,0.06,1.0,1.775,10.409245263991918,99.91397799999999,9.133460713189029,1.2168850898742676,0.1454980018444846,27.42652581704479
32.723655701616,5.82608738314585,1.0,27.32884658064516,26.0,1.0,0.0,57.55585355229131,2.293145773235471,28.0,2,8.0,22.0,5.7097203435553,1.8664579987037933,1.0,114.0,4.0,2.0,4.0,0.06,0.0,1.775,10.341305105083883,102.30391300000002,9.166286590819045,1.0504831075668335,0.1854937020665361,24.824830794593638
0.0,6.0468292680503435,0.0,27.32884658064516,0.0,1.0,0.0,56.528623891296135,2.8724948280715035,30.0,2,0.0,15.0,4.567735039619595,0.0,1.0,49.0,3.0,9.0,4.0,0.06,2.0,1.775,10.733121950789359,102.22607400000001,7.2381797308349265,0.44951263070106506,0.15812070927480418,25.85149420372912
0.0,5.923329237705717,2.0,28.82542375521127,0.0,1.0,0.0,51.70171252086526,0.48262628324245105,30.0,2,6.0,29.0,9.093875958679533,0.0,1.0,105.0,3.0,2.0,4.0,0.06,2.0,1.775,10.513909396927648,101.50045100000003,8.363005375498934,0.494466632604599,0.15445446668586757,23.381615151439238
47.291674553897025,38.95619953030879,1.0,27.86494456023882,7.0,1.0,0.0,69.59857882913741,2.3952173591710846,18.0,2,12.0,10.0,11.176928248093043,1.3231776311342935,1.0,27.0,3.0,2.0,4.0,0.06,0.0,1.775,69.1472541662981,98.94197700000001,8.414254071252504,0.8844499588012695,0.24566895926821108,27.274378700405773
54.947770441527204,5.959187693589192,0.0,27.32884658064516,19.0,1.0,974.0,52.22557586813452,6.638511692912122,34.0,2,15.0,7.0,7.741080257936273,9.345035236838116,1.0,36.0,5.0,3.0,4.0,0.06,1.0,1.775,10.577558156120816,99.456963,8.00863506852501,1.2535371780395508,0.15517533535827208,25.19586253762187
0.0,5.460969110970804,0.0,27.32884658064516,0.0,1.0,0.0,79.07290497578838,7.846616645859065,11.0,2,10.0,5.0,4.566125752447707,0.0,1.0,101.0,3.0,2.0,4.0,0.06,2.0,1.775,9.693220171973175,100.30999800000001,6.25522647710217,0.4806663990020752,0.1583327609013385,16.728971872971638
17.746483832232308,5.639670932748733,0.0,27.32884658064516,1.0,1.0,0.0,48.73443752263495,0.0742777803166561,31.0,2,8.0,11.0,7.216757783367225,2.0697116777573954,1.0,53.0,4.0,0.0,4.0,0.06,0.0,1.775,10.010415905629001,102.30610200000002,3.37965516947025,1.0806279182434082,0.19456436292787438,28.445343627429047
31.090925986783375,21.426829919645005,0.0,27.32884658064516,27.0,1.0,0.0,63.06888447943574,1.1556718250747966,25.0,2,11.0,9.0,11.320472679714719,3.7030138429971116,1.0,129.0,3.0,3.0,4.0,0.06,0.0,1.775,38.03262310736988,98.94197700000001,8.414254071252504,0.9294020533561707,0.24927941657255348,25.405934902201732
