V2_Ventilation Interval (min),Additive_2,V3_Ventilation Duration (min),Initial GI (%),M1_is Enclosed, Composting Method,V1_Ventilation Type,Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,V4_Ventilation Day,Application Rate (%DW),Turning times,Material_3,Additive_1,Additive_4,Initial Moisture Content (%),Compost volume (m3),Period (d),Additive_3,Initial pH,Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,0.0,0.0,27.32884658064516,1.0,1.0,2.0,5.033224470199612,0.0,7,0.0,6.317465870633757,17.0,0.0,22.0,1.0,71.29569353662271,0.6292491869918699,71.0,4.0,5.614058622830418,6.0,2.4967368849582217,12.566637185021676,110.56197800000004,3.901635389769666,0.11938046663999557,0.17929795325541334,21.58853868218027
425.0,0.0,7.748629724754048,27.32884658064516,1.0,0.0,1.0,7.355378579387588,4.964560725414988,7,47.0,6.806981757296441,15.0,0.0,7.0,1.0,55.1741959107892,0.6292491869918699,60.0,4.0,7.7543591353240435,13.0,2.4967368849582217,21.402760617821187,108.595975,6.0255116818357966,0.4841536581516266,0.13709556503517423,1000000.0
0.0,2.0,0.0,27.32884658064516,1.0,1.0,2.0,5.175865717397069,0.0,7,0.0,9.579150092579964,4.0,0.0,17.0,1.0,78.0442434914491,0.6292491869918699,66.0,4.0,11.227823153040895,0.0,2.4967368849582217,12.922774848216008,110.57222800000005,4.617549698224947,0.42124971747398376,0.23477635477177383,16.6274615506737
0.0,2.0,0.0,27.32884658064516,1.0,0.0,2.0,7.773657328156606,0.0,7,0.0,2.2892922002158445,31.0,0.0,2.0,1.0,51.52546238324261,0.6292491869918699,78.0,4.0,4.557978240671913,13.0,2.4967368849582217,19.408776982234375,108.30496200000003,4.609178272273394,0.5123537182807922,0.07074212121283127,20.981766179258834
484.0,3.0,9.935949749412593,27.328846580645163,1.0,1.0,1.0,37.64278767543134,2.3293045770702125,7,41.0,2.4045453601597466,13.0,0.0,37.0,1.0,74.46185658870502,0.6292491869918699,106.0,4.0,6.166852666643781,0.0,2.4967368849582217,93.98413644190018,109.13928400000003,2.1577129866771223,0.16057169437408447,0.15095604854147793,1000000.0
0.0,2.0,0.2514832891890941,27.32884658064516,1.0,0.0,2.0,13.445239995877678,0.0,7,0.0,5.871054631135461,6.0,0.0,35.0,1.0,52.51720016316816,0.6292491869918699,121.0,4.0,6.559556127454616,4.0,2.4967368849582217,33.56922662482333,108.53833300000002,2.2122674764424146,0.22641824185848236,0.14869693411002985,15.719231634245165
74.0,1.0,53.704729645521766,27.32884658064516,1.0,1.0,1.0,29.853126416331342,0.2279014235434894,7,52.0,3.3376607217955256,23.0,0.0,24.0,1.0,51.95156109871904,0.6292491869918699,106.0,4.0,10.22384623637599,5.0,2.4967368849582217,74.53540185497512,108.35183900000001,7.155552304118436,0.47081881761550903,0.1861032361558959,20.780947652535243
0.0,0.0,9.695397045653833,27.32884658064516,1.0,1.0,0.0,17.83486715705209,1.5261181585123387,7,48.0,9.131717912665767,23.0,0.0,15.0,1.0,62.354838773362374,0.6292491869918699,133.0,4.0,7.024080113138551,14.0,2.4967368849582217,44.52897066934193,107.82570200000004,4.750273477279072,0.23906943202018738,0.1805385159222596,25.42607816008571
1337.0,6.0,33.09823872880776,27.328846580645163,1.0,0.0,1.0,6.202815787358155,0.030816205282790943,7,79.0,1.0212388883681056,6.0,0.0,18.0,1.0,75.5493179577552,0.6292491869918699,111.0,4.0,10.141508794002291,5.0,2.4967368849582217,15.486798966898279,109.11945900000002,6.170566557867572,0.4557931423187256,0.17958863383182996,23.27815014047796
0.0,3.0,0.0,27.32884658064516,1.0,0.0,2.0,45.125123947751234,0.0,7,0.0,0.12917564303363882,29.0,0.0,37.0,1.0,62.734102545583795,0.6292491869918699,66.0,4.0,9.513211602731685,13.0,2.4967368849582217,112.66556139866206,107.84973300000007,2.3699039159812303,0.42663344740867615,0.19805496795341232,24.199314267416604
241.0,3.0,56.83553260648049,27.32884658064516,1.0,1.0,1.0,5.456406119188957,4.98532076608285,7,19.0,9.89836363565186,0.0,0.0,22.0,1.0,83.80620164276024,0.6292491869918699,63.0,4.0,10.372488127674124,12.0,2.4967368849582217,14.142508080388799,110.54673799999996,5.4626822580212515,0.6734223365783691,0.1437083448041599,1000000.0
0.0,5.0,0.0,27.32884658064516,1.0,0.0,2.0,26.500283398676682,0.0,7,0.0,1.0656428717886857,14.0,0.0,33.0,1.0,61.807294562503614,0.6292491869918699,78.0,4.0,7.327410475554734,13.0,2.4967368849582217,66.16423502332209,107.86718300000004,-1.2380521020727746,0.20792147517204285,0.24754692031812417,20.44025497175159
0.0,2.0,0.0,27.32884658064516,1.0,0.0,2.0,43.876419761777385,0.0,7,0.0,1.6238884123098818,21.0,0.0,36.0,1.0,53.01108247860439,0.6292491869918699,86.0,4.0,11.102168912699764,14.0,2.4967368849582217,109.54787559913943,108.03903000000004,2.3517996789308313,0.4549717903137207,0.19928153659245978,22.69760831493197
