M1_is Enclosed,Initial GI (%),Turning times,V1_Ventilation Type,V4_Ventilation Day,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW), Composting Method,V3_Ventilation Duration (min),Initial C/N (%),Material_2,Additive_2,Additive_3,Application Rate (%DW),V2_Ventilation Interval (min),Compost volume (m3),Material_3,Material_Main,Period (d),Additive_4,Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,27.32884658064516,14.0,0.0,6.0,48.11769730907369,18.0,1.2363521515219777,0.0,24.738541865669003,7.208994952648252,13.0,10.0,4.0,1.961683052573967,0.0,0.15181,2.0,6,45.0,1.0,9.763849898442508,1.411,10.171891878186685,93.58991100000001,9.29061731916193,0.6751667261123657,0.17650116482841977,29.71359332455092
1.0,27.32884658064516,24.0,0.0,25.0,82.73505887655024,16.0,1.2713276032584209,1.0,9.27552661924058,39.776725476576175,0.0,7.0,4.0,5.292450740026142,0.0,0.15181,4.0,6,46.0,1.0,9.135323287225987,1.411,56.12495964744898,93.667775,8.5850261060518,0.13334046304225922,0.20821243807904524,23.150156629948107
0.0,27.32884658064516,22.0,0.0,83.0,80.08351059425135,7.0,2.641751034116586,1.0,54.159243851574125,19.405981728433485,0.0,8.0,4.0,1.1513305594296863,0.0,0.15181,4.0,6,110.0,1.0,7.93240000969409,1.411,27.381840218819647,93.667775,14.257824727605959,0.1318701058626175,0.18783908914665215,23.32599269485421
0.0,27.32884658064516,0.0,0.0,4.0,63.30319242208638,35.0,3.1270246377843156,1.0,7.258350703741254,38.03973417910648,4.0,13.0,4.0,4.772427333079041,0.0,0.15181,2.0,6,13.0,1.0,10.694993393865948,1.411,53.67406492671925,93.58991100000001,6.637801894195827,0.3594103753566742,0.17558944567399162,25.04680928113872
1.0,27.32884658064516,26.0,0.0,63.0,49.85460563762938,7.0,5.394656682226344,1.0,14.262499484312432,17.987423667879177,5.0,15.0,4.0,0.7793635594241233,0.0,0.15181,3.0,6,122.0,1.0,4.956464160765997,1.411,25.38025479537752,93.65309500000001,14.257824727605959,0.164712592959404,0.22109439326714445,25.74317729517903
0.0,27.32884658064516,20.0,0.0,58.0,67.42412607412439,28.0,4.3117611516606225,1.0,0.9321072786656148,16.424024902190215,5.0,5.0,4.0,8.42660118230363,0.0,0.15181,2.0,6,72.0,1.0,7.991139807361571,1.411,23.174299136990395,93.58991100000001,14.257824727605959,0.5615432858467102,0.19389955218245483,26.432644627075707
1.0,27.32884658064516,21.0,0.0,12.0,53.78377013254063,12.0,0.1270922307890998,2.0,44.7716226843885,18.643409745864524,13.0,11.0,4.0,7.269868571780541,0.0,0.15181,3.0,6,132.0,1.0,8.214830144255203,1.411,26.305851151414846,93.65309500000001,14.257824727605959,0.1662825047969818,0.14315982167451097,22.249715919607173
1.0,27.32884658064516,25.0,0.0,5.0,58.23211955161535,28.0,0.6930758500866985,0.0,31.044778454224588,23.393367612290728,3.0,6.0,4.0,7.939064892112476,0.0,0.15181,2.0,6,39.0,1.0,7.413777634500466,1.411,33.008041700942215,93.63591100000002,8.5850261060518,0.1915614753961563,0.21088232680300906,26.66677366582085
1.0,27.32884658064516,28.0,0.0,1.0,65.60560969224574,6.0,3.879996305447629,0.0,52.319820199646884,28.647315188386237,5.0,7.0,4.0,5.167519882692311,0.0,0.15181,3.0,6,22.0,1.0,6.724096609083268,1.411,40.54280372471301,93.58309500000001,8.5850261060518,0.1662825047969818,0.2503630553229502,1000000.0
0.0,27.32884658064516,0.0,0.0,29.0,43.59226914931867,18.0,2.844183361333932,2.0,44.93013211507653,15.095149016645902,4.0,6.0,4.0,7.593387292058794,0.0,0.15181,4.0,6,59.0,1.0,9.124813978300512,1.411,21.299255262487367,93.621775,9.380846574927702,0.3326978087425232,0.13229469522340104,20.753428214267107
