Turning times,Initial C/N (%),V2_Ventilation Interval (min),Additive_3,V4_Ventilation Day,V1_Ventilation Type,Application Rate (%DW),Additive_2,Material_3,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Compost volume (m3),Material_Main,Initial Moisture Content (%),Material_2, Composting Method,Initial GI (%),V3_Ventilation Duration (min),Period (d),Initial pH,Additive_1,M1_is Enclosed,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
24.0,27.0,0.0,4.0,7.0,0.0,2.5051953836122047,1.0,2.0,0.6247042113107559,1.0,0.08,4,69.0,8.0,0.0,27.32884658064516,0.0,117.0,6.0,25.0,1.0,0.875,27.522589992027754,105.93796100000003,6.981919471753437,0.545119047164917,0.24008993385423374,1000000.0
0.0,32.0,915.0,4.0,15.0,1.0,2.4648563408293267,12.0,2.0,1.5485419344962297,1.0,0.08,4,81.96323497202727,3.0,2.0,27.32884658064516,25.226323686551886,90.0,5.0,36.0,1.0,0.875,13.277476090741281,105.17582600000003,7.239302840057302,0.3394356071949005,0.16792994610782674,1000000.0
13.0,36.0,0.0,4.0,14.0,0.0,8.954796181797413,1.0,3.0,1.3280778806993938,1.0,0.08,4,68.0,4.0,0.0,27.32884658064516,0.0,125.0,10.691803200014723,23.0,1.0,0.875,19.906467987466414,105.450084,7.216505343698484,0.5876650810241699,0.221430987661426,1000000.0
28.0,43.65913039934472,0.0,4.0,5.0,0.0,2.825590237745078,12.0,3.0,0.686691829913828,1.0,0.08,4,71.25557387936698,3.0,0.0,27.32884658064516,1.0443428980739795,14.0,9.964201932438835,34.0,1.0,0.875,38.20173909942663,107.04970999999998,8.263741531798047,0.65913987159729,0.2036250871158121,27.63139266022
13.0,42.90195926391076,0.0,4.0,54.0,0.0,8.055821096408689,2.0,9.0,0.36936716529661373,1.0,0.08,4,65.0,2.0,2.0,27.32884658064516,0.0,86.0,8.824411243310156,24.0,1.0,0.875,37.539214355921914,104.33741900000003,6.14449551990007,0.6039581298828125,0.1784128068594102,24.437634358441226
3.0,27.000000000000004,0.0,4.0,0.0,2.0,4.5294471386512996,3.0,0.0,0.0,1.0,0.08,4,66.0,12.0,0.0,27.328846580645163,0.0,114.0,7.0,36.0,1.0,0.875,21.00984423694751,108.52667100000004,7.69526750049614,0.6821073889732361,0.19932195332938563,1000000.0
13.0,21.0,0.0,4.0,78.0,0.0,3.5362955971165335,1.0,0.0,1.1636721384148931,1.0,0.08,4,82.81862444316808,3.0,2.0,27.32884658064516,0.3590230820634443,99.0,8.0,18.0,0.0,-0.904533187975608,26.403373043544097,107.338645,1000000.0,1000000.0,1000000.0,1000000.0
2.0,11.0,0.0,4.0,78.0,0.0,7.621045407240514,5.0,5.0,1.8963120966911204,1.0,0.08,4,54.0,12.0,2.0,27.32884658064516,0.0,82.0,8.0,25.0,0.0,0.875,12.839670467489764,105.87924400000001,6.786511125417156,0.7366916537284851,0.14449233730675434,1000000.0
6.0,40.0,0.0,4.0,54.0,0.0,8.410673057093213,0.0,4.0,0.3313101508789995,1.0,0.08,4,65.0,6.0,0.0,27.32884658064516,0.0,108.0,5.0,33.0,1.0,0.875,15.359979631788612,109.74480600000003,6.984266355194449,0.6966564059257507,0.19717189937342322,1000000.0
21.0,36.0,0.0,4.0,32.0,0.0,4.839036354898791,1.0,2.0,0.5205705357268884,1.0,0.08,4,81.9196790524874,8.0,0.0,27.32884658064516,0.0,76.0,8.0,37.0,1.0,0.875,34.316465975349665,108.693966,6.981919471753437,0.5497182011604309,0.2099414988680145,1000000.0
2.0,36.0,0.0,4.0,16.0,0.0,4.429174609282255,2.0,9.0,1.2867936598843681,1.0,0.08,4,53.0,8.0,0.0,27.32884658064516,0.0,82.0,9.784008925546612,30.0,1.0,0.875,17.7498583125546,107.2109885,4.004038254434751,0.6774006485939026,0.21043331458622655,1000000.0
19.0,28.0,0.0,4.0,79.0,0.0,3.4362759968725,0.0,3.0,1.8272848807641648,1.0,0.08,4,55.0,13.0,0.0,27.32884658064516,0.0,95.0,8.061025503560227,16.0,1.0,0.875,10.426655833273253,105.65140099999999,7.6936794021549835,0.5823831558227539,0.21739502620760046,1000000.0
4.0,11.0,0.0,4.0,7.0,0.0,2.3576296182715426,8.0,3.0,1.7941141142161123,1.0,0.08,4,69.0,3.0,2.0,27.32884658064516,0.0,114.0,6.0,33.0,0.0,0.875,24.52552982213128,108.39241400000003,6.0419253173855845,0.6036850214004517,0.1709084083371527,1000000.0
1.0,10.023928515303028,0.0,4.0,46.0,0.0,5.035238810990341,2.0,3.0,2.490849406614845,1.0,0.08,4,70.0,12.0,1.0,27.32884658064516,0.4063400225294627,95.0,10.342949706907579,33.0,1.0,0.875,24.11608567866763,111.38308799999999,2.3754357618053334,0.6808026432991028,0.16919593802457622,1000000.0
24.0,15.0,343.0,4.0,18.0,1.0,6.166954419067592,7.0,0.0,1.0678001218902278,1.0,0.08,4,53.0,14.0,1.0,27.32884658064516,3.2007640740407983,104.0,5.0,34.0,0.0,0.875,20.62600960334901,110.210992,4.792081952228377,1.015921711921692,0.1310950221562442,1000000.0
16.0,42.55418981473911,0.0,4.0,20.0,0.0,3.57798703471855,0.0,5.0,1.5367481732747814,1.0,0.08,4,84.0338500134242,14.0,1.0,27.32884658064517,0.0,115.0,7.193205953131487,34.0,0.0,0.875,37.23491608789672,109.38098200000002,6.75167981025776,0.5497182011604309,0.2015007086478941,20.56698806716238
28.0,28.000000000000004,36.0,4.0,23.0,1.0,6.413122096435795,1.0,2.0,1.7084498760809144,1.0,0.08,4,69.0,13.0,1.0,27.32884658064516,2.437999920676044,28.0,6.0,36.0,0.0,0.875,21.67396709344348,112.52626800000003,7.787357016988928,0.8712226152420044,0.19413978469199383,1000000.0
8.0,15.0,0.0,4.0,25.0,0.0,7.293223982994844,9.0,0.0,0.19102488860554212,1.0,0.08,4,76.27624080507988,12.0,1.0,27.32884658064516,0.0,96.0,7.0,38.0,1.0,0.875,12.057937563509281,107.64162400000004,6.75167981025776,0.5829813480377197,0.1626865537116965,1000000.0
0.0,11.0,0.0,4.0,66.0,0.0,8.515016510111039,0.0,4.0,1.2920386505089074,1.0,0.08,4,71.17569410826714,14.0,1.0,27.32884658064516,0.0,113.0,7.0,38.0,0.0,0.875,22.30023652967894,110.98750200000002,6.689558624575652,0.3251340091228485,0.14126089069443212,1000000.0
25.0,12.0,0.0,4.0,28.0,0.0,3.067918265823935,2.0,3.0,0.44545950057452766,1.0,0.08,4,55.0,4.0,1.0,27.32884658064516,0.0,102.0,6.0,34.0,1.0,0.875,15.858131278580606,110.08376600000003,6.027093216172013,0.5823831558227539,0.19137110053326123,1000000.0
11.0,30.0,0.0,4.0,39.0,0.0,6.065719917906061,3.0,0.0,1.045897270410161,1.0,0.08,4,63.0,4.0,1.0,27.32884658064516,0.0,67.0,11.048822863662778,33.0,0.0,0.875,20.35381481521996,106.488429,6.039919879856204,0.5823831558227539,0.1828961539223779,1000000.0
22.0,21.0,224.0,4.0,72.0,1.0,3.8551376227795147,2.0,2.0,0.13067695458721218,1.0,0.08,4,64.0,0.0,0.0,27.32884658064516,34.58458790052041,119.0,5.0,31.0,1.0,0.875,21.65342483915037,104.38137000000002,7.517932606955921,0.9626815319061279,0.14940709589364587,1000000.0
29.0,29.03930313791887,0.0,4.0,57.0,0.0,7.552009051996201,0.0,4.0,0.36799091171315634,1.0,0.08,4,68.0,4.0,1.0,27.32884658064516,0.0,101.0,6.7663040599134705,35.0,1.0,0.875,30.95561686977218,109.15890200000001,6.039919879856204,0.5876650810241699,0.20197842781617317,1000000.0
19.0,40.3614973403779,0.0,4.0,3.0,0.0,3.9944072405034268,1.0,5.0,1.1598428969581354,1.0,0.08,4,81.8330388753277,12.0,1.0,27.32884658064516,0.0,71.0,7.0,38.0,1.0,0.875,35.31631017283066,108.78211500000003,6.75167981025776,0.5497182011604309,0.2260858474335602,21.892630934227626
6.0,10.0,0.0,4.0,80.0,0.0,8.711441750216881,12.0,3.0,1.3248886981910308,1.0,0.08,4,64.0,8.0,2.0,27.328846580645163,0.0,130.0,6.549813785173617,35.0,0.0,0.875,32.52470871789795,108.27483800000003,6.27651118933063,0.7573679685592651,0.14931727026647387,1000000.0
29.0,33.0,0.0,4.0,33.0,0.0,7.807086240844301,1.0,3.0,0.9038362453686115,1.0,0.08,4,57.0,4.0,1.0,27.32884658064516,0.0,110.0,7.0,36.0,0.0,0.875,14.159670252736412,111.05562500000003,6.039919879856204,0.641227126121521,0.18719097208215357,1000000.0
