V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.751248567773851,4.0,6.0037795394648645,21.0,0.0,0.0,3.0,1.0,1.0,5.0,10,2.0,6.0,0.6277154746460176,30.0,27.32884658064516,1.0,17.0,8.473918535664781,4.0,73.40456866765595,0.0,2.0952942734506244,17.358103489876385,105.90525400000004,10.842977424193109,0.870444118976593,0.1764074570223425,1000000.0
0.6025610710566054,4.0,2.6443023713756766,2.0,1014.0,58.33076188775361,1.0,0.0,13.0,0.0,10,2.0,2.0,0.6277154746460176,35.0,27.32884658064516,1.0,41.21688966593676,6.997415054409901,2.0,67.0,1.0,2.0952942734506244,86.20988833036287,105.29237600000005,7.280849487133209,0.3395576477050781,0.1730882879133438,1000000.0
0.0,4.0,5.435095665552046,31.0,0.0,0.0,0.0,1.0,1.0,5.0,10,1.0,13.0,0.6277154746460176,21.0,27.32884658064516,1.0,28.0,11.37622205596604,4.0,64.0,2.0,2.0952942734506244,34.465523655032364,105.22588100000004,10.891978153560636,0.620119571685791,0.2222911713451574,1000000.0
0.7006067846703778,4.0,2.4172263366082216,10.0,431.0,22.970459033025133,0.0,1.0,1.0,2.0,10,2.0,5.0,0.6277154746460176,17.0,27.32884658064516,1.0,12.0,11.869896849687574,5.0,68.0,1.0,2.0952942734506244,68.19645522559675,108.03685700000001,7.280849487133209,0.5994857549667358,0.16805715074352534,1000000.0
1.976069334473317,4.0,4.0212686490735745,24.0,616.0,0.8185988528684973,24.0,1.0,8.0,8.0,10,0.0,2.0,0.6277154746460176,35.0,27.32884658064516,1.0,30.0,9.32773978826873,3.0,70.0,1.0,2.0952942734506244,58.51471521305978,108.64382400000004,8.982453465127266,0.6852371096611023,0.16250062365867024,1000000.0
0.7827426352505695,4.0,3.87136700274101,11.0,1141.0,15.124336975977648,10.0,1.0,8.0,14.0,10,2.0,7.0,0.6277154746460176,37.0,27.32884658064516,1.0,32.0,8.0,4.0,81.00794185336323,1.0,2.0952942734506244,67.06442762768013,106.16453600000004,8.355874969316792,0.42558345198631287,0.17668587111482376,1000000.0
0.3859439994005929,4.0,5.946810537358398,35.0,1288.0,9.555216595524975,8.0,1.0,12.0,8.0,10,1.0,10.0,0.6277154746460176,40.0,27.32884658064516,1.0,26.0,10.649733110975298,3.0,71.59438477675485,1.0,2.0952942734506244,44.83372502392579,105.52594600000003,9.023373554933746,0.6433058977127075,0.13868365724552445,1000000.0
0.9070737858088433,4.0,9.902316387537036,15.0,1197.0,55.76422192353309,31.0,1.0,7.0,12.0,10,2.0,8.0,0.6277154746460176,47.0,27.328846580645163,1.0,44.373418364913846,5.0,2.0,59.99999999999999,1.0,2.0952942734506244,92.97536939343274,105.91631000000002,8.393159843725842,0.3831240236759186,0.13886521874824645,25.693952904164036
0.0,4.0,3.15254078852246,19.0,0.0,0.0,0.0,0.0,1.0,3.0,10,1.0,13.0,0.6277154746460176,13.0,27.328846580645163,1.0,36.0,8.77631257898138,3.0,74.16123882379839,2.0,2.0952942734506244,26.534987132290624,105.64079100000005,7.8091744180346145,0.7660097479820251,0.18811531902010972,1000000.0
1.291468506898089,4.0,2.017769602205531,28.0,1060.0,4.6998723151681805,5.0,1.0,29.0,6.0,10,2.0,6.0,0.6277154746460176,45.0,27.32884658064516,1.0,42.8665137312552,9.158571411794615,4.0,68.0,1.0,2.0952942734506244,89.81796074389159,104.88800900000004,9.023373554933746,0.4459424316883087,0.15281040070984744,28.60266637576792
