Additive_3,M1_is Enclosed,Initial GI (%),V1_Ventilation Type,Material_2,Turning times, Composting Method,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),Additive_4,Application Rate (%DW),Initial Moisture Content (%),Additive_2,Compost volume (m3),Material_3,Material_Main,Additive_1,Initial pH,V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,1.0,27.32884658064516,0.0,14.0,23.0,1.0,108.0,68.0,0.0,1.0,6.545309870254552,65.0,0.0,0.0996875,4.0,1,2.0,10.42169061213181,0.0,0.49804848531379986,40.83042683155156,2.754411318174137,112.46378979070658,93.79326766666672,11.407990270987982,1.1570281982421875,0.14419889562931462,22.954112517058725
4.0,1.0,27.32884658064516,2.0,12.0,9.0,0.0,28.0,0.0,0.0,1.0,6.406749000839035,60.0,7.0,0.0996875,4.0,1,4.0,9.775307827682656,0.0,0.0,20.0,2.754411318174137,17.252055231512966,92.15944600000005,8.904464591337735,1.1506723165512085,0.15402446478934237,1000000.0
4.0,1.0,27.32884658064516,2.0,6.0,26.0,2.0,66.0,0.0,0.0,1.0,4.0021776170501,75.31079918857422,0.0,0.0996875,2.0,1,21.0,5.0,0.0,0.0,16.0,2.754411318174137,27.766232266858363,93.36246600000004,9.278392161296837,1.1190416812896729,0.13713943714120388,1000000.0
4.0,1.0,27.32884658064516,2.0,12.0,1.0,1.0,19.0,0.0,0.0,1.0,4.81122806820664,67.0,8.0,0.0996875,9.0,1,23.0,9.72311917797676,0.0,0.0,27.0,2.754411318174137,105.2499938440681,92.78609200000002,11.212586791996724,1.1520178318023682,0.17576564358687752,1000000.0
4.0,1.0,27.32884658064516,2.0,3.0,11.0,2.0,126.0,0.0,0.0,1.0,9.365316455720766,53.0,0.0,0.0996875,0.0,1,34.0,11.64604475865473,0.0,0.0,39.0,2.754411318174137,16.82965878033105,93.62317500000003,9.616617850470881,1.1743934154510498,0.149941825922829,1000000.0
4.0,0.0,27.32884658064516,2.0,2.0,0.0,1.0,128.0,0.0,0.0,1.0,9.230392440524433,54.00000000000001,12.0,0.0996875,0.0,1,4.0,5.0,0.0,0.0,28.0,2.754411318174137,71.21502133928652,94.79888300000005,8.588033778002657,1.168176293373108,0.09953968073935054,1000000.0
4.0,1.0,27.328846580645163,0.0,13.0,0.0,0.0,112.0,1.0,0.0,1.0,2.815403258895424,55.0623949954348,13.0,0.0996875,2.0,1,37.0,9.655546532522951,0.0,1.9297918286399618,36.0,2.754411318174137,97.74274773326547,93.08297400000004,11.366417018930756,1.1545876264572144,0.14971582002968167,1000000.0
4.0,1.0,27.32884658064516,2.0,14.0,4.0,0.0,49.0,0.0,0.0,1.0,4.701607509465723,69.0,1.0,0.0996875,3.0,1,4.0,7.0,0.0,0.0,19.0,2.754411318174137,71.5069554241742,94.44171700000004,10.39344337045887,1.1575461626052856,0.16594582022849555,1000000.0
4.0,1.0,27.32884658064516,0.0,14.0,15.0,1.0,29.0,1.0,0.0,1.0,8.861714962650481,51.0,0.0,0.0996875,5.0,1,28.0,10.657816016345956,0.0,0.820762127686699,19.0,2.754411318174137,78.32339273989756,92.83621800000003,11.708451343524871,1.1263824701309204,0.1661858791702796,1000000.0
4.0,0.0,27.328846580645163,2.0,3.0,14.0,2.0,131.0,0.0,0.0,1.0,9.679600965765943,55.0,0.0,0.0996875,9.0,1,24.0,10.493652665967602,0.0,0.0,34.0,2.754411318174137,76.48298280422848,92.61721600000003,9.309237343620756,1.1263824701309204,0.14655142588548908,1000000.0
4.0,1.0,27.32884658064516,2.0,3.0,0.0,1.0,86.0,0.0,0.0,1.0,4.664597511962532,61.0,9.0,0.0996875,4.0,1,2.0,11.989662884467396,0.0,0.0,20.0,2.754411318174137,52.20744269139952,94.23918100000006,9.917170063212726,1.1568760871887207,0.18372766819939954,1000000.0
4.0,0.0,27.32884658064516,2.0,14.0,2.0,2.0,46.0,0.0,0.0,1.0,4.498500470778455,63.0,1.0,0.0996875,2.0,1,2.0,11.136455082193006,0.0,0.0,18.0,2.754411318174137,48.0091779335757,94.17611100000008,7.1359070060604886,1.1535820960998535,0.1026854614397466,1000000.0
4.0,1.0,27.32884658064516,2.0,14.0,27.0,0.0,55.0,0.0,0.0,1.0,9.465108967121527,73.59196356516618,9.0,0.0996875,2.0,1,2.0,8.673277174429003,0.0,0.0,39.0,2.754411318174137,64.02334515658333,92.48245800000007,9.352702560113688,1.1591051816940308,0.16168407539366134,1000000.0
4.0,1.0,27.32884658064516,2.0,6.0,10.0,0.0,118.0,0.0,0.0,1.0,9.474019838293305,69.0,3.0,0.0996875,2.0,1,4.0,5.0,0.0,0.0,25.0,2.754411318174137,30.51852046323793,93.35625000000007,8.98972717488938,1.1460490226745605,0.14696799142419048,1000000.0
4.0,1.0,27.32884658064516,2.0,3.0,12.0,1.0,74.0,0.0,0.0,1.0,4.010226697706198,53.0,0.0,0.0996875,3.0,1,4.0,10.219049769736085,0.0,0.0,28.000000000000004,2.754411318174137,61.54486872899422,95.12114400000004,10.463796610478926,1.1245636940002441,0.1702164639543899,1000000.0
4.0,1.0,27.32884658064516,2.0,5.0,2.0,0.0,112.0,0.0,0.0,1.0,3.7126941575510672,63.0,0.0,0.0996875,2.0,1,37.0,10.18903776373677,0.0,0.0,35.0,2.754411318174137,29.273940898217838,93.41641100000004,9.616617850470881,1.1264116764068604,0.14928071570353313,1000000.0
4.0,1.0,27.32884658064516,2.0,4.0,21.0,2.0,14.0,0.0,0.0,1.0,2.014185297070185,77.01726944371939,11.0,0.0996875,2.0,1,4.0,4.801086104407049,0.0,0.0,30.0,2.754411318174137,26.401138411188988,93.28821000000008,10.18884256819831,1.145125389099121,0.15315805891645712,1000000.0
4.0,0.0,27.32884658064516,2.0,5.0,1.0,2.0,95.0,0.0,0.0,1.0,9.224267064194228,64.0,9.0,0.0996875,2.0,1,12.0,6.0,0.0,0.0,12.0,2.754411318174137,21.42257172502005,92.28111700000004,5.228126064778158,1.1533756256103516,0.057664618561009545,1000000.0
4.0,1.0,27.32884658064516,2.0,2.0,7.0,2.0,63.0,0.0,0.0,1.0,2.4095460103900033,55.0,1.0,0.0996875,2.0,1,4.0,8.661955371241527,0.0,0.0,11.0,2.754411318174137,98.7254649610025,94.09832100000003,7.227272727254375,1.1400699615478516,0.11853151903095455,1000000.0
4.0,1.0,27.32884658064516,2.0,6.0,17.0,2.0,29.0,0.0,0.0,1.0,4.67899272868026,57.0,3.0,0.0996875,3.0,1,4.0,5.0,0.0,0.0,38.0,2.754411318174137,29.733319001327537,93.24003600000007,9.352702560113688,1.144163966178894,0.16019599942736895,1000000.0
