M1_is Enclosed,Additive_4,Compost volume (m3),V1_Ventilation Type,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Material_3,Additive_3,Initial pH, Composting Method,Additive_2,Initial C/N (%),Material_2,Additive_1,Initial GI (%),Period (d),Turning times,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,1.0,2.147162565177521,2.0,0.0,57.0,9.755654106058229,0.0,0.0,0,9.0,4.0,9.345872521554295,0.0,11.0,41.265125210444424,14.0,30.0,27.32884658064516,85.0,31.0,0.0,1.596639959668374,65.88554785171439,106.68946800000002,10.896269422971002,0.4203832149505615,0.1824499405784895,23.4969357490831
1.0,1.0,2.147162565177521,1.0,741.0,50.0,9.487153537904366,38.0,0.4975789151562098,0,2.0,4.0,5.0,0.0,11.0,32.0,5.0,12.0,27.32884658064516,100.0,30.0,15.95087693904173,1.596639959668374,39.350627081341656,104.81270400000002,11.424218587238412,0.22838826477527618,0.16257887827867978,1000000.0
1.0,1.0,2.147162565177521,1.0,681.0,58.0,9.697301238894221,9.0,1.321095248353711,0,0.0,4.0,8.0,0.0,9.0,23.0,13.0,15.0,27.32884658064516,14.0,27.0,28.07794984651966,1.596639959668374,56.01050652289029,105.17000300000001,8.127605834398665,0.3598138391971588,0.17533432033948648,1000000.0
1.0,1.0,2.147162565177521,1.0,368.0,80.90143914092377,8.872767414636044,2.0,1.749806251015117,0,5.0,4.0,6.999999999999999,1.0,10.0,40.0,8.0,14.0,27.328846580645163,79.0,30.0,33.74296833626733,1.596639959668374,37.56260554086603,106.38680300000004,9.089765476263725,0.3146115839481354,0.2030752311678162,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,54.0,5.406291065328756,0.0,0.0,0,3.0,4.0,8.0,0.0,10.0,31.0,14.0,13.0,27.32884658064516,51.0,30.0,0.0,1.596639959668374,28.90669603373476,106.74941000000003,7.792050638939739,0.3605935573577881,0.22529952412102516,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,55.0,8.9148452929522,0.0,0.0,0,4.0,4.0,7.0,0.0,5.0,33.0,13.0,17.0,27.32884658064516,46.0,25.0,0.0,1.596639959668374,29.3857111669865,103.392283,8.107871881159149,0.41356566548347473,0.22566473887152338,1000000.0
1.0,1.0,2.147162565177521,1.0,1343.0,55.0,4.447405276066558,60.0,1.7658010387974858,0,3.0,4.0,6.0,0.0,1.0,41.511455662275644,14.0,21.0,27.32884658064516,123.0,27.0,39.117749903304514,1.596639959668374,66.27884889439127,105.52494300000002,9.84929268606471,0.26003721356391907,0.17168285175286324,25.37898871981347
0.0,1.0,2.147162565177521,1.0,678.0,82.4865124020724,5.165441973449677,20.0,0.9943088860365339,0,4.0,4.0,8.0,1.0,2.0,38.0,8.0,20.0,27.32884658064516,23.0,29.0,10.374158999646014,1.596639959668374,59.68301416671455,102.64745500000005,7.74660546253441,0.6283455491065979,0.1784670480782774,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,69.0,9.66674079275673,0.0,0.0,0,2.0,4.0,8.0,0.0,0.0,18.0,12.0,30.0,27.32884658064516,79.0,30.0,0.0,1.596639959668374,33.8441649599189,106.31836200000002,10.896269422971002,0.2977002263069153,0.22360049685311453,1000000.0
1.0,1.0,2.147162565177521,1.0,878.0,66.0,7.651706604866609,83.0,1.6905388672545194,0,9.0,4.0,10.001868186104867,0.0,11.0,40.0,8.0,21.0,27.32884658064516,111.0,30.0,11.324288364170288,1.596639959668374,37.040063747136394,105.21264600000002,10.764391700179349,0.2862495481967926,0.16526997159142515,1000000.0
1.0,1.0,2.147162565177521,1.0,541.0,67.0,4.982132737259226,65.0,1.2961840411176746,0,3.0,4.0,6.0,1.0,10.0,27.0,13.0,22.0,27.32884658064516,83.0,30.0,15.11722703520513,1.596639959668374,31.78920110628523,106.79200300000001,10.240613641351702,0.33116090297698975,0.19814419525142535,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,70.0,8.505737586243024,0.0,0.0,0,4.0,4.0,8.0,0.0,1.0,22.0,3.0,2.0,27.32884658064516,113.0,31.0,0.0,1.596639959668374,41.794863391529795,104.71686900000007,10.896269422971002,0.47385644912719727,0.265075584728179,1000000.0
1.0,1.0,2.147162565177521,1.0,698.0,52.0,5.285648031441128,5.0,1.637637651568237,0,3.0,4.0,6.0,0.0,5.0,25.0,13.0,25.0,27.32884658064516,89.0,25.0,10.109235830795338,1.596639959668374,25.46036636300114,106.03238800000001,9.465934008615482,0.39518773555755615,0.18064579070637007,1000000.0
0.0,1.0,2.147162565177521,1.0,263.0,82.6188918652147,3.3391154681185418,13.0,0.3955789912513441,0,4.0,4.0,7.0,1.0,3.0,18.0,0.0,34.0,28.862242939386192,60.0,30.0,15.189142783924117,1.596639959668374,47.36710146317609,103.11791800000003,5.411371047640927,0.23625943064689636,0.14906102201732357,1000000.0
1.0,1.0,2.147162565177521,1.0,1224.0,50.0,3.8508963640509726,52.0,1.1625757215431163,0,4.0,4.0,11.005239471912052,0.0,11.0,27.0,4.0,27.0,27.32884658064516,93.0,30.0,15.87419828342868,1.596639959668374,14.007206714532465,104.76296400000003,10.675534400990562,0.33116090297698975,0.16849033942512445,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,54.0,8.86916194143905,0.0,0.0,0,9.0,4.0,4.882718040840264,1.0,2.0,37.0,4.0,37.0,27.328846580645163,36.0,31.0,0.0,1.596639959668374,30.999260035625703,102.09068500000005,8.107871881159149,0.5830458998680115,0.17391138181036317,1000000.0
0.0,1.0,2.147162565177521,1.0,324.0,80.88640611936822,7.695806692894202,37.0,1.4073273258399925,0,2.0,4.0,9.844198720631844,2.0,7.0,25.0,14.0,19.0,27.32884658064516,75.0,30.0,26.932336220392493,1.596639959668374,24.518499292431663,105.66747500000001,10.480166517248497,0.4884156584739685,0.1583834660028555,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,84.0575002751651,9.108833793104342,0.0,0.0,0,4.0,4.0,9.831912979109518,0.0,3.0,33.0,12.0,2.0,27.32884658064516,66.0,31.0,0.0,1.596639959668374,53.751550475152314,108.59267800000005,10.086296229181551,0.45526814460754395,0.22341973671617824,1000000.0
0.0,1.0,2.147162565177521,1.0,402.0,63.0,6.245151012150449,61.0,0.5004816407154258,0,4.0,4.0,10.99608617836904,2.0,8.0,30.0,12.0,16.0,27.32884658064516,123.0,31.0,40.33801988713883,1.596639959668374,33.32244818179607,105.949999,9.84929268606471,0.39254385232925415,0.1432748064688371,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,62.0,8.318853637358739,0.0,0.0,0,2.0,4.0,11.237455097144645,1.0,0.0,15.400276729258703,14.0,2.0,27.32884658064516,126.0,31.0,0.0,1.596639959668374,42.075625968187495,106.44138200000002,10.639343082693332,0.6451120376586914,0.08958975010471354,1000000.0
1.0,1.0,2.147162565177521,1.0,1288.0,82.57893405117058,7.144262257446597,17.0,1.9466404047583197,0,0.0,4.0,8.0,1.0,11.0,15.0,0.0,27.0,27.32884658064516,24.0,31.0,48.352251019563404,1.596639959668374,40.06246958934739,104.884704,5.544043378889207,0.13375011086463928,0.17672950952218383,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,74.36716565611418,8.31646302497611,0.0,0.0,0,4.0,4.0,6.0,0.0,0.0,13.0,14.0,25.0,27.32884658064516,92.0,30.0,0.0,1.596639959668374,61.267798381782484,104.81005300000004,10.639343082693332,0.31533879041671753,0.19379677066896933,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,78.70602774024442,4.542196502666523,0.0,0.0,0,0.0,4.0,11.62132062930801,1.0,15.0,24.0,12.0,34.0,27.32884658064516,35.0,31.0,0.0,1.596639959668374,10.576160507900745,104.454627,7.81099921106274,0.6086185574531555,0.19166545591833745,1000000.0
1.0,1.0,2.147162565177521,1.0,747.0,78.00429969278451,8.719074194313151,16.0,1.9219434559079853,0,9.0,4.0,6.0,1.0,7.0,29.0,8.0,4.0,27.32884658064516,76.0,31.0,12.170821732426496,1.596639959668374,58.339995441102836,106.54741199999998,9.119657202629018,0.2848227024078369,0.18590619127399038,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,57.0,3.025849805338712,0.0,0.6087935812269851,0,3.0,4.0,6.719787558666246,0.0,5.0,22.0,13.0,35.0,27.32884658064516,103.0,30.0,0.0,1.596639959668374,45.9775647983044,106.65132100000001,9.913497081132327,0.27858108282089233,0.2545423523913403,1000000.0
1.0,1.0,2.147162565177521,1.0,608.0,59.0,9.737068276031518,13.0,1.789806840160465,0,2.0,4.0,6.0,0.0,1.0,25.0,14.0,13.0,27.32884658064516,94.0,27.0,4.537435395432848,1.596639959668374,52.75864019731506,105.58066300000002,9.419377777771306,0.3638422191143036,0.16555590367331066,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,80.03574254459807,2.133014906792175,29.0,1.1657387875166567,0,0.0,4.0,8.668058426523135,0.0,1.0,45.3061949015197,12.0,18.0,27.32884658064516,85.0,31.0,0.0,1.596639959668374,72.33768120028991,104.46141000000003,9.017260172142155,0.5653623342514038,0.25697927797674497,25.20973206764257
1.0,1.0,2.147162565177521,2.0,0.0,69.57572120745775,2.39457007043565,0.0,0.0,0,0.0,4.0,10.119650418576912,0.0,9.0,34.0,14.0,35.0,27.32884658064516,114.0,30.0,0.0,1.596639959668374,52.45470271642583,106.12086400000003,10.35733894120812,0.3754989802837372,0.23591926659454587,1000000.0
1.0,1.0,2.147162565177521,1.0,212.0,53.0,9.947481089186377,30.0,1.0186262603386123,0,5.0,4.0,5.0,0.0,2.0,26.0,12.0,38.0,27.32884658064516,91.0,31.0,21.97869047900172,1.596639959668374,52.27085115477227,108.47230300000003,10.926475740376802,0.36242127418518066,0.18422663674153456,1000000.0
1.0,1.0,2.147162565177521,1.0,574.0,51.0,8.242741810171045,63.0,0.9943923167467301,0,4.0,4.0,11.35049962339719,2.0,15.0,33.0,13.0,25.0,27.32884658064516,78.0,30.0,24.245822976844007,1.596639959668374,50.40649561639778,105.005919,10.72477700258253,0.27731308341026306,0.14611832651739162,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,80.32597466688873,7.197164121033586,0.0,0.0,0,5.0,4.0,5.0,0.0,1.0,27.0,14.0,4.0,27.32884658064516,112.0,15.0,0.0,1.596639959668374,35.52117657701406,100.99868599999998,10.35733894120812,0.4205418527126312,0.25487514999551897,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,52.988934159643236,3.694161938361396,0.0,1.1755245105544578,0,0.0,4.0,8.86262310017042,0.0,3.0,23.0,13.0,20.0,27.328846580645163,26.0,27.0,0.05357861265558699,1.596639959668374,19.853498966819842,104.585815,7.34820877886395,0.42523193359375,0.25112048502784945,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,58.0,9.453567982170007,0.0,0.0,0,5.0,4.0,6.0,0.0,12.0,37.0,13.0,18.0,27.32884658064516,125.0,31.0,0.0,1.596639959668374,45.47634807318852,106.63546800000002,11.318319620378874,0.42463040351867676,0.19907527292829902,1000000.0
1.0,1.0,2.147162565177521,1.0,237.0,83.1755998257041,8.427064521285251,16.0,1.653631594041703,0,0.0,4.0,7.0,0.0,6.0,21.96839777556836,13.0,24.0,27.32884658064516,86.0,28.0,0.5943558836003437,1.596639959668374,33.73436718077311,106.28373700000002,8.880447296008423,0.2236793339252472,0.22814265929246771,1000000.0
0.0,1.0,2.147162565177521,1.0,1181.0,66.0,5.314578972187476,4.0,0.3041374372389476,0,9.0,4.0,8.835839926370168,1.0,3.0,32.0,13.0,16.0,27.32884658064516,126.0,31.0,58.76400314112517,1.596639959668374,15.014695320341202,109.61236799999999,8.550834994500843,0.4781571328639984,0.14213362732337959,1000000.0
