M1_is Enclosed,Period (d), Composting Method,Turning times,V2_Ventilation Interval (min),Compost volume (m3),Initial GI (%),Material_2,Additive_2,Initial Moisture Content (%),Material_3,Additive_1,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Material_Main,Additive_3,Additive_4,V4_Ventilation Day,Application Rate (%DW),Initial C/N (%),V1_Ventilation Type,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,14.0,2.0,22.0,0.0,0.314,27.328846580645163,5.0,0.0,64.92955368218726,2.0,20.0,0.0,10.303506409611625,5,4.0,1.0,0.0,6.223721485147938,11.0,2.0,0.0,1.4280600332415827,57.00531606435445,90.67863799999994,3.1828114943831767,0.8021541237831116,0.1516109190568286,1000000.0
0.0,25.0,1.0,1.0,0.0,0.314,27.32884658064516,5.0,0.0,71.59684206473914,0.0,13.0,0.04808074667190956,11.850581744548276,5,4.0,1.0,0.0,3.633909362698438,21.0,2.0,0.0,1.4280600332415827,30.865860193282703,91.14587999999995,3.1828114943831767,0.4144021272659302,0.17168849445438555,1000000.0
1.0,74.0,0.0,28.0,974.0,0.314,27.32884658064516,13.0,3.0,78.02834960000034,9.0,11.0,1.3360848673200785,10.854583110499195,5,4.0,1.0,4.0,2.347367799625462,29.0,1.0,12.952602771759853,1.4280600332415827,8.04389583215957,91.24888899999998,8.491934623961031,0.429307222366333,0.16728649234388773,1000000.0
1.0,55.0,1.0,22.0,912.0,0.314,27.32884658064516,2.0,9.0,65.0,3.0,17.0,1.0839903263886048,8.0,5,4.0,1.0,2.0,9.70548639972017,40.2664227353387,1.0,31.922751976005127,1.4280600332415827,57.50286898994741,92.50295599999998,6.18860605521249,0.3296199440956116,0.1744817808767004,22.77656134286518
1.0,41.0,0.0,11.0,981.0,0.314,27.32884658064516,4.0,15.0,81.54625607929333,0.0,6.0,1.1142360829122642,11.929407796443042,5,4.0,1.0,2.0,3.815343035620499,43.130957878283276,1.0,4.274295118934573,1.4280600332415827,61.59359714140252,92.115338,5.934240916628987,0.21151483058929443,0.177430484054215,24.249616619279898
0.0,102.0,2.0,13.0,912.0,0.314,27.32884658064516,3.0,0.0,75.40843887216825,0.0,18.0,0.9216331661383317,5.0,5,4.0,1.0,0.0,6.224415141352047,35.0,1.0,41.17162782242228,1.4280600332415827,33.3052444165345,91.76950799999995,4.946374366081296,0.33339667320251465,0.15371984407428887,1000000.0
1.0,65.0,1.0,12.0,0.0,0.314,27.32884658064516,2.0,3.0,71.12594417193593,0.0,12.0,0.0,9.550445029543196,5,4.0,1.0,0.0,3.6019001335672405,43.35174970047969,2.0,0.0,1.4280600332415827,61.90890111834779,90.85554899999995,3.1828114943831767,0.41654548048973083,0.19425716849214977,18.647997557642437
0.0,13.0,1.0,11.0,90.0,0.314,27.32884658064516,6.0,3.0,61.0,5.0,15.0,1.2006113118895336,8.0,5,4.0,1.0,3.0,2.739531106523005,12.0,1.0,23.2803946843553,0.8203623820159874,11.05008125431572,91.71927,1000000.0,1000000.0,1000000.0,1000000.0
1.0,77.0,0.0,25.0,742.0,0.314,27.32884658064516,14.0,3.0,77.76679000014389,9.0,13.0,1.7500269280914371,5.0,5,4.0,1.0,0.0,4.085917814068466,18.0,1.0,1.9358113531161991,1.4280600332415827,21.222889333471517,90.98455499999994,6.923455254325602,0.45204147696495056,0.1949961000533514,1000000.0
1.0,83.0,0.0,6.0,92.0,0.314,27.32884658064516,5.0,15.0,71.1342894474419,9.0,15.0,1.4046486438127168,10.846554248542208,5,4.0,1.0,3.0,9.760367503565137,45.225356335613824,1.0,11.887018333279563,1.4280600332415827,64.5845238719991,92.41715,6.752028608778607,0.30972447991371155,0.21717514673624091,19.572405317726293
