V3_Ventilation Duration (min),M1_is Enclosed,Period (d),Additive_2,Material_2,Material_Main,V2_Ventilation Interval (min),Initial Moisture Content (%),V4_Ventilation Day,Additive_4,V5_Ventilation rate (L/min/kg iniDW),Additive_1,V1_Ventilation Type,Application Rate (%DW),Material_3,Initial C/N (%), Composting Method,Turning times,Compost volume (m3),Additive_3,Initial GI (%),Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,1.0,27.0,8.0,6.0,10,0.0,65.0,0.0,1,0.0,38.0,2,2.749050209948505,9.0,14.462009035137552,0.0,16.0,0.6277154746460176,4,27.32884658064516,7.27165226280319,2.0952942734506244,30.3021647139149,98.895585,7.689015304668887,0.06950631737709045,0.21114034452955216,26.82978066608021
0.0,1.0,20.0,1.0,6.0,10,0.0,66.8368621142076,10.0,1,0.8464239924796071,19.0,0,4.489319231383643,5.0,35.352257913752474,2.0,4.0,0.6277154746460176,4,27.32884658064516,7.050172091525122,2.0952942734506244,74.07338356023507,101.77147000000002,7.7535910648630875,0.13887938857078552,0.2295242574585567,24.690164232668273
0.0,1.0,32.0,13.0,5.0,10,0.0,66.69345232789507,0.0,1,0.0,16.0,2,4.669658244510273,5.0,30.91243355314615,0.0,3.0,0.6277154746460176,4,27.32884658064516,6.112307589112274,2.0952942734506244,64.77064500233007,100.75226800000002,6.088430350413265,0.24413760006427765,0.2434660036584283,19.449302036222605
17.759362487278917,0.0,15.0,2.0,13.0,10,894.0,64.0,9.0,1,1.7696277587582487,12.0,1,7.206269731636255,3.0,36.61727536579614,1.0,3.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,76.72396738331727,100.58075499999997,6.357374798691878,1.2153904438018799,0.13756305995899148,23.873241963495246
0.0,1.0,31.0,7.0,12.0,10,0.0,58.41844856987577,0.0,1,0.0,31.0,2,5.2003283739195725,0.0,32.34862331643892,0.0,3.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,67.77988518894581,100.75226800000002,7.491254063615607,0.28825825452804565,0.19938117107427283,24.664015986411727
0.0,0.0,49.0,8.0,6.0,10,0.0,67.0,0.0,1,0.0,22.0,2,2.3676852759547833,0.0,34.43820185254081,2.0,2.0,0.6277154746460176,4,27.32884658064516,7.547234171936243,2.0952942734506244,72.15816712956544,99.71594700000001,6.899572074326105,0.19850938022136688,0.18818598991323326,20.059850691032924
0.0,1.0,29.0,6.0,8.0,10,0.0,52.35884607265356,0.0,1,0.0,4.0,2,7.822805904254081,3.0,19.0,2.0,2.0,0.6277154746460176,4,27.32884658064516,5.0,2.0952942734506244,39.81059119556186,102.33687700000002,7.673874055837292,0.1931854486465454,0.16487131055254947,1000000.0
0.0,1.0,30.0,1.0,8.0,10,0.0,56.209848520445696,0.0,1,0.0,14.0,2,7.315080444572937,0.0,17.0,0.0,8.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,35.620002648660616,99.02421499999998,6.088430350413265,0.1287628412246704,0.1969881728644138,1000000.0
0.0,1.0,27.0,3.0,12.0,10,0.0,58.71767505984485,0.0,1,0.0,34.0,2,9.367485711986461,4.0,24.192150623945775,0.0,3.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,50.68967466480853,100.93380600000002,7.491254063615607,0.23631492257118225,0.1863717945361063,21.512473445288677
0.0,1.0,20.0,13.0,6.0,10,0.0,61.0,10.0,1,0.595417029166474,15.0,0,9.904715964467812,5.0,27.29919852898153,0.0,3.0,0.6277154746460176,4,27.32884658064516,6.175883442591369,2.0952942734506244,57.19985434756671,100.82151600000002,6.035262309020228,0.24854718148708344,0.22680013482682143,23.094914096640675
