Application Rate (%DW),Initial GI (%),V3_Ventilation Duration (min),Material_3, Composting Method,Initial C/N (%),V2_Ventilation Interval (min),M1_is Enclosed,V1_Ventilation Type,Turning times,Additive_2,Period (d),Additive_4,V5_Ventilation rate (L/min/kg iniDW),Material_2,Additive_1,V4_Ventilation Day,Initial Moisture Content (%),Compost volume (m3),Initial pH,Material_Main,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.687153326734383,27.32884658064516,17.28436992985888,0.0,1.0,24.0,129.0,1.0,1,20.0,5.0,21.0,1,0.1284448175401609,5.0,35.0,15.0,51.102193399276445,0.314,7.0,5,4,1.4280600332415827,34.27344079779799,95.73278600000002,1000000.0,1000000.0,1000000.0,1000000.0
6.032937467252482,27.32884658064516,0.0,0.0,1.0,34.0,0.0,1.0,0,12.0,3.0,113.0,1,0.1557753335552523,14.0,37.0,67.0,68.27361520153727,0.314,7.0,5,4,1.4280600332415827,48.55404113021381,95.28255500000003,4.990835488076258,1.0004249811172485,0.19558291766324154,1000000.0
3.958714222021867,27.32884658064516,13.808062709523298,2.0,1.0,17.616379303094387,406.0,1.0,1,19.0,13.0,99.0,1,0.5539825194313042,12.0,30.0,82.0,64.0,0.314,6.845085248970399,5,4,1.4280600332415827,25.1572472131733,94.73032300000003,7.249270973233482,0.9516294002532959,0.17527233757963936,26.30974099359895
4.0658016794085965,27.328846580645163,58.278250447562925,3.0,2.0,20.694582848740644,1014.0,1.0,1,18.0,10.0,51.0,1,0.42172673366431823,2.0,28.0,40.0,58.0,0.314,6.913152767777969,5,4,1.4280600332415827,29.553106670893253,96.90609900000005,7.195513146451917,0.8657286763191223,0.15225618650615183,24.67890772787753
2.359520077762226,27.32884658064516,55.68197410527748,3.0,2.0,21.0,1406.0,0.0,1,11.0,2.0,109.0,1,0.020924874865235976,8.0,20.0,47.0,69.0,0.314,5.828011410039201,5,4,1.4280600332415827,29.989260698073238,95.51455500000003,6.4822063478817755,0.9305607080459595,0.1457227161581675,1000000.0
3.677052299531045,27.32884658064516,27.275608941720833,9.0,1.0,32.707370482469,33.0,0.0,1,14.0,15.0,106.0,1,0.2516472052767671,14.0,20.0,57.0,58.0,0.314,6.531514155285333,5,4,1.4280600332415827,46.708088578439444,95.92225000000003,7.286555847642532,0.7608000636100769,0.18965028723202376,25.085296076550303
8.895323023993345,27.32884658064516,54.13104012304306,4.0,0.0,24.016196033684746,502.0,1.0,1,31.0,2.0,67.0,1,0.3511638618660706,2.0,36.0,52.0,54.560167594728625,0.314,6.783743981012739,5,4,1.4280600332415827,34.2965697062002,95.77361400000005,6.1671110706447445,0.8604288697242737,0.14758583657328495,22.85602417781109
6.237920307512,27.32884658064516,7.8081016413999755,2.0,2.0,15.941561818322878,1126.0,0.0,1,24.0,15.0,73.0,1,0.22501271018264046,5.0,36.0,29.0,54.089625815598964,0.314,6.320684813541096,5,4,1.4280600332415827,22.765507300196916,95.29200000000004,7.375936660650938,0.770847499370575,0.11475934938618297,22.925114473718686
9.536777524953948,27.32884658064516,56.67866061551953,3.0,1.0,26.561789346731036,599.0,0.0,1,25.0,9.0,22.0,1,0.06139231167976211,2.0,19.0,22.0,65.0,0.314,5.017585259030063,5,4,1.4280600332415827,37.93182977744864,95.44745900000005,7.0249917637180435,0.8274735808372498,0.14740391156199054,25.257846966251304
6.15679437190019,27.32884658064516,19.502292027398347,9.0,1.0,20.007912246268585,1398.0,0.0,1,5.0,13.0,125.0,1,0.48672020900375257,12.0,33.0,78.0,52.14608146050515,0.314,7.429274579666949,5,4,1.4280600332415827,28.572499827500984,95.32458600000001,7.286555847642532,0.8635962009429932,0.15842583909536775,23.540222313472704
8.270851210761595,27.32884658064516,43.4632532805202,3.0,0.0,11.511813319451845,545.0,1.0,1,27.0,6.0,18.0,1,0.15111015045779608,2.0,31.0,13.0,58.0,0.314,6.0,5,4,1.4280600332415827,16.439560511647297,94.48404900000003,7.340008502995667,0.8709264993667603,0.12134818213880932,26.5820539133447
