Material_Main,Turning times,Application Rate (%DW),V3_Ventilation Duration (min), Composting Method,Initial pH,V1_Ventilation Type,Compost volume (m3),Additive_4,Initial Moisture Content (%),V2_Ventilation Interval (min),Additive_3,Initial GI (%),Material_2,Material_3,Period (d),V4_Ventilation Day,Additive_1,Initial C/N (%),M1_is Enclosed,Additive_2,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Sewage sludge,0.0,4.077719764926276,0.0,Trough,8.599274123474254,Continuous,4.210797122302158,None,72.75071016585795,0.0,None,27.32884658064516,Sawdust,Green waste,111.0,79.0,Urea,33.0,1.0,MgSO₄,1.25605775318977,2.1457865217391303,16.534344655127764,99.55024500000005,5.386229984119385,0.4520463645458221,0.1451245705035816,1000000.0
Sewage sludge,0.0,6.700842817839927,23.151314510956247,Windrow,11.044327731063696,Intermittent ,4.210797122302158,None,83.36982940261962,1219.0,None,27.32884658064516,Byproduct,Mature compost,60.0,45.0,Carbonatite,40.0,0.0,DCD,1.4945229708205776,2.1457865217391303,48.76370888124429,103.81496400000006,8.530811341306615,0.4613038003444671,0.1433814253889903,1000000.0
Sewage sludge,6.0,6.118081962828925,0.0,Windrow,10.996171472694211,Continuous,4.210797122302158,None,81.46754714287574,0.0,None,27.32884658064516,Byproduct,Mature compost,80.0,40.0,Microbiological agent,21.0,1.0,MgO,1.608019481561631,2.1457865217391303,27.709379000634872,101.08917200000003,7.368256907537024,0.5354847311973572,0.2141202080937979,1000000.0
Sewage sludge,6.0,5.455649112746937,0.0,Windrow,9.54743870364689,Continuous,4.210797122302158,None,79.86591722457783,0.0,None,27.32884658064516,Plastic tube pieces,Straw,85.0,81.0,Ca-superphosphate,19.0,0.0,Calcium magnesium phosphate fertilizer,0.0957600575844643,2.1457865217391303,48.7390861617245,99.88920000000006,7.737008769326071,0.4704094231128692,0.1733809921266408,1000000.0
Sewage sludge,0.0,5.977128739066676,39.0946538916411,Windrow,5.451443751871796,Intermittent ,4.210797122302158,None,80.78939218739711,1077.0,None,27.32884658064516,Green Waste,None,76.0,43.0,None,15.0,1.0,None,1.5243475886801865,2.1457865217391303,24.033807109599277,99.28320700000005,5.673291686362316,0.5533990859985352,0.136802931303001,1000000.0
Sewage sludge,6.0,3.647590533788205,0.0,Reactor,10.3727882863461,Continuous,4.210797122302158,None,79.9349564051075,0.0,None,27.32884658064516,Woody peat,None,84.0,11.0,K₂SO₄,37.0,1.0,Zeolite,1.3575402566949473,2.1457865217391303,14.287413650967949,97.78968300000004,6.848784980249859,0.3077147901058197,0.201137346529525,1000000.0
Sewage sludge,4.0,7.133582415848784,0.0,Reactor,11.429843179348836,Continuous,4.210797122302158,None,52.00000000000001,0.0,None,27.328846580645163,Byproduct,None,112.0,61.0,LB Culture,33.0,1.0,MgSO₄,0.927414342129026,2.1457865217391303,70.73029572790813,100.89521500000002,7.774691965087991,0.4384390413761139,0.2064548231094199,1000000.0
Sewage sludge,3.0,8.514198186386132,10.566829557936332,Reactor,11.23092019115672,Intermittent ,4.210797122302158,None,66.0,992.0,None,27.32884658064516,Byproduct,None,90.0,69.0,Mature compost,20.0,1.0,Biochar,0.0457708897626949,2.1457865217391303,70.24941237619767,100.70990400000002,9.145859449193782,0.4928919374942779,0.1278753978946403,1000000.0
Sewage sludge,0.0,9.011618288725368,35.76317950320112,Trough,5.879694191989656,Intermittent ,4.210797122302158,None,82.1845512915999,1279.0,None,27.32884658064516,Green waste,Poultry manure,53.0,24.0,Biochar,26.0,0.0,Organic acid,0.4826628589474515,2.1457865217391303,54.1778627886702,101.13368400000004,5.8545592580978685,0.3065197169780731,0.1661082484369755,1000000.0
Sewage sludge,1.0,5.055876474587236,10.4789704348031,Trough,11.425796634991116,Intermittent ,4.210797122302158,None,58.0,483.0,None,27.328846580645163,Byproduct,Green waste,110.0,31.0,Labile carbon source,28.0,1.0,MgSO₄,0.9055973416696624,2.1457865217391303,17.769789922051597,102.55225100000006,8.266631055629626,0.4620491564273834,0.1366077047436154,1000000.0
Sewage sludge,1.0,9.848159120266612,0.0,Trough,7.0,Continuous,4.210797122302158,None,74.96903555078293,0.0,None,27.32884658064516,Byproduct,Green waste,88.0,41.0,None,29.0,0.0,None,0.6050162669176831,2.1457865217391303,75.05297385595323,102.64574100000004,7.872871530469243,0.4495598971843719,0.1722986315835022,1000000.0
Sewage sludge,7.0,5.511812559737466,2.6182126036895514,Trough,7.0,Intermittent ,4.210797122302158,None,67.0,410.0,None,27.32884658064516,Husk,Green waste,39.0,10.0,Biochar,21.0,0.0,Gypsum,0.2989553237068594,2.1457865217391303,48.97896255513504,98.55537800000003,7.629770863187768,0.4956654012203216,0.1983086751752119,1000000.0
Sewage sludge,1.0,7.7632103921261315,4.543842749167963,Reactor,5.0,Intermittent ,4.210797122302158,None,72.57534953055645,1074.0,None,27.32884658064516,Husk,None,91.0,10.0,Ca-superphosphate,35.0,1.0,DCD,0.4274196831568175,2.1457865217391303,71.46048736797145,99.59231800000003,7.200820162611644,0.4771914184093475,0.142494143284875,1000000.0
Sewage sludge,0.0,6.748034465746967,28.640092844085697,Windrow,6.0,Intermittent ,4.210797122302158,None,76.84086836057291,893.0,None,27.32884658064516,Plastic tube pieces,Green waste,118.0,10.0,Microbiological agent,24.0,0.0,Potassium phosphate,0.5207873816336499,2.1457865217391303,28.95973944909826,98.69720500000004,5.203798071060319,0.4327404201030731,0.1070183042041125,1000000.0
Sewage sludge,3.0,8.407459873150495,0.0,Windrow,6.0,Continuous,4.210797122302158,None,53.0,0.0,None,27.32884658064516,Byproduct,Straw,97.0,15.0,MgO,24.0,1.0,MgSO₄,0.6883936278870872,2.1457865217391303,34.43832482156201,101.98206500000002,7.993880633007095,0.4100413620471954,0.1992857060501624,1000000.0
