M1_is Enclosed,Period (d), Composting Method,Turning times,V2_Ventilation Interval (min),Compost volume (m3),Initial GI (%),Material_2,Additive_2,Initial Moisture Content (%),Material_3,Additive_1,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Material_Main,Additive_3,Additive_4,V4_Ventilation Day,Application Rate (%DW),Initial C/N (%),V1_Ventilation Type,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,117.0,Reactor,14.0,968.0,0.314,27.32884658064516,Byproduct,Biochar,63.0,Mature compost,Carbonatite,0.3835446227406351,5.0,Green waste,None,None,3.0,1.965797896832251,35.0,Intermittent ,22.790533778790994,1.4280600332415827,44.78039506852294,92.365905,7.163693733739097,0.3548594117164612,0.1769754430948666,1000000.0
0.0,105.0,Windrow,16.0,0.0,0.314,27.32884658064516,Green Waste,Ca-superphosphate,70.53981237100061,Poultry manure,Potassium phosphate,0.0,10.24576871452937,Green waste,None,None,0.0,2.737562981166952,29.0,None,0.0,1.4280600332415827,41.24319097843447,90.77824899999996,5.943319714604056,0.4614890515804291,0.1635088323610511,1000000.0
1.0,63.0,Windrow,27.0,115.0,0.314,27.32884658064516,Sawdust,MgSO₄,63.0,Green waste,Microbiological agent,1.3158087847116515,11.757046143371522,Green waste,None,None,3.0,6.479646357789022,21.0,Intermittent ,48.58596704854574,1.4280600332415827,45.24282591150941,91.63805499999998,6.18860605521249,0.3297097980976105,0.2053916123139509,1000000.0
1.0,98.0,Reactor,20.0,0.0,0.314,27.32884658064516,Husk,DCD,51.0,None,Sodium salt,0.0,10.985902952500885,Green waste,None,None,0.0,4.210547582855988,14.34511175054624,None,0.0,1.4280600332415827,49.30242197817597,90.79324899999996,4.023864901726808,0.4170416593551636,0.1694688164008091,1000000.0
1.0,94.0,Trough,19.0,0.0,0.314,27.32884658064516,Green waste,Gypsum,57.0,None,K₂SO₄,0.5007195283018862,11.514989038143788,Green waste,None,None,2.0,2.2113492722125887,45.27895913846351,Continuous,0.0,1.4280600332415827,64.66107189241846,91.45722399999998,7.597307955705564,0.4359758794307709,0.2335357141554515,20.975653884285983
0.0,62.0,Windrow,18.0,675.0,0.314,27.32884658064516,None,Calcium magnesium phosphate fertilizer,62.99999999999999,None,Phosphogypsum,1.1975500519555178,7.405451861914289,Green waste,None,None,5.0,4.258247943286769,44.03866062633092,Intermittent ,38.27214979672752,1.4280600332415827,62.8898511579529,91.753116,7.247526739895044,0.2934063374996185,0.1655452770665593,20.55294808124233
1.0,82.0,Reactor,22.0,0.0,0.314,27.32884658064516,Green Waste,Gypsum,82.3434184109478,Mature compost,Sulfur,0.0,10.652832881274657,Green waste,None,None,0.0,4.410561646297903,16.0,None,0.0,1.4280600332415827,30.960278798993944,90.61159599999996,3.3006477751250656,0.4165970683097839,0.1913801070496796,1000000.0
1.0,127.0,Reactor,22.0,0.0,0.314,27.32884658064516,None,DCD,60.0,Mature compost,Ferric salt,1.3396748098866211,7.0,Green waste,None,None,0.0,8.506334361208424,44.04890265302722,Continuous,0.0,1.4280600332415827,62.904477386937295,90.98918799999991,4.847275561581411,0.4298289120197296,0.2367379733411266,19.82793668660741
0.0,101.0,Windrow,24.0,0.0,0.314,27.32884658064516,None,DCD,80.36967897919939,Byproduct,Potassium phosphate,0.0,8.0,Green waste,None,None,0.0,2.333685394947161,15.0,None,0.0,1.4280600332415827,37.15721013992642,90.77824899999996,3.1828114943831767,0.4511410892009735,0.1204370778247965,1000000.0
1.0,52.0,Reactor,1.0,0.0,0.314,27.32884658064516,None,Inorganic acid,70.31230570005334,None,Sulfur,1.2765712111749214,6.223234392339255,Green waste,None,None,3.0,3.4742524618688524,31.0,Continuous,0.0,1.4280600332415827,26.341044054859843,91.424324,7.597307955705564,0.3814607560634613,0.2339735689865832,1000000.0
0.0,122.0,Trough,3.0,320.0,0.314,27.32884658064516,Husk,MgSO₄,69.0,Poultry manure,MgSO₄,1.5967572990161938,5.0,Green waste,None,None,4.0,3.0556445184863854,36.0,Intermittent ,52.6886138001409,1.4280600332415827,12.481033629005749,92.092778,9.220223297300556,0.2254649847745895,0.1885971120745855,1000000.0
1.0,73.0,Reactor,14.0,0.0,0.314,27.32884658064516,None,DCD,60.0,Mature compost,MgSO₄,0.0,8.0,Green waste,None,None,0.0,5.022651762770099,18.0,None,0.0,1.4280600332415827,8.876096104383427,90.33963799999994,3.3006477751250656,0.4428582191467285,0.2233315457758375,1000000.0
1.0,94.0,Windrow,16.0,0.0,0.314,27.32884658064516,Green Waste,Ca-superphosphate,55.0,Byproduct,MgO,0.0,10.788751905564776,Green waste,None,None,0.0,3.4316171845775205,18.6590912193224,None,0.8010770154682876,1.4280600332415827,54.43157012888558,90.79324899999996,3.1828114943831767,0.4165454804897308,0.186458194769096,1000000.0
0.0,41.0,Windrow,29.0,1360.0,0.314,27.328846580645163,None,Microbiological agent,54.0,None,Ferric salt,1.0446082511743124,11.501389224836808,Green waste,None,None,4.0,8.06661125830639,33.0,Intermittent ,37.31786564808576,1.4280600332415827,12.059026578146996,92.46711,7.247526739895044,0.3018718361854553,0.1588325459104033,1000000.0
0.0,67.0,Trough,24.0,526.0,0.314,27.32884658064516,Husk,Gypsum,80.59016048354277,Straw,Inorganic acid,1.374151923424515,5.0,Green waste,None,None,4.0,7.361605015570539,35.0,Intermittent ,24.71940251152692,1.4280600332415827,14.365802147111008,92.488803,9.861065116656478,0.3237448334693908,0.163499465679907,1000000.0
1.0,100.0,Windrow,4.0,0.0,0.314,27.32884658064516,None,Inorganic acid,53.0,Poultry manure,Mature compost,0.0,8.0,Green waste,None,None,0.0,2.060010259063109,37.92094009527189,None,0.0,1.4280600332415827,53.81736665504705,90.73260199999996,5.943319714604056,0.4563110470771789,0.2157694908159556,1000000.0
1.0,40.0,Reactor,30.0,0.0,0.314,27.32884658064516,Green Waste,DCD,61.99999999999999,Straw,Labile carbon source,0.0,8.057513117123852,Green waste,None,None,0.0,2.086949410589573,19.0,None,0.0,1.4280600332415827,15.82831554338739,91.12606899999992,4.758268085394209,0.5212740898132324,0.2301258190730803,1000000.0
1.0,14.0,Windrow,25.0,1177.0,0.314,27.32884658064516,Husk,Microbiological agent,81.72517692857305,Poultry manure,Ferric salt,1.7501283935637122,10.233523451555758,Green waste,None,None,3.0,7.634082862083706,17.234508940971825,Intermittent ,45.43675893418685,1.4280600332415827,54.48121279021421,92.53481999999998,9.478156920168589,0.6289278268814087,0.1679311595114114,1000000.0
1.0,113.0,Windrow,9.0,641.0,0.314,27.32884658064516,Plastic tube pieces,Gypsum,61.0,Straw,Potassium phosphate,1.7867046292496425,9.28419744958486,Green waste,None,None,2.0,6.741959001061623,36.0,Intermittent ,1.686397694938908,1.4280600332415827,47.85674158363444,91.449734,7.566958462783827,0.3205763101577759,0.1599203367172622,1000000.0
1.0,40.0,Reactor,0.0,906.0,0.314,28.461260265681787,None,Microbiological agent,60.708555526696685,Byproduct,Mature compost,0.856316761117567,6.212725247174964,Green waste,None,None,3.0,9.88971072989651,17.0,Intermittent ,36.515974494761146,1.4280600332415827,8.378776470553863,91.944119,5.744764195136697,0.2397574484348297,0.1412336501755024,1000000.0
1.0,121.0,Reactor,25.0,0.0,0.314,27.32884658064516,Husk,Inorganic acid,70.00917371047093,Straw,Phosphogypsum,0.0,9.204483825657112,Green waste,None,None,0.0,2.6485792055202118,45.22648233333919,None,0.0,1.4280600332415827,64.5861318643482,90.59659599999996,4.758268085394209,0.5172825455665588,0.1864313271363223,18.43352661181089
1.0,82.0,Reactor,21.0,0.0,0.314,27.32884658064516,None,Ca-superphosphate,54.0,Straw,Organic acid,0.0,8.442225710861768,Green waste,None,None,0.0,8.562411985706081,17.0,None,0.0,1.4280600332415827,48.97761928375889,90.49521699999994,4.758268085394209,0.4194529354572296,0.1684103316877118,1000000.0
0.0,73.0,Windrow,3.0,227.0,0.314,27.32884658064516,None,Ca-superphosphate,67.0,Byproduct,MgHPO₄,1.5409980499661056,5.0,Green waste,None,None,4.0,8.144539255977588,32.0,Intermittent ,13.41393887290822,1.4280600332415827,51.69783218121641,92.577069,5.846495528029965,0.2204694896936416,0.1733873662636733,1000000.0
0.0,112.0,Trough,14.0,1120.0,0.314,27.32884658064516,Husk,Ca-superphosphate,64.0,Mature compost,Microbiological agent,1.9392763432029725,8.737302310012424,Green waste,None,None,2.0,2.47772675828947,31.0,Intermittent ,51.91336300052864,1.4280600332415827,25.78208825729688,92.54151099999996,6.18860605521249,0.425283282995224,0.170042417328347,1000000.0
1.0,42.0,Reactor,28.0,0.0,0.314,27.32884658064516,Byproduct,Biochar,63.0,None,Ferric salt,0.0,10.47043603157342,Green waste,None,None,0.0,6.170924623090873,39.0,None,0.0,1.4280600332415827,45.11041450730579,90.33963799999994,4.023864901726808,0.4314299523830414,0.202048265084799,1000000.0
1.0,108.0,Windrow,13.0,1145.0,0.314,27.32884658064516,Plastic tube pieces,Biochar,53.0,Green waste,Sand,1.1054366033924667,5.0,Green waste,None,None,4.0,8.887616533345728,17.0,Intermittent ,17.995021568135467,1.4280600332415827,41.723242952828144,91.858898,8.123227839194735,0.3184648752212524,0.1379982835599152,1000000.0
0.0,98.0,Trough,27.0,0.0,0.314,27.32884658064516,Green Waste,Biochar,73.05159606880294,None,Gypsum,0.0,11.148419125606978,Green waste,None,None,0.0,2.238837514758496,23.0,None,0.0,1.4280600332415827,36.57970835464673,91.12606899999992,3.906028620984919,0.5310296416282654,0.1750242498782127,1000000.0
0.0,96.0,Trough,17.0,1326.0,0.314,27.32884658064516,Green waste,DCD,52.0,Straw,Lignite,0.4591319390851227,6.0,Green waste,None,None,2.0,6.684551409510897,31.09348749278904,Intermittent ,13.32957741612001,1.4280600332415827,15.34144557623495,92.222469,7.224724047163264,0.3184329569339752,0.153496904064331,1000000.0
0.0,18.0,Windrow,15.0,0.0,0.314,27.32884658064516,Byproduct,DCD,83.50619434361764,None,Potassium phosphate,0.0,9.95913429682134,Green waste,None,None,0.0,2.154643342696981,28.0,None,0.0,1.4280600332415827,17.903048206445767,91.12606899999992,3.906028620984919,0.9017207026481628,0.1551029791441671,1000000.0
1.0,20.0,Reactor,28.0,1211.0,0.314,27.32884658064516,Green Waste,DCD,75.36738925640631,None,Forsterite,1.4702672587157306,11.947955730791035,Green waste,None,None,0.0,2.729850202297785,26.0,Intermittent ,53.43662386270603,1.4280600332415827,11.593609834758055,92.08866799999996,5.848259096211965,0.8686951398849487,0.1813345645690022,1000000.0
1.0,107.0,Reactor,16.0,0.0,0.314,27.32884658064516,Green waste,Gypsum,56.0,None,Microbiological agent,0.0,6.0,Green waste,None,None,0.0,2.2268408588755557,40.03552294805522,None,0.0,1.4280600332415827,57.17313023204389,90.94441599999996,4.023864901726808,0.5310296416282654,0.22873448570762,16.705525608106772
1.0,23.0,Reactor,9.0,1039.0,0.314,27.32884658064516,Green waste,DCD,79.54835453329504,Straw,Inorganic acid,1.9895429063626984,8.57450702777924,Green waste,None,None,4.0,8.414342078528577,22.0,Intermittent ,11.82788990716367,1.4280600332415827,39.50417235826517,92.748183,7.566958462783827,0.3242871463298797,0.1798412328209941,1000000.0
1.0,73.0,Reactor,20.0,443.0,0.314,27.32884658064516,Soil,Microbiological agent,66.0,Green waste,Ca-superphosphate,1.211208166738663,8.0,Green waste,None,None,2.0,2.3974314582729743,20.0,Intermittent ,33.31373332533436,1.4280600332415827,22.3835848969656,90.959282,7.607168797213161,0.4519203603267669,0.2001306710161177,1000000.0
1.0,59.0,Reactor,15.0,0.0,0.314,27.32884658064516,Husk,Inorganic acid,80.71276240574413,Byproduct,Calcium magnesium phosphate fertilizer,0.0,7.0,Green waste,None,None,0.0,3.822461066919897,40.96112004938937,None,0.0,1.4280600332415827,58.49493845934344,90.61159599999996,3.3006477751250656,0.3188763558864593,0.2075742248575867,20.609106438936227
1.0,35.0,Trough,14.0,0.0,0.314,27.32884658064516,Green waste,Gypsum,71.23207360566643,Mature compost,Biochar,0.0,5.0,Green waste,None,None,0.0,4.16877536615118,13.0,None,0.0,1.4280600332415827,45.604862868786284,90.65704999999994,3.1828114943831767,0.3909203708171844,0.2304112830411435,1000000.0
0.0,73.0,Windrow,27.0,618.0,0.314,27.328846580645163,Sawdust,Biochar,59.0,Green waste,Sulfur,0.3276148605122194,9.005157054108013,Green waste,None,None,2.0,7.116843746591302,42.58304734082328,Intermittent ,7.625896581428735,1.4280600332415827,60.81114800106396,91.325704,6.1887299436505305,0.3797595798969269,0.1256867137766598,1000000.0
1.0,101.0,Windrow,6.0,0.0,0.314,27.32884658064516,Byproduct,Ca-superphosphate,53.0,Mature compost,Labile carbon source,0.0,8.0,Green waste,None,None,0.0,4.32956079254159,35.0,None,0.0,1.4280600332415827,39.99301235158429,90.75254899999996,3.1828114943831767,0.4170416593551636,0.2095951941167871,1000000.0
1.0,105.0,Trough,11.0,898.0,0.314,27.32884658064516,Green Waste,MgSO₄,53.0,Green waste,Sodium phosphates,0.2724438674465121,9.151954541378052,Green waste,None,None,3.0,2.125899754729091,14.0,Intermittent ,45.42457118257372,1.4280600332415827,41.18735592810126,92.043285,6.18860605521249,0.392287939786911,0.1310663944860318,1000000.0
0.0,90.0,Windrow,13.0,0.0,0.314,27.32884658064516,Byproduct,Inorganic acid,68.0,Green waste,Calcium magnesium phosphate fertilizer,0.0,5.0,Green waste,None,None,0.0,7.67479617601722,30.0,None,0.0,1.4280600332415827,47.432123837312325,90.31356399999991,3.1828114943831767,0.4260548055171966,0.1603453606920724,1000000.0
1.0,35.0,Reactor,2.0,192.0,0.314,27.32884658064516,None,Potassium phosphate,60.0,Green waste,Phosphogypsum,0.354084824475287,8.863305998961884,Green waste,None,None,3.0,2.990096569895494,39.0,Intermittent ,14.958126277285883,1.4280600332415827,47.84221915857636,91.465491,5.782089048601165,0.3846776783466339,0.1584118060895609,1000000.0
1.0,47.0,Reactor,21.0,0.0,0.314,27.32884658064516,Green Waste,Calcium magnesium phosphate fertilizer,65.0,Green waste,LB Culture,1.2017454317029557,8.682893406663972,Green waste,None,None,4.0,3.8539247087510335,29.0,Continuous,0.0,1.4280600332415827,50.112031992709824,92.061738,6.71705487455194,0.3001445233821869,0.2502956699790322,1000000.0
1.0,109.0,Windrow,18.0,520.0,0.314,27.32884658064516,Straw,MgO,54.0,None,Calcium magnesium phosphate fertilizer,1.534008956554795,8.620785495747757,Green waste,None,None,0.0,7.1482561064111865,10.0,Intermittent ,44.748932873205895,1.4280600332415827,11.237161844486671,91.28056699999992,7.2668218382126435,0.4587366282939911,0.1318446704945537,1000000.0
