V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.6406380447617217,None,7.412196679019804,Organic acid,1100.0,5.20172685814428,7.0,1.0,9.0,Woody peat,Swine manure,Trough,None,0.6277154746460176,33.0,27.32884658064516,None,27.0,9.189837477524437,Mature compost,71.66492792658721,Intermittent ,2.0952942734506244,18.61202546364572,106.69460600000004,8.641355561073008,0.6522402763366699,0.1530663327724605,1000000.0
0.5400093326375812,None,7.624694347224923,Forsterite,1165.0,57.656477077911845,11.0,1.0,8.0,Woody peat,Swine manure,Reactor,Biochar,0.6277154746460176,33.0,27.328846580645163,None,29.0,8.590361934154762,Green waste,55.0,Intermittent ,2.0952942734506244,48.66330998183415,107.73381100000002,9.091382495533145,0.404885470867157,0.1359437653958504,1000000.0
1.3622759331959473,None,3.599014367935541,Gypsum,0.0,0.0,16.0,0.0,10.0,Plastic tube pieces,Swine manure,Windrow,Mg(OH)₂,0.6277154746460176,31.0,27.32884658064516,None,13.347057622712656,8.868589108286333,Byproduct,70.0,Continuous,2.0952942734506244,28.38763186044146,104.89060600000006,9.381275698619609,0.4170651137828827,0.1625124654316422,1000000.0
1.811128727085077,None,7.520174929688883,LB Culture,975.0,31.455176472473187,15.0,0.0,6.0,Sawdust,Swine manure,Windrow,Biochar,0.6277154746460176,25.0,27.32884658064516,None,41.30136215168381,10.750567595135012,Green waste,69.0,Intermittent ,2.0952942734506244,86.53850760213345,107.28816000000003,9.436299163945806,0.9537827968597412,0.1444071254389507,25.74590170279415
1.0130061016694645,None,3.402828862310032,Zeolite,278.0,53.40314901398283,17.0,0.0,1.0,Byproduct,Swine manure,Trough,Zeolite,0.6277154746460176,38.0,27.32884658064516,None,27.0,10.52875858911011,Poultry manure,66.0,Intermittent ,2.0952942734506244,67.79854415242703,108.12346200000002,7.275912395278451,0.4179018139839172,0.1337260060652998,1000000.0
1.7403643096543082,None,7.293257009156583,None,1125.0,18.95703496891199,15.0,1.0,2.0,Straw,Swine manure,Trough,None,0.6277154746460176,17.0,27.32884658064516,None,26.405837261441395,10.907835480593462,Byproduct,72.71189215027165,Intermittent ,2.0952942734506244,66.03365940805773,107.97847200000002,8.47815522029166,0.986764430999756,0.149747482378502,1000000.0
1.6521183511204325,None,7.063678600568627,Zeolite,688.0,21.57784473350956,18.0,1.0,2.0,Byproduct,Swine manure,Trough,Inorganic acid,0.6277154746460176,38.0,27.32884658064516,None,43.15711856119968,11.638813989257766,None,72.35548389429212,Intermittent ,2.0952942734506244,90.42686337991134,108.57607000000002,7.159864620652119,0.4505278468132019,0.1315933968150347,23.74527144115674
0.1313634627349462,None,2.4433871914397427,Calcium magnesium phosphate fertilizer,185.0,26.01241047420508,26.0,1.0,8.0,Sawdust,Swine manure,Windrow,MgSO₄,0.6277154746460176,35.0,27.32884658064516,None,12.0,11.460843983685631,None,74.16786861405444,Intermittent ,2.0952942734506244,30.803379483431726,106.89001400000004,8.860173214152399,0.6437492966651917,0.1687024137860209,1000000.0
2.4685061997669133,None,3.564227008620636,Forsterite,0.0,0.0,18.0,0.0,3.0,Green Waste,Swine manure,Windrow,Ca-superphosphate,0.6277154746460176,19.0,27.32884658064516,None,13.488290995766146,7.0,Green waste,81.7696791213647,Continuous,2.0952942734506244,47.030882086821,105.19379000000002,7.680967105119325,1.1159732341766355,0.174531054059739,1000000.0
1.3880420320118376,None,9.667215053076353,Phosphogypsum,1250.0,3.872728579809277,3.0,1.0,14.0,Soil,Swine manure,Reactor,Ca-superphosphate,0.6277154746460176,45.0,27.32884658064516,None,26.0,5.0,None,51.0,Intermittent ,2.0952942734506244,68.7535478195541,105.08788700000002,8.55636018450719,0.3840826451778412,0.1623934127783173,1000000.0
