Material_2,Initial pH,Additive_3,Additive_2,Initial Moisture Content (%),V2_Ventilation Interval (min),Material_3,Application Rate (%DW), Composting Method,Additive_4,V1_Ventilation Type,Initial C/N (%),Compost volume (m3),Material_Main,Period (d),V3_Ventilation Duration (min),Additive_1,V4_Ventilation Day,M1_is Enclosed,Initial GI (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
12.0,6.0,4,2.0,63.04175343649503,760.0,2.0,8.31491260188956,2.0,1,1,23.725503348382137,2.147162565177521,0,34.0,31.745918215887997,13.0,23.0,0.0,27.32884658064516,30.0,1.824093797293996,1.596639959668374,37.88108670927273,106.20546999999999,6.981633120317351,1.0440599918365479,0.17915061677669983,26.824821168015863
2.0,6.6294788206413475,4,2.0,64.98771329171393,0.0,9.0,4.41166806477462,1.0,1,2,33.313715568315395,2.147162565177521,0,39.0,0.0,36.0,0.0,0.0,27.32884658064516,24.0,0.0,1.596639959668374,53.190009481398775,108.78527000000003,3.031598318052633,1.0780272483825684,0.19293368495401012,26.02515970536435
4.0,6.420287506414198,4,8.0,68.0,0.0,9.0,6.397217366103389,0.0,1,2,16.183020788729912,2.147162565177521,0,38.0,0.0,14.0,0.0,1.0,27.32884658064516,27.0,0.0,1.596639959668374,25.838457659430187,106.74233600000004,3.441733939405394,1.0819621086120605,0.19574897698581267,24.80256059360041
0.0,8.0,4,3.0,52.0,0.0,2.0,3.9819643172040475,2.0,1,0,32.03569449208068,2.147162565177521,0,42.0,0.0,38.0,15.0,0.0,27.32884658064516,31.0,1.603248368361183,1.596639959668374,51.14946996178405,107.304187,7.691563838779144,0.28948065638542175,0.1992606074672747,24.82862372856533
13.0,7.145985356023458,4,1.0,51.795926921287126,0.0,3.0,3.25634278126714,0.0,1,2,12.141382286267298,2.147162565177521,0,42.0,0.0,11.0,0.0,1.0,27.32884658064516,26.0,0.0,1.596639959668374,19.38541612386413,106.50324200000001,4.045887907809296,1.0516366958618164,0.17033934734311723,27.227878247605922
6.0,5.967067037603509,4,3.0,53.0,0.0,3.0,6.727054707702019,2.0,1,2,10.902037211580026,2.147162565177521,0,30.0,0.0,28.0,0.0,0.0,27.32884658064516,28.0,0.0,1.596639959668374,17.406628253800246,110.03699900000005,3.14277298537902,1.0943846702575684,0.13901162906161837,25.92111154984025
8.0,6.0,4,13.0,64.0,0.0,9.0,6.559515826172533,1.0,1,2,18.0,2.147162565177521,0,29.0,0.0,34.0,0.0,0.0,27.32884658064516,25.0,0.0,1.596639959668374,28.739519274030734,107.06345900000002,3.4401198588711996,1.0868518352508545,0.17107833203904796,1000000.0
6.0,6.0,4,8.0,62.501082740212986,0.0,5.0,8.057427976893493,0.0,1,2,21.675769929391798,2.147162565177521,0,29.0,0.0,28.0,0.0,1.0,27.32884658064516,29.0,0.0,1.596639959668374,34.608400425845076,109.45543300000004,3.4833234836073763,1.0555856227874756,0.22660577987287994,27.654010503377542
4.0,5.744057148208703,4,9.0,52.2417833209458,0.0,4.0,2.673388759290771,2.0,1,2,10.353260587569604,2.147162565177521,0,23.0,0.0,38.0,0.0,1.0,27.32884658064516,21.0,0.0,1.596639959668374,16.5304295669733,107.381146,3.1755988630090357,1.0963242053985596,0.1660241072212949,28.51478577211061
5.0,7.0,4,2.0,69.93036715622533,0.0,0.0,5.6086082202137035,2.0,1,2,29.40834408444729,2.147162565177521,0,53.0,0.0,36.0,0.0,1.0,27.32884658064516,29.0,0.0,1.596639959668374,46.954537312905586,105.91568200000003,2.9153184041540565,1.0964362621307373,0.20871722953209984,25.65651682534097
3.0,5.0,4,9.0,56.082935193003905,0.0,2.0,5.205934470829733,2.0,1,2,31.0,2.147162565177521,0,66.0,0.0,38.0,0.0,1.0,27.32884658064516,29.0,0.0,1.596639959668374,49.495838749719596,106.259675,2.783213635605367,1.0907533168792725,0.1890357638847865,1000000.0
13.0,7.225568640997219,4,2.0,57.0,0.0,9.0,4.20258293662592,2.0,1,2,18.702403794880496,2.147162565177521,0,50.0,0.0,31.0,0.0,0.0,27.32884658064516,24.0,0.0,1.596639959668374,29.861005240759642,106.316288,4.344848861835668,1.037926197052002,0.17813669235298507,26.35558470234956
5.0,7.0,4,8.0,63.0,0.0,0.0,4.348904851482476,0.0,1,2,38.27619313223683,2.147162565177521,0,65.0,0.0,17.0,0.0,1.0,27.32884658064516,29.0,0.0,1.596639959668374,61.1132994589135,106.85400500000003,2.906600370120208,1.105520486831665,0.24039245007591747,21.331486957989817
5.0,5.994458461345054,4,8.0,67.14426685405067,0.0,4.0,9.034911882318116,0.0,1,2,38.0,2.147162565177521,0,39.0,0.0,25.0,0.0,1.0,27.32884658064516,31.0,0.0,1.596639959668374,15.96639959668374,109.72315350000002,3.14277298537902,1.0307316780090332,0.18496562677535788,1000000.0
12.0,6.22432961875588,4,15.0,56.0,0.0,5.0,2.163136911611825,2.0,1,0,31.146488644670555,2.147162565177521,0,38.0,0.0,16.0,20.0,0.0,27.32884658064516,28.0,1.9933431105085986,1.596639959668374,49.72972837343826,107.56510200000001,7.0749377958781485,0.9571601748466492,0.20865366457691917,28.28364064701161
13.0,5.0,4,9.0,56.0,0.0,9.0,8.103474842021598,0.0,1,2,12.0,2.147162565177521,0,34.0,0.0,38.0,0.0,1.0,27.32884658064516,28.0,0.0,1.596639959668374,19.15967951602049,109.33645100000005,3.4401198588711996,1.0606179237365723,0.16131247340579688,1000000.0
3.0,5.872454262110862,4,1.0,64.0,0.0,3.0,2.858347722397939,1.0,1,2,31.0,2.147162565177521,0,36.0,0.0,25.0,0.0,0.0,27.32884658064516,27.0,0.0,1.596639959668374,49.495838749719596,110.17002200000003,2.885813207855049,1.0931034088134766,0.24074456059987487,1000000.0
0.0,6.0,4,10.0,66.0,0.0,0.0,5.017499404910079,0.0,1,0,23.0,2.147162565177521,0,39.0,0.0,33.0,19.0,1.0,27.32884658064516,30.0,1.5938084057581516,1.596639959668374,36.722719072372605,108.42335100000003,7.510228805843649,0.30659016966819763,0.24921432112650121,1000000.0
14.0,7.109605380273051,4,3.0,64.80956026751518,0.0,3.0,2.399553676525179,0.0,1,2,12.293655256482367,2.147162565177521,0,18.0,0.0,38.0,0.0,1.0,27.32884658064516,7.0,0.0,1.596639959668374,19.6285412328869,104.50922899999998,4.045887907809296,1.1833460330963135,0.1628411059418685,31.482484712944558
