Initial GI (%),V4_Ventilation Day,V2_Ventilation Interval (min), Composting Method,Material_3,Additive_3,Compost volume (m3),Turning times,Initial Moisture Content (%),Initial pH,Period (d),V5_Ventilation rate (L/min/kg iniDW),M1_is Enclosed,Initial C/N (%),Application Rate (%DW),Additive_4,Material_Main,Additive_2,Material_2,V1_Ventilation Type,V3_Ventilation Duration (min),Additive_1,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
27.328846580645163,29.0,1151.0,2.0,4.0,4.0,0.6292491869918699,2.0,58.0,9.846242335261053,94.0,0.06053025722468574,1.0,30.0,5.185006761403117,1.0,7,8.0,8.0,1.0,27.3569878830222,19.0,2.4967368849582217,52.745803910510844,99.04408400000004,10.933933992677268,0.31049591302871704,0.13264970384413322,1000000.0
27.328846580645163,6.0,389.0,0.0,3.0,4.0,0.6292491869918699,3.0,51.0,11.105388624159103,100.0,0.6769345119209551,1.0,24.000000000000004,4.475593381796652,1.0,7,2.0,2.0,1.0,59.22851615559283,28.0,2.4967368849582217,46.58279175308371,107.18144300000003,8.169034340401213,0.5486456155776978,0.15885718897885634,1000000.0
27.32884658064516,45.0,728.0,0.0,2.0,4.0,0.6292491869918699,5.0,83.70219647031851,9.32840216195104,45.0,0.7511208668354565,1.0,44.085522578677505,8.666977018466472,1.0,7,2.0,3.0,1.0,47.288492258930226,17.0,2.4967368849582217,110.06995031484261,105.35080600000003,10.788827236563415,0.3827088475227356,0.1511270799012122,20.760291681178504
27.32884658064516,16.0,287.0,1.0,9.0,4.0,0.6292491869918699,1.0,70.0,8.18037662741348,72.0,0.482803272063963,0.0,29.0,6.233872897971637,1.0,7,1.0,2.0,1.0,39.64924307040566,7.0,2.4967368849582217,46.01624552023218,105.37476300000004,9.547174865154993,0.5161535143852234,0.1815183506236002,1000000.0
27.32884658064516,31.0,773.0,1.0,0.0,4.0,0.6292491869918699,8.0,56.3192110070932,8.674671207422428,99.0,1.9599060337590974,1.0,23.976036463937593,2.4685374388085806,1.0,7,2.0,13.0,1.0,58.922998860655866,31.0,2.4967368849582217,33.20089145980525,100.83217400000004,8.509330875273925,0.22033186256885529,0.15755278488342989,1000000.0
27.32884658064516,3.0,72.0,2.0,2.0,4.0,0.6292491869918699,26.0,66.0,5.0,84.0,0.8359218801105299,0.0,42.82910209304056,9.412991703097143,1.0,7,12.0,12.0,1.0,31.02457947770594,17.0,2.4967368849582217,106.93299894533574,100.17165500000003,9.202930415306076,0.277505099773407,0.1631594814913251,22.553343216489047
27.328846580645163,44.0,1328.0,2.0,2.0,4.0,0.6292491869918699,16.0,69.0,11.365302845822715,85.0,1.8117341043624478,0.0,26.0,8.216249283419755,1.0,7,5.0,3.0,1.0,47.059324854790425,23.0,2.4967368849582217,58.56064266242713,102.56279599999999,10.223336912616894,0.4478677213191986,0.17204335772094834,1000000.0
27.328846580645163,43.0,300.0,2.0,4.0,4.0,0.6292491869918699,16.0,61.00000000000001,6.0,69.0,1.126403903417318,1.0,29.0,5.325538236598281,1.0,7,2.0,5.0,1.0,40.86995810924789,18.0,2.4967368849582217,50.20217829225593,104.04151300000004,10.988419566701891,0.24506071209907532,0.17667927519607965,1000000.0
27.32884658064516,34.0,1229.0,0.0,2.0,4.0,0.6292491869918699,1.0,73.1668406475584,7.0,116.0,0.889509145355708,1.0,11.0,8.166609774545442,1.0,7,2.0,3.0,1.0,52.456181979452,7.0,2.4967368849582217,26.681696516603406,105.42685600000003,8.944738062464722,0.3827088475227356,0.1555321890200163,1000000.0
27.32884658064516,11.0,578.0,1.0,2.0,4.0,0.6292491869918699,21.0,70.0,9.352268084629188,124.0,0.1742909890031692,1.0,30.0,6.652704376670815,1.0,7,3.0,4.0,1.0,53.051881528821646,34.0,2.4967368849582217,72.75137521535859,104.53292400000002,9.305688202192492,0.3153926134109497,0.13413953592466415,1000000.0
27.32884658064516,25.0,1213.0,1.0,9.0,4.0,0.6292491869918699,4.0,51.0,5.0,109.0,0.7963656819999281,0.0,45.561234206597966,2.9223875925823855,1.0,7,1.0,5.0,1.0,39.17484408170564,15.0,2.4967368849582217,113.75441396783339,104.73688400000005,8.96894105797044,0.23187267780303955,0.15011129134822745,18.22433797259738
27.32884658064516,1.0,332.0,0.0,3.0,4.0,0.6292491869918699,15.0,50.0,10.73273274492815,26.0,0.20895624630484777,1.0,39.0,2.7403729764187013,1.0,7,2.0,8.0,1.0,46.95077033352297,15.0,2.4967368849582217,22.789497199573795,104.34132500000004,5.663825661522376,0.12082036584615707,0.16074688791170502,1000000.0
27.32884658064516,7.0,1375.0,0.0,4.0,4.0,0.6292491869918699,4.0,61.0,5.0,114.0,1.2762804556657696,1.0,37.0,5.383496104649785,1.0,7,1.0,6.0,1.0,41.955108225015024,23.0,2.4967368849582217,83.20195080986103,107.06881100000004,8.427270191420181,0.21417470276355743,0.15628680398715342,1000000.0
27.750007374763435,81.0,464.0,2.0,3.0,4.0,0.6292491869918699,30.0,82.08280875752081,6.0,115.0,1.7008589343926817,1.0,13.704232292551119,6.745257979830717,1.0,7,10.0,12.0,1.0,41.78473305880929,16.0,2.4967368849582217,48.25020586092902,98.70270900000003,9.246830541415259,0.3344297707080841,0.1412147816952648,1000000.0
27.32884658064516,2.0,269.0,0.0,9.0,4.0,0.6292491869918699,13.0,56.0,5.0,43.0,1.076802692685898,1.0,11.0,2.2559856321299554,1.0,7,2.0,8.0,1.0,37.11614658945482,21.0,2.4967368849582217,80.9367615587533,104.97919400000005,6.1873686034972515,0.2524513006210327,0.1576956973961359,1000000.0
27.328846580645163,15.0,889.0,1.0,0.0,4.0,0.6292491869918699,0.0,73.76970693652447,6.0,90.0,1.2980688765694557,0.0,22.1981172076268,8.598888708276142,1.0,7,11.0,14.0,1.0,28.471168187594955,27.0,2.4967368849582217,14.297563905618379,98.80844400000004,9.58712483099219,0.30704861879348755,0.14321814378867542,1000000.0
27.328846580645163,17.0,723.0,0.0,4.0,4.0,0.6292491869918699,1.0,54.0,10.372945454636483,119.0,1.8182955420998845,1.0,17.0,7.690601243390058,1.0,7,3.0,3.0,1.0,57.29002836065743,4.0,2.4967368849582217,19.269769587772203,105.98934900000003,8.944738062464722,0.45563608407974243,0.16170420192023618,1000000.0
27.32884658064516,16.0,11.0,0.0,3.0,4.0,0.6292491869918699,29.0,70.56286438231142,11.802215877416316,79.0,1.9417825633796117,1.0,31.0,4.579848145808748,1.0,7,2.0,6.0,1.0,54.51101993850393,10.0,2.4967368849582217,98.09832614619658,105.44348700000005,10.271482479850965,0.21976575255393982,0.2055121696011078,1000000.0
27.32884658064516,35.0,975.0,0.0,2.0,4.0,0.6292491869918699,24.0,81.41040554172568,5.0,125.0,1.1908905305883632,1.0,35.379562168442625,5.620713966552292,1.0,7,3.0,13.0,1.0,49.10410872224935,12.0,2.4967368849582217,20.846674658977086,104.49572600000002,9.077583184786288,0.332487016916275,0.13754458453821267,1000000.0
27.32884658064516,0.0,619.0,0.0,3.0,4.0,0.6292491869918699,2.0,58.0,9.748929634457813,66.0,0.835687389932952,1.0,13.0,5.039821212113119,1.0,7,6.0,3.0,1.0,34.990309546105024,13.0,2.4967368849582217,99.32533671364031,100.51689900000002,5.609359524615945,0.34138616919517517,0.14390072403384369,1000000.0
27.983953258158706,30.0,1304.0,1.0,9.0,4.0,0.6292491869918699,15.0,80.12022551510921,9.386664694775376,102.0,1.0010069121705556,0.0,33.0,6.539869274673543,1.0,7,3.0,14.0,1.0,33.75722997074263,21.0,2.4967368849582217,77.8333186685096,104.02930600000002,8.998807865287107,0.332487016916275,0.16507739641588154,1000000.0
27.328846580645163,62.0,28.0,0.0,5.0,4.0,0.6292491869918699,25.0,74.57992116546342,5.0,101.0,0.7024665230334228,1.0,32.0,9.741523324905861,1.0,7,2.0,14.0,1.0,47.18032366160721,6.0,2.4967368849582217,80.70515162346483,105.89445300000007,9.077583184786288,0.2175479233264923,0.19004251029859828,1000000.0
27.32884658064516,47.0,872.0,0.0,9.0,4.0,0.6292491869918699,8.0,65.0,7.0,122.0,0.7705563586142867,1.0,37.0,8.772443074124004,1.0,7,0.0,6.0,1.0,33.06041207721415,17.0,2.4967368849582217,45.4638399103502,102.92536200000002,11.741033655775144,0.8402864933013916,0.17192489954601461,1000000.0
27.32884658064516,27.0,1390.0,1.0,9.0,4.0,0.6292491869918699,4.0,58.0,8.0,130.0,0.2539107179011084,0.0,16.0,2.8085223723094463,1.0,7,11.0,13.0,1.0,46.20784837066691,2.0,2.4967368849582217,54.97055495237089,99.90757900000004,9.011485270281632,0.3053663969039917,0.11114938108058334,1000000.0
27.328846580645163,34.0,649.0,2.0,9.0,4.0,0.6292491869918699,0.0,76.32827013418768,7.062521669183057,77.0,0.7916687443342647,0.0,38.0,8.835899939959898,1.0,7,5.0,13.0,1.0,44.30827340989197,19.0,2.4967368849582217,52.52644772393441,104.09778300000002,10.933933992677268,0.3053663969039917,0.157488304872309,1000000.0
27.32884658064516,43.0,1043.0,2.0,4.0,4.0,0.6292491869918699,5.0,57.0,7.0,110.0,0.5779002162097802,1.0,19.0,7.653589312376646,1.0,7,5.0,6.0,1.0,41.68153451017949,37.0,2.4967368849582217,35.3302049832236,103.73784100000003,8.763933582510539,0.29695945978164673,0.12443444578502086,1000000.0
27.32884658064516,4.0,314.0,0.0,0.0,4.0,0.6292491869918699,27.0,66.59750407758142,8.0,19.0,1.4477694366100862,1.0,38.0,3.105973933474842,1.0,7,3.0,12.0,1.0,33.47321591214241,12.0,2.4967368849582217,64.5063377264464,102.40311100000007,7.049090188565412,0.28370124101638794,0.1995857878220085,1000000.0
27.32884658064516,80.0,957.0,1.0,9.0,4.0,0.6292491869918699,18.0,72.6005032037681,8.0,98.0,0.8220423293354353,0.0,33.0,9.55187117367956,1.0,7,3.0,12.0,1.0,51.267593957546964,21.0,2.4967368849582217,53.090528223366945,104.08697800000003,8.998807865287107,0.3344297707080841,0.1857667643000513,1000000.0
27.32884658064516,49.0,764.0,2.0,4.0,4.0,0.6292491869918699,27.0,61.0,8.646585310090465,61.0,0.7332876541775675,0.0,21.0,5.8266895752403,1.0,7,7.0,14.0,1.0,28.58048412972603,25.0,2.4967368849582217,78.64281510049483,98.37098800000001,10.353109452610731,0.332487016916275,0.14300666059211553,1000000.0
27.32884658064516,43.0,1374.0,0.0,0.0,4.0,0.6292491869918699,8.0,82.4874522413372,8.0,99.0,1.3263254763704715,1.0,33.0,3.5037979482902957,1.0,7,2.0,4.0,1.0,53.34878224934536,6.0,2.4967368849582217,20.263982519292078,101.63518600000005,8.501688823142178,0.24468284845352173,0.18772459606171857,1000000.0
27.32884658064516,1.0,1047.0,1.0,3.0,4.0,0.6292491869918699,2.0,83.32561664759689,5.0,23.0,1.2188744461989909,0.0,27.0,6.167980800434497,1.0,7,12.0,2.0,1.0,34.74593421727074,36.0,2.4967368849582217,95.37343924716053,101.98835500000001,6.412963389152298,0.28973373770713806,0.14768767287040455,1000000.0
27.32884658064516,0.0,1297.0,1.0,4.0,4.0,0.6292491869918699,11.0,61.0,8.149387416380321,79.0,1.896864533363265,1.0,24.0,6.608215692589104,1.0,7,9.0,5.0,1.0,44.97044273253457,31.0,2.4967368849582217,98.25636713591973,100.29221900000002,6.686256475826373,0.20578254759311676,0.1725105667593284,1000000.0
27.32884658064516,31.0,1380.0,2.0,5.0,4.0,0.6292491869918699,12.0,55.99999999999999,11.863969614844642,98.0,1.9719610496511504,1.0,24.0,3.3926123964273396,1.0,7,5.0,12.0,1.0,53.34811774134568,19.0,2.4967368849582217,61.76524831118989,102.50313200000002,11.066779114998834,0.33553147315979004,0.17077147626579234,1000000.0
27.32884658064516,35.0,1067.0,2.0,3.0,4.0,0.6292491869918699,30.0,53.0,11.677118758870966,124.0,1.210741999782149,1.0,35.0,4.448314475083947,1.0,7,13.0,8.0,1.0,36.49714885441805,36.0,2.4967368849582217,19.497654165041855,99.05818000000004,9.305688202192492,0.3366207778453827,0.14856840935639126,1000000.0
27.32884658064516,30.0,888.0,1.0,2.0,4.0,0.6292491869918699,11.0,82.20823120825936,7.0,62.0,0.8199074275344289,1.0,19.0,5.971085256976173,1.0,7,10.0,2.0,1.0,28.434872043163104,12.0,2.4967368849582217,84.0791846846853,97.188399,9.144330392603198,0.5824140906333923,0.174601761702165,1000000.0
27.328846580645163,46.0,360.0,1.0,9.0,4.0,0.6292491869918699,6.0,68.0,9.15820328217837,73.0,1.9590561223698753,1.0,25.0,2.5811646368211107,1.0,7,5.0,3.0,1.0,52.27416285554281,33.0,2.4967368849582217,86.33206829242776,102.694472,8.763933582510539,0.45563608407974243,0.17251246595489375,1000000.0
27.32884658064516,38.0,212.0,2.0,2.0,4.0,0.6292491869918699,26.0,80.17571054886619,8.00883129000621,74.0,1.8429399457652649,1.0,16.0,5.6982075963212155,1.0,7,3.0,8.0,1.0,34.41753661321092,17.0,2.4967368849582217,90.53255435721111,104.80454766666669,10.988419566701891,0.3366207778453827,0.1963318551510262,1000000.0
27.32884658064516,23.0,1202.0,2.0,0.0,4.0,0.6292491869918699,6.0,51.0,6.0,85.0,1.4624215860047638,1.0,45.27730291196316,6.226489596296913,1.0,7,3.0,4.0,1.0,35.23186251837434,25.0,2.4967368849582217,113.04551223172473,102.50316900000003,9.556752125692164,0.30332037806510925,0.1591084937133421,17.76472426021818
27.32884658064516,2.0,23.0,0.0,5.0,4.0,0.6292491869918699,24.0,73.44257774188925,8.0,112.0,0.3574673703289877,1.0,24.0,6.884679454875981,1.0,7,8.0,12.0,1.0,55.18561081128832,16.0,2.4967368849582217,77.34975437200002,102.94477200000001,6.635436674122888,0.277505099773407,0.21764443892226332,1000000.0
27.32884658064516,19.0,26.0,1.0,4.0,4.0,0.6292491869918699,30.0,65.0,9.277953160592684,64.0,0.32778569813197533,1.0,29.0,5.085184679364559,1.0,7,15.0,6.0,1.0,37.07624799640791,23.0,2.4967368849582217,51.53309106182878,100.51611300000002,10.223336912616894,0.31153687834739685,0.18565420186678627,1000000.0
27.32884658064516,6.0,650.0,1.0,4.0,4.0,0.6292491869918699,6.0,57.0,11.439109898121476,127.0,1.0786650497351162,0.0,44.319643961467015,3.8465086704132148,1.0,7,1.0,5.0,1.0,35.647630934490515,28.0,2.4967368849582217,110.65448980681062,106.02725600000005,8.702310335270614,0.2670220732688904,0.1527724404633633,20.145775713713476
27.32884658064516,29.0,1154.0,2.0,3.0,4.0,0.6292491869918699,15.0,77.54708868538378,9.000183101544813,98.0,0.13756090502337415,1.0,36.0,5.269369203303896,1.0,7,11.0,6.0,1.0,55.39833737915983,27.0,2.4967368849582217,32.025242726015904,98.49198400000002,10.383482157910757,0.31153687834739685,0.14069099368657817,1000000.0
27.32884658064516,72.0,692.0,1.0,3.0,4.0,0.6292491869918699,15.0,58.0,6.0,83.0,1.7721411023191007,1.0,31.954355305039563,1.93116415275125,1.0,7,2.0,5.0,1.0,32.7064077165316,4.0,2.4967368849582217,41.67870502951807,104.05036566666669,9.144330392603198,0.24506071209907532,0.17073990537074316,1000000.0
27.32884658064516,38.0,1176.0,0.0,2.0,4.0,0.6292491869918699,28.0,68.0,8.0,84.0,0.5886766648567454,1.0,37.0,4.4510736392528045,1.0,7,12.0,3.0,1.0,36.155843703951554,25.0,2.4967368849582217,47.41040954972762,98.460625,10.238214554054162,0.4478677213191986,0.16239255268315655,1000000.0
27.32884658064516,45.0,561.0,2.0,4.0,4.0,0.6292491869918699,14.0,51.0,11.168466174619994,78.0,1.0774269536008882,0.0,13.0,8.142744826162584,1.0,7,15.0,3.0,1.0,58.06283233569557,4.0,2.4967368849582217,71.04813828168412,98.42322900000003,9.144330392603198,0.4478677213191986,0.1755088294656582,1000000.0
29.169932925551905,3.0,541.0,0.0,9.0,4.0,0.6292491869918699,22.0,63.178131406654245,4.318952643908353,26.0,1.5003148313024672,1.0,23.0,6.257003934230567,1.0,7,10.0,13.0,1.0,50.94239660610637,36.0,2.4967368849582217,88.42741035112444,100.92206600000004,7.709420418440485,0.2755623459815979,0.174497806140233,1000000.0
27.32884658064516,26.0,1061.0,0.0,9.0,4.0,0.6292491869918699,28.0,65.0,9.061627455512422,107.0,1.2962921196800818,1.0,14.0,3.4221009370200255,1.0,7,3.0,5.0,1.0,51.11483681254201,19.0,2.4967368849582217,26.188766378507182,104.41418500000003,11.000031907181924,0.317987859249115,0.1626147152242679,1000000.0
27.32884658064516,30.0,1269.0,1.0,9.0,4.0,0.6292491869918699,24.0,61.00000000000001,8.0,85.0,1.7630063735049304,0.0,29.999999999999996,6.3569603461939,1.0,7,5.0,14.0,1.0,40.0608093430848,24.0,2.4967368849582217,61.04655952778947,102.70804500000003,10.223336912616894,0.332487016916275,0.16110580106075906,1000000.0
27.32884658064516,10.0,695.0,0.0,0.0,4.0,0.6292491869918699,1.0,77.0665889742489,9.99823023777393,87.0,0.1850742688472118,1.0,13.0,5.0046082258521105,1.0,7,2.0,2.0,1.0,58.816519119700246,4.0,2.4967368849582217,99.13860274380283,102.27320600000004,8.501688823142178,0.5154448747634888,0.1517733688622681,1000000.0
27.328846580645163,64.0,198.0,0.0,2.0,4.0,0.6292491869918699,5.0,70.0,5.0,71.0,0.6702281896740918,1.0,12.0,8.815913103427015,1.0,7,0.0,8.0,1.0,55.93230084071996,24.0,2.4967368849582217,53.24516401854585,104.32791700000006,12.104585336179124,0.8181488513946533,0.14569305354586456,1000000.0
27.32884658064516,33.0,13.0,1.0,5.0,4.0,0.6292491869918699,21.0,76.77286504012147,10.738215845657617,52.0,0.7128709519320453,1.0,16.0,2.5989794831186392,1.0,7,1.0,5.0,1.0,33.043618229434074,14.0,2.4967368849582217,49.20732928323438,103.43536166666668,10.105602927763936,0.24506071209907532,0.19747942607922842,1000000.0
27.32884658064516,1.0,785.0,2.0,4.0,4.0,0.6292491869918699,0.0,58.0,8.0,77.0,1.2092914437549218,0.0,26.0,4.3405532929264,1.0,7,0.0,0.0,1.0,36.817376393378275,18.0,2.4967368849582217,71.56488923134201,106.87886400000005,1.8428231210941093,0.12255670875310898,0.15295533427017338,1000000.0
27.328846580645163,68.0,813.0,0.0,5.0,4.0,0.6292491869918699,28.0,53.0,8.404006576861086,126.0,0.565887141570798,1.0,24.0,4.632289266999147,1.0,7,1.0,2.0,1.0,47.73087552272009,36.0,2.4967368849582217,38.20885633162322,101.52072100000001,9.855284865289775,0.5083850622177124,0.14685698347514012,1000000.0
27.32884658064516,30.0,1398.0,0.0,3.0,4.0,0.6292491869918699,8.0,52.0,6.0,94.0,1.8177966065086155,1.0,40.56575406006196,3.996423634014281,1.0,7,2.0,5.0,1.0,35.28684392139896,12.0,2.4967368849582217,101.28201442790044,104.44787000000004,8.944738062464722,0.24616241455078125,0.1672055242544984,20.129457410935586
27.32884658064516,60.0,616.0,0.0,4.0,4.0,0.6292491869918699,18.0,83.66026400108481,7.0,61.0,1.7816283905993728,1.0,27.0,4.262930505472934,1.0,7,2.0,8.0,1.0,38.40222713822623,24.0,2.4967368849582217,29.228015001946627,104.15660800000003,10.108442014060325,0.2216816246509552,0.15949260067209237,1000000.0
27.32884658064516,5.0,1376.0,0.0,2.0,4.0,0.6292491869918699,25.0,56.0,7.0,89.0,0.62169058742564,1.0,16.0,7.275426452559594,1.0,7,0.0,4.0,1.0,31.629926768472778,13.0,2.4967368849582217,97.18429714139035,103.49006066666666,9.465537553855665,1.0450631380081177,0.13864837220754364,1000000.0
27.32884658064516,24.0,1292.0,0.0,3.0,4.0,0.6292491869918699,3.0,52.0,6.999999999999999,133.0,0.35670255915849713,1.0,23.0,6.138590880720646,1.0,7,13.0,2.0,1.0,37.38955641774282,34.0,2.4967368849582217,35.011048091970814,98.21720200000003,8.725464098029555,0.589080810546875,0.12770617023310132,1000000.0
27.32884658064516,7.0,589.0,0.0,4.0,4.0,0.6292491869918699,22.0,76.23361799880699,8.519563358561815,129.0,1.9066338330988202,1.0,15.0,3.39156769357564,1.0,7,3.0,2.0,1.0,32.203603351355206,21.0,2.4967368849582217,66.83290742405357,105.42550566666665,7.146571506074382,0.5251467823982239,0.16351869150171564,1000000.0
27.32884658064516,5.0,107.0,1.0,9.0,4.0,0.6292491869918699,25.0,82.82984963010313,6.0,108.0,0.9462830932770994,1.0,33.0,7.8527004001145055,1.0,7,0.0,4.0,1.0,45.36875045102423,25.0,2.4967368849582217,81.99156144330206,104.37255200000001,11.121614263427976,1.0450631380081177,0.20338912795870698,1000000.0
27.32884658064516,10.0,1394.0,0.0,5.0,4.0,0.6292491869918699,14.0,68.0,5.0,30.0,1.2352281853481404,1.0,31.0,7.2811678803451745,1.0,7,1.0,2.0,1.0,35.21217688711186,15.0,2.4967368849582217,39.76840363738117,101.80547866666667,9.035038972475096,0.5083850622177124,0.1808378595703453,1000000.0
27.32884658064516,4.0,535.0,2.0,2.0,4.0,0.6292491869918699,14.0,81.5866680040562,8.0,113.0,0.0675424084147116,0.0,27.0,4.821513187888696,1.0,7,2.0,13.0,1.0,35.279623702128106,24.0,2.4967368849582217,58.79226175508758,106.02683300000004,8.665538613345872,0.2506653666496277,0.15338179038798377,1000000.0
27.32884658064516,82.0,1319.0,2.0,4.0,4.0,0.6292491869918699,3.0,78.87049395841643,8.0,129.0,0.5904142592656831,1.0,19.0,6.654950437557031,1.0,7,3.0,0.0,1.0,28.08252886922041,33.0,2.4967368849582217,91.2158263905073,105.03867800000003,7.839306947950442,0.49708181619644165,0.15295621327660716,1000000.0
27.32884658064516,20.0,594.0,0.0,4.0,4.0,0.6292491869918699,2.0,76.30642008169929,5.0,76.0,1.5623004608689306,1.0,13.0,7.120931488969613,1.0,7,0.0,13.0,1.0,22.783758339235636,37.0,2.4967368849582217,17.948382712327792,99.68440600000005,11.377776752289156,0.3915281295776367,0.11024174223653868,1000000.0
27.496433173636923,3.0,844.0,0.0,0.0,4.0,0.6292491869918699,4.0,73.22232226626677,8.062957942708653,21.0,2.3282906068784848,1.0,15.149287293422145,3.627090515932207,1.0,7,2.0,14.0,1.0,35.89746996635671,34.0,2.4967368849582217,40.1067946343192,100.67456100000005,6.913063091521918,0.22697193920612335,0.13337089371134492,1000000.0
27.32884658064516,73.0,865.0,0.0,5.0,4.0,0.6292491869918699,23.0,52.0,8.872298336840402,77.0,1.5511164749350872,1.0,21.0,3.3929468395356652,1.0,7,0.0,5.0,1.0,56.719303601119066,25.0,2.4967368849582217,51.568574586771355,101.74855100000005,13.168672778102373,1.00738525390625,0.17414955731837112,1000000.0
27.32884658064516,58.0,652.0,1.0,3.0,4.0,0.6292491869918699,21.0,62.0,9.292469004187222,121.0,1.8021552522205622,1.0,16.0,7.993559649834489,1.0,7,2.0,12.0,1.0,32.318019764200145,25.0,2.4967368849582217,43.73466463325092,103.58047966666669,10.353109452610731,0.21949070692062378,0.13995977237957208,1000000.0
27.32884658064516,7.0,1003.0,2.0,4.0,4.0,0.6292491869918699,13.0,80.65745852573824,9.067821205759524,104.0,0.5314879328635247,1.0,18.0,3.117949749725188,1.0,7,11.0,5.0,1.0,56.970066736819525,27.0,2.4967368849582217,54.929022587845886,99.85316500000003,8.825683858639735,0.2644796669483185,0.16736824094558506,1000000.0
27.32884658064516,40.0,703.0,1.0,9.0,4.0,0.6292491869918699,5.0,51.0,6.0,43.0,1.3769672650214926,1.0,38.0,8.919911156049515,1.0,7,2.0,4.0,1.0,46.12341727186441,28.0,2.4967368849582217,69.58589009597264,105.44247700000004,9.841727538228804,0.2292773723602295,0.15300518887815598,1000000.0
27.32884658064516,14.0,1369.0,1.0,2.0,4.0,0.6292491869918699,0.0,81.94301043187744,7.0,110.0,0.11474684875822372,0.0,27.0,6.45507162095091,1.0,7,3.0,2.0,1.0,46.74167266842691,23.0,2.4967368849582217,74.2875769771354,105.67725000000002,9.68158229293494,0.589080810546875,0.1150002305164535,1000000.0
27.32884658064516,58.0,941.0,1.0,9.0,4.0,0.6292491869918699,16.0,58.0,6.0,84.0,1.2237791333578592,0.0,13.0,3.1850410783824685,1.0,7,1.0,3.0,1.0,58.39274354894549,35.0,2.4967368849582217,46.05550805121353,101.376614,9.89375434977076,0.374940425157547,0.15671123597650052,1000000.0
27.32884658064516,4.0,677.0,2.0,3.0,4.0,0.6292491869918699,2.0,52.0,10.010902191162163,61.0,0.976292468299286,0.0,45.109498786615134,4.744151447954502,1.0,7,0.0,2.0,1.0,59.09559904810378,14.0,2.4967368849582217,112.62654948252015,107.94779900000003,8.197354197783968,1.2696737051010132,0.15751926966952087,18.868888904770095
27.32884658064516,44.0,286.0,2.0,3.0,4.0,0.6292491869918699,1.0,62.0,7.459209665547841,103.0,1.6743206531202803,1.0,25.0,4.397127196821075,1.0,7,5.0,4.0,1.0,35.41474733613719,21.0,2.4967368849582217,20.47524900603156,104.13533000000002,8.865962742965541,0.3022046387195587,0.15769521944070095,1000000.0
27.32884658064516,42.0,43.0,2.0,2.0,4.0,0.6292491869918699,9.0,78.43366899961134,8.246364509705547,105.0,1.67975747044685,1.0,10.0,3.1966401759944,1.0,7,3.0,8.0,1.0,36.951820938514764,30.0,2.4967368849582217,74.62813609370804,104.45779200000008,10.112833792916655,0.3377224802970886,0.2030494383239332,1000000.0
27.678410481085827,77.0,989.0,1.0,4.0,4.0,0.6292491869918699,16.0,52.044258528093124,10.19601086836932,107.0,0.9425187628808954,1.0,36.0,3.282001336744307,1.0,7,2.0,3.0,1.0,45.586442469623165,6.0,2.4967368849582217,30.024592318827626,104.05909100000002,9.144330392603198,0.374940425157547,0.16454491009113442,1000000.0
27.32884658064516,28.0,848.0,0.0,5.0,4.0,0.6292491869918699,15.0,70.03583326648786,8.557328697180024,80.0,0.892367170039345,1.0,19.0,2.7791745880748966,1.0,7,0.0,0.0,1.0,48.07414134828255,22.0,2.4967368849582217,95.29044473371412,101.17584300000003,10.017545682546316,1.1216511726379395,0.16624889194551493,1000000.0
27.32884658064516,15.0,1380.0,2.0,0.0,4.0,0.6292491869918699,0.0,83.28202953921824,5.0,39.0,0.3670579212602081,0.0,22.0,4.442211952038857,1.0,7,3.0,4.0,1.0,44.254950759352795,13.0,2.4967368849582217,85.57642750551167,102.89084500000004,7.800119676181789,0.30332037806510925,0.12504901380103378,1000000.0
27.32884658064516,61.0,923.0,2.0,3.0,4.0,0.6292491869918699,6.0,52.0,8.37078327116065,89.0,0.20892946133217905,0.0,32.0,5.022916233113167,1.0,7,2.0,4.0,1.0,54.74446511553259,19.0,2.4967368849582217,41.40442696701033,103.95429600000003,10.933933992677268,0.2292773723602295,0.1329390885506958,1000000.0
27.32884658064516,41.0,491.0,0.0,0.0,4.0,0.6292491869918699,23.0,80.45907355774332,8.248413828018972,100.0,1.312281135301968,1.0,24.0,5.052654030085499,1.0,7,2.0,4.0,1.0,38.26367108335792,2.0,2.4967368849582217,60.32000569861597,100.91019100000005,8.634533945463744,0.2435811460018158,0.19334180958746094,1000000.0
27.32884658064516,13.0,133.0,0.0,9.0,4.0,0.6292491869918699,2.0,72.04218241531277,6.0,88.0,1.888488547336915,1.0,12.0,4.676355577006687,1.0,7,1.0,2.0,1.0,36.19737120008205,21.0,2.4967368849582217,60.9754446555874,105.50164500000004,9.217596631461463,0.5161535143852234,0.15907803585218286,1000000.0
27.32884658064516,2.0,204.0,2.0,2.0,4.0,0.6292491869918699,3.0,64.0,11.257270995456881,82.0,1.1729851522955785,0.0,24.0,6.227371805838534,1.0,7,2.0,5.0,1.0,50.34882802227382,19.0,2.4967368849582217,31.445613197518856,106.13368800000006,8.457703471712202,0.26563751697540283,0.15614048660530314,1000000.0
