Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),NH3-N (g)
32,4,2,7,9,1,68.41919185472199,50.3623396098413,19.166138129534186,208.16274819304957,17.81427784754653,8.452236930227492,7.828807265103624,0.6241686225470968,11.674986555182258,2.798672676207668,11.529511661926486,1,7.705026169734095,14.269837168981702,4,7.134028185901878,1.7007132787960488,3828.913406722061,513.647785495015,5.887257506725209,[12699.33097227]
5,7,0,5,9,6,64.93207422031847,33.30753693925768,3.452805094965065,21.91514634868505,3.8539427544884015,29.248207669880056,3.565942894729969,9.139611053466126,12.072109378216174,2.3140982196545767,5.7312837792485745,2,0.6204629229271882,42.54263555598687,4,10.569024997465933,1.692440110483036,3709.612497893204,647.7421960303319,1.0484674447926403,[13722.97690032]
2,1,1,2,4,0,26.312244470830663,26.172281233523286,49.78522146362459,6.520026050420603,4.978093627401595,34.68434069643941,6.586159240774031,39.86964210082502,1.0333165662004564,2.465217971509491,5.159247804159999,1,6.135711429910539,27.155409764354285,0,13.339116583842777,0.8625618670471623,3885.8526001750065,666.6408638417915,2.650750620914582,[14570.28514989]
14,9,3,1,8,3,24.337763475120333,36.11962955655551,55.579118003816546,410.7378664985849,23.5182830250084,23.378331790816556,0.3640881946738598,6.964728332554498,2.3417097929260122,3.8187046521462418,12.078605985824412,1,4.9581321559398575,18.4213606768099,4,11.348261201719454,1.469629476180839,3650.0929516346164,640.0836428448141,6.652143460034791,[12769.77535039]
25,0,1,1,8,4,65.9968741150177,55.05768965449774,27.53290352098908,8.37759833681578,2.66981426674817,1.4538154409714628,1.7513378312988241,44.23851895791199,4.627470611665486,4.507191645711433,24.8297591110907,2,6.800804048929891,31.18046750494917,1,0.23359617350936485,0.24523715668748652,3939.585486814046,669.9725197631559,10.688103215326967,[13517.10698206]
33,9,2,6,4,1,18.873508013032122,4.564007163405956,28.033142434486283,86.95152409532355,4.705156978040311,36.44568985487223,0.984896913674817,70.44186251513608,2.3924481675480336,4.082409050478268,3.7368225908284187,0,4.746511190793102,36.47838677196639,4,11.434076781213772,1.1270054285772038,3866.8996024204266,594.8075666711621,8.36940010549412,[13010.03602707]
36,8,0,0,3,6,81.87374012362741,-0.528623634010512,1.6914944989331957,114.89586705258101,9.579849168560397,18.02360360636443,5.886339619239182,23.703585255594696,7.517091814871266,3.13406791605144,2.4267837331285653,0,7.827544884680398,0.9743270421062451,4,2.6303787018298492,1.3513345444487341,3764.0697221461633,693.1649363082674,1.4024676446021807,[14029.87910766]
26,0,1,7,4,6,90.56964102483657,17.520644410803932,49.53576939801997,95.17836840321627,6.94240878944325,6.473193072301726,5.288670161336235,1.8682608858893197,4.157269224323094,2.100447456364135,24.022244178078093,2,2.6412343885279057,50.990609488841436,0,7.667169648277813,0.832319242591249,3656.472846431549,710.9351320432379,1.76695799065607,[13134.5476556]
42,0,2,2,1,5,63.44295359340818,1.0385859964250974,8.397410573550188,64.55637418591351,3.2229830705517895,30.860100386936942,7.867859651685263,14.49589089785406,6.784967767963717,4.577582282166603,18.624888468740583,0,7.637461201354782,8.274126607081755,1,1.708338714951556,0.31278975171661083,3787.8412183126966,536.9079862670255,0.43680402834280935,[13252.20380162]
25,3,3,5,1,1,60.80436895098563,12.925471019680662,44.668318595203885,95.7198627114494,21.368351627279207,0.7844219772497079,7.130502555094539,20.54124559624728,14.941364916052184,0.04500633837696166,39.86046081077173,1,2.05245544532998,34.0881272244529,4,3.1792424215139556,1.092439805911155,3861.399241814026,697.0968192366698,10.777772729226179,[13772.31620419]
9,7,1,6,1,4,21.98714627685624,12.442437311125232,55.72427471021674,169.66877433408536,12.38719765965182,8.04262145211738,1.3930667207120797,1.2479686921431072,14.54745388225665,0.5603948051455943,17.367754687577904,2,6.428375589187581,30.88891169808177,4,5.816673415476894,2.013853202276194,3872.7360908741352,561.8650518017239,1.090672073403701,[13844.85638891]
38,4,3,6,2,0,45.96353644583233,2.9384050904083345,19.638011995607744,138.8250800153514,14.079963986260388,17.366327570897944,0.306517034373876,11.027935531914503,5.910971566856026,0.6717307116664999,31.882199294896864,2,0.14670517381891668,48.11433206151249,2,0.345518649610265,1.882465991474046,3764.986085477534,698.429241303224,8.922904752279816,[13673.29619354]
10,9,2,7,8,3,65.03607624377382,24.773151976601802,26.686466400834465,152.3232918975919,18.457630472069088,21.463328282676265,9.778985404035154,43.55215408084766,11.811057607964702,0.9366515418637175,6.501216011095113,1,5.306371295158693,14.025288141022392,3,12.295670467813418,1.2877024861341195,3890.1268259824824,679.2439344441759,2.1862101515425203,[13656.68443604]
40,0,3,6,8,0,32.35623973193241,15.660734390902551,7.4483901006718,263.4940611185583,16.23520643438397,18.794627353870542,3.960107028153713,3.7967263942850678,3.1086431350903974,3.9287201711850734,14.593637737946754,2,4.458822606740458,17.071102748156672,2,1.2451245282891672,1.9737153165971257,3395.9497887836683,708.3344030639369,9.910532007424543,[13134.72931155]
14,3,3,5,1,4,27.861409162971,13.652743066717345,54.16536536267928,142.36644816215238,6.086437283765335,14.993930883045984,0.17536644196075632,37.92104027884064,4.554538127482318,2.576705729162492,33.567064291959966,0,0.8320266854175521,42.8654631652862,2,13.808192258301116,0.7981559677195008,3784.060688003539,635.1120486582083,4.030454015073852,[12890.31850449]
42,8,1,8,0,4,73.40030546253871,30.679141975406676,15.426041848519152,50.41873265766173,2.2867351074362308,8.342288468905734,3.710380995109501,5.660025499632433,-0.31150316799497013,0.743508965755012,11.940136828213559,2,7.728740058244375,11.51840354869095,3,11.168866593890215,1.5881679555975383,3696.3848293566543,615.957013423097,10.737887301099407,[13644.31890607]
14,5,1,1,0,1,49.239380315672776,7.652543702436397,41.96976825483546,233.6606885035072,21.14509871501518,3.229274255971351,3.313837507579806,9.800224132205358,3.779807490238606,3.6091423683273973,1.9515313861533263,2,5.566417316148081,14.746182788529918,2,2.810739907526825,1.4411455716093957,3845.1849799160163,549.8611074472204,2.5360310606586456,[13345.80582986]
8,8,2,2,7,0,93.15335241728593,61.81708249890472,23.218705456215478,54.08259955322913,22.93137459896914,2.376969185123323,1.3345164964426202,17.387749562444192,9.47376907300007,2.6385446373561816,4.282947076770796,2,2.4566591950091294,17.93306752363196,4,7.076551987621761,1.0132416404774056,3808.558978476179,596.5619464140293,5.45117751046851,[13218.94392825]
