Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CO2-C (g)
11,5,1,5,7,0,54.860187754026605,8.348641416160437,4.502894550897153,216.00728925006973,6.716159937082811,4.3612729911538555,2.2914412007465486,69.32151151865445,3.534976342555474,1.0225620552745187,3.799755590503456,0,3.903869229630172,15.732429988830924,4,8.393018988277174,0.49673911069205645,2067.4144942806656,513.0938298175424,0.4401412292532104,[193437.56]
9,5,1,3,3,3,56.24298602252401,26.440641660270774,29.56899558179913,416.9795985684181,8.608457365541746,31.74239934899167,2.365075712339689,75.8954556755419,14.506505030305904,1.7676362857998973,1.339444669544028,1,7.763154125802191,45.81558394319485,0,7.569089484272088,0.32705794251856457,1911.2515447708502,446.26782294975885,6.271301245675507,[204431.95]
9,7,4,2,3,2,101.04437693538668,26.304054467204796,21.81601747034683,299.3140709782548,10.44900053047617,30.576890220220395,2.0108199647051705,46.78110965484926,4.706458488029064,0.590598669465476,12.770970876214083,2,2.5746015188399833,20.462603795725823,2,5.12710635785428,0.1301707495814767,2307.796950710521,400.59957068810206,0.20086624271727538,[186993.36]
9,6,3,2,0,3,101.7245384987189,34.340977706835474,2.3070987772912286,283.38644162561326,9.550243319637863,11.864929901073221,2.5050028002076856,3.29440070300156,11.210117827170734,2.427827290391543,5.406031343120917,1,7.201095999643961,10.883770245037441,4,2.800946544448677,1.0462378700055117,2224.535895176306,793.0137668960344,0.043254709554405545,[197968.86]
6,2,3,2,6,1,53.150973278972046,37.61195263511328,13.532498335768537,268.11876697616486,10.883791918490095,5.468162461688426,2.19850640270337,11.89769774609899,15.4339076012775,1.5533823546946288,28.934247073291232,2,9.061418196696112,21.997537275119864,3,7.7803441531160935,1.83885713244286,1410.8486781366007,529.3751431166213,2.9768556069222116,[189766.72]
11,8,4,2,3,2,107.65084618868788,42.53072217742052,22.113816493079977,476.4145617794786,3.9234449974018815,15.70526676178336,2.0126646453052843,30.046888293345432,2.9510478219213754,1.652439925909058,36.97459744833049,0,8.450723486952604,12.28976763591019,2,7.426504107265796,1.4623704397356774,2833.921237273114,982.7285995709464,2.3957378276756205,[187359.23]
26,8,4,4,1,2,106.73965883263202,53.86976618835866,22.559918430948095,438.9005098008355,6.321125297006957,32.337951113239015,2.4913266744716336,50.002480950904854,4.765619857793311,1.842952394469339,23.117269260283607,0,7.378516756283733,38.478090801127095,0,10.687088417331253,2.104335427719172,2498.797784132905,634.9020208286519,5.983531388596066,[196242.33]
9,6,2,4,4,2,34.395851891232724,72.83644624348675,26.930665898342227,94.31769851367517,6.316585770835688,21.11397575815348,2.3202599767147847,20.10967320129891,0.9765342396285084,2.2069374560161026,23.78102493561167,0,7.995704423353555,26.198482337693406,1,8.763452010175483,1.6707556341661791,2012.8795727017687,444.68061153467966,2.06311572363145,[184529.89]
4,3,0,2,8,2,96.00830622318831,69.05714427288004,11.85470808317403,415.9275724190499,4.09693840630918,36.26976229495619,2.075599740640482,25.080860014905785,6.861036874954184,1.8944022708328476,3.142005171813034,2,8.875705988419863,48.461157114754506,4,10.251914324572331,1.4268510109705568,2853.936664707671,951.1801664604557,2.7163784229760344,[188262.84]
24,0,1,2,3,1,24.563361331299735,61.73975852580925,10.21342486583681,270.87304187309104,9.62191379545493,8.517928741988243,2.0732643196023433,38.62041185305276,0.5734996822528196,1.0604928473218846,26.815124274226278,2,7.224552968984282,48.24834007418732,1,5.198020799710425,1.6099823160048572,1974.809348152915,661.3954117785028,3.697065369270542,[182611.53]
16,3,3,2,8,2,75.95696446927033,11.878044866045217,16.810331119911286,190.4377693968692,0.7667193227508862,10.950490289843419,2.2921962850175066,64.60913110210514,17.300522217377253,3.0180506056240874,19.601773047167757,0,8.273682824141963,11.537120787070121,4,6.176984842191373,0.6193511578671983,1665.4109095883573,928.6127282117538,0.743608833805306,[187944.45]
2,6,3,4,7,1,73.86131578298341,70.17479940614557,10.679362632280327,397.91845572742466,7.398436565399782,24.93897904229608,2.361088333775112,43.174415417672,15.870255688300478,0.6494423286609756,3.5127553110695726,1,8.81617688947262,0.2817967921203191,1,10.230379849064157,0.5428843431331276,1402.0561740886037,884.9705736310085,4.736657202446159,[192921.03]
22,8,2,5,2,1,54.21260239419782,54.9041397766531,15.309606296285004,263.63383860787405,6.842915892816597,37.167638766786546,1.9257965318474257,73.56863071369627,7.740045312705554,2.54399973612936,21.37549677189117,1,4.327642578402656,2.0522583404759507,2,5.091847132994904,1.97248706258248,2297.5374347541474,682.8966628602001,6.499983999987245,[190005.52]
16,3,3,4,5,3,104.8254558776716,66.91024263067085,8.202793597152018,337.32064480079833,11.293878385691727,26.987717126605553,2.0563918717739877,53.197292026168654,1.8395872078437274,1.1394765701633713,15.212502800492851,1,7.511942634135714,0.949990918930728,3,0.025747609772087766,2.012348142945978,1566.1216571138718,632.4558356355049,3.1473244426261116,[190343.64]
7,5,4,2,4,3,53.37984956792033,32.57795319161958,19.676292141930077,317.6237615477216,8.787012188372065,5.039561309420747,2.2949393767415462,41.02916395470067,13.46010184449357,3.090955679274552,18.79941612323394,0,7.471332618303796,52.845210628594565,2,6.390893565276381,1.3331725702335915,1329.6681070385798,449.29732840457007,7.777460370776949,[191199.75]
21,2,4,1,1,2,62.629440439049695,16.1478790645159,3.7236703234367097,289.57528098266437,7.283072356102426,13.901874747660383,2.011034225325437,71.72683823529964,16.91494215295304,3.738280668090284,5.79433583500741,0,7.1331435564002845,12.279433274510154,3,1.3433184998390197,0.0006125396163458642,2150.8285520100094,335.1985131633565,1.7847466406680264,[197209.45]
26,2,3,3,7,2,82.46154361719029,64.66228429364992,12.355552232494887,309.40176410573804,11.912937885603288,8.202554840968347,2.3715380587965265,11.264964499568393,10.595560420604992,2.707878245138027,23.131263646407344,0,7.046440289360676,32.423344685374765,2,3.807384075530344,1.9121127004630545,1825.680429075419,591.3634750268119,2.6678309726220664,[189543.62]
2,7,1,3,2,3,105.95032311014755,11.168613463696527,9.299095180712355,25.156239789222592,7.635994109946198,20.754767327688533,1.9525458130512925,5.691973901140171,3.65666551794118,1.5324985568967675,29.85776166329388,2,3.2954199649205203,30.00576712842034,3,9.31211733029182,0.7751274709821598,2731.231048473715,579.131204047211,9.120725936781707,[185847.9]
