Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CH4-C (g)
10,2,1,2,1,3,108.08689201291622,66.3484050042713,10.944820442658017,320.2248125481551,10.847681462998377,26.677565388682194,7.894915025610802,54.227538020051476,1.7464028299535972,0.31176040889734025,6.086492626038174,0,8.187952328110473,1.0157465605674687,3,0.6433798925613443,1.364441330028477,1631.8041414702814,148.58475732173605,2.1194133503369352,[30988.93736034]
11,0,0,2,3,0,108.93745651805182,7.924781995479137,12.677375447536608,53.2821029280829,14.80898450215584,15.886086519935905,0.3062256651841617,51.315458757307596,4.955128852405921,0.18137877480485895,2.503075352749676,1,3.5033396563412698,2.984116885034179,1,7.945445386286406,1.3589770072932321,1642.2437565986281,907.3218362584893,9.639208676743383,[30446.69258744]
7,0,0,2,0,0,109.08973059164975,25.22539870714697,2.9512879839397064,332.344977342184,11.352628181128413,5.499905041987362,1.139941661611106,53.13486308539044,5.415803553231001,4.793454270521889,14.419793328568076,2,8.223849906309468,11.824177813927598,3,7.690074858335764,1.4150194094869213,36.41881924158417,418.394921915462,5.84999741183611,[31385.47066727]
9,2,1,1,0,3,66.65537589483002,54.51108891291067,25.456700091840265,270.49613561007493,11.234111318212177,17.034560303935148,4.657512054293018,55.63353031130122,2.236128104759127,2.722251042802816,1.2821308290906464,2,8.167932638654081,19.969172971067792,2,12.30261331302722,1.3634035115263878,3909.546578904854,4.019496637592823,10.099499476509896,[30809.49355823]
1,2,1,5,1,2,44.25236459279918,17.32118334080611,6.969148834033424,355.32511329094234,14.39226286255469,9.940904956851496,6.922241356561258,68.83173848418109,0.4589494248011461,2.2123916383525386,22.78575811655486,2,6.671328076910506,51.71686334400837,4,0.07772191653890752,1.243907218333343,3024.214153668921,535.9336436612399,6.403365034763342,[30458.99897018]
9,1,0,4,1,0,101.20232505604513,52.20548982585656,16.739530501667797,15.9973721016496,4.052842915015026,12.025042092268052,7.546435629130907,72.51305370545535,1.717575548336086,2.93869162933896,7.1620356228908,2,8.40058545421357,30.226519671939805,4,3.44945488109662,1.3777658637171828,3636.148502804381,678.7523014977744,3.890120320033268,[33183.418115]
2,1,0,4,3,1,53.3971366236031,37.78472937907051,8.055156879458625,469.71507439193374,7.045289212291113,24.539511006870825,7.240477748631358,66.98301098780637,-0.11136871402836646,0.5648534705371064,0.24893085713710386,0,8.69374611904656,10.163977902886423,4,4.361989055251263,1.2755322406113216,1104.7698320621314,464.62345999527986,4.163249094891992,[32941.85535324]
12,1,0,2,2,0,63.01286556658228,15.003214856064261,3.4383684805414694,190.98462079441575,0.5305630697991498,18.709579936803255,3.507878254150292,54.56795661506651,-0.5666261748605474,2.515398635274408,3.0621391838248466,0,8.421304650609024,5.070781366291501,0,2.409537951728981,1.3661754461717666,951.5117631394352,597.9099442276716,9.166868811107324,[32944.03836104]
9,0,1,4,2,1,41.25148676525791,15.269204534816154,22.089830590025283,265.52450286426074,11.5041311279824,7.110568508975941,1.7016266096298323,51.82145381632083,4.923892719206213,3.005676255123311,27.345457804399626,1,8.50226185964756,2.448494104439125,4,7.938245466682312,1.4063440071799111,3602.2330859398476,837.2840784041464,10.587824099848977,[34453.00220853]
5,0,1,4,1,3,26.051345221257655,7.173759939957538,22.825315981551398,450.27340272987715,10.518146245342244,22.291797894873323,1.854420829562849,63.83043027845838,-0.37384935582263057,3.7139307255811915,15.351410323918628,1,5.051366686630093,17.65728565110762,0,9.724770956867657,1.3087274117291758,3530.0452609403437,564.129311081519,7.179940738888037,[30479.67523706]
7,1,0,0,0,3,95.78329100005686,23.37015197928754,14.595138633897141,6.811341634288095,14.67847185922954,18.252208747836395,3.6489455000454876,62.08849722808648,5.310585697345135,3.75881163749242,25.192212909788484,0,8.41895590564585,47.52498782145486,2,4.894282238228045,1.3167653793045162,1389.707203147231,848.2182799847561,3.8645876944114312,[34144.34782017]
6,0,0,4,0,3,75.8746583047171,50.21103593957935,9.109994079688404,191.3207471849966,14.82151130509146,23.672275979938526,3.528048164696153,50.53727162167252,3.656544699998739,1.6448158584478765,7.008671899755229,0,5.356968956074675,39.92212681613494,4,3.4204960823817347,1.2447409262334437,3841.5521406430003,386.18228195616734,2.4648334128203064,[30377.33489804]
10,2,1,1,3,1,83.79115397919254,57.57144905474746,0.4734354137531862,100.94102302187397,8.015880582584463,25.851060867397717,8.40063301773337,64.88504401655499,2.7543207384312334,0.9155954010031266,4.112504391396698,1,8.372766192295058,25.896248732440686,4,10.300096928823098,1.28450725387137,988.616641386523,86.18484389959735,3.1314540635081918,[32584.91964992]
2,1,1,4,1,3,56.39324290841249,21.89234534825891,9.970739100149972,228.51075147713462,4.9086361362009825,7.068805759571119,5.395066231213307,52.63693681342749,0.6175532950668077,1.9361804786350523,4.624430830537819,1,8.37194496000964,52.37595764068906,0,6.484824773343835,1.3417245156572077,2683.7256558121117,634.9769000262239,1.7464008277217529,[33017.86190731]
12,0,0,0,2,0,35.78229040480698,8.146519978202965,7.5605443095460245,19.27317552928024,12.643130281656974,22.822422422249318,0.40944526190290864,56.66456000372656,4.090431616458,0.8551954718777517,18.107419873093278,1,8.595801030323312,18.901850028008297,0,0.7724640211213943,1.2529713962667215,1465.735944841209,50.40885184749955,4.6436985229888,[33646.51176748]
4,2,1,1,2,1,96.88309680573414,35.46385406631408,25.64019481366158,406.5420580171052,13.918080203148111,11.895522961389553,2.1287234326278948,63.414316451540586,0.7312963973207902,4.827540625298121,19.175891472324988,0,8.54030906697037,37.142982146532795,4,6.011868317179618,1.3965364552621342,1181.4929620343814,996.6615960441565,3.7231962888553523,[34310.51731567]
10,0,0,1,2,3,28.605725200045896,39.44573033727804,7.969793866078957,78.27316106157495,12.658013829314772,20.565073665653653,8.605860355865207,54.40140624866041,5.535628015058501,4.452198276819216,23.02195346393728,0,3.1650058457491936,25.863375292686253,1,6.45917576224908,1.382746049938068,661.9908312355163,737.6830002455998,6.228659254829626,[30015.11497176]
0,1,0,5,3,1,68.4410894508378,-0.6088453257694469,9.150159830773614,58.819948589764536,6.767484926140412,29.160552546166397,4.087435427180115,57.05403519432956,4.464041697309235,2.270117825334696,19.85057859554587,0,8.583132341016874,28.152803378259197,0,8.391784134691079,1.258505694783638,1437.8944929562535,881.6886681601077,0.6104035886225351,[33525.13255707]
4,2,1,4,1,2,24.7226170478759,13.843895453544363,24.285215872395415,301.8826233252403,11.792971087653038,30.284290618509974,8.407059771731118,67.37071015652424,3.6897722015242245,3.0442307687685823,18.68379912894751,0,3.6342184958866137,7.110263151489738,0,12.276723136980605,1.334617202313015,3855.9011452317054,559.272018502397,0.21612244317093596,[30523.53992401]
7,0,0,3,0,0,104.32089982097682,33.728733200995734,1.4147997179387906,305.5169811236445,14.129382112710127,8.517938644780532,6.392073444534643,56.25442440111204,3.605567657244954,1.6879666192713587,13.452093209695077,2,7.541760133990804,0.7400990590268319,0,3.9789411634057488,1.2341148684999685,3544.531304650761,981.1709689127883,0.8882501562132042,[30786.31806203]
7,1,1,0,1,2,38.36061564982862,70.5156577257327,12.570813656598823,130.94864800091446,4.584526085171258,8.33280759480423,9.62106813904403,57.80799114357961,0.9603777421329167,2.788886101307291,9.326728007656294,1,8.330209261225779,20.842300328902848,0,10.811044700555804,1.3842065475274707,3353.2768626738252,763.9176478950357,8.123569589529714,[32975.137035]
9,0,0,2,3,0,20.63628071973637,64.5136686817293,20.911135722898056,285.4918382326383,13.284281445212319,28.910393435786222,9.360137259027903,70.08906960780112,4.087665419526847,4.645495333600954,2.7953539314276554,1,6.549030473686227,31.043473500114207,1,8.600853649464737,1.3547972052574302,3929.5058608058634,432.38624334884923,10.015967974047257,[30394.09032486]
